排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,竞价均价(元),五日线均价(元),平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
483,乘用车,75568459.0,2340699,8,9446057.375,80.31916457857108,5.612,-0.18,1,4,3,⭐,auto
484,综合电力设备商,74770514.0,5681200,2,37385257.0,22.231914616502436,,1.05,1,0,1,⭐,auto
485,纸包装,74170399.0,5252480,19,3903705.210526316,20.747704261237693,,0.35,13,5,1,⭐,auto
486,股份制银行Ⅲ,73204172.0,6452328,9,8133796.888888889,22.262280755255315,11.342,0.01,2,3,4,⭐,auto
487,资源开采概念,71800234.0,8332700,19,3778959.6842105263,18.472553180815535,,1.02,17,1,1,⭐,auto
488,交运设备,71630925.0,6683420,44,1627975.5681818181,19.613206930762235,2.748,0.39,30,6,8,⭐,auto
489,代糖概念,71540067.99,2959810,15,4769337.865999999,27.14632344237307,3.396,0.39,7,4,4,⭐,auto
490,数字阅读,70518131.0,4135900,19,3711480.5789473685,32.48756648683726,,0.14,13,5,1,⭐,auto
491,人造肉,70300570.0,6549142,18,3905587.222222222,11.881536189678119,3.0100000000000002,0.16,6,10,2,⭐,auto
492,预制菜概念,70299509.67,11170461,61,1152450.9781967213,17.256792462132967,6.0592,0.07,31,14,16,⭐,auto
493,物流,69297554.76,7031684,46,1506468.5817391307,13.985821237026284,,-0.11,22,12,12,⭐,auto
494,阿兹海默,67902819.0,5235249,21,3233467.5714285714,17.599726146764244,,0.08,11,7,3,⭐,auto
495,轨交设备Ⅲ,67503027.0,7029660,30,2250100.9,16.4695127398792,2.748,0.93,24,0,6,⭐,auto
496,煤炭,67421577.1,7254351,32,2106924.284375,18.389061986085462,4.141,0.33,20,5,7,⭐,auto
497,裸眼3D,67403870.5,9741424,24,2808494.6041666665,13.326095914699737,7.717999999999999,0.68,20,1,3,⭐,auto
498,一般零售,66439150.0,11093455,57,1165599.1228070175,10.698265132230016,7.852571428571428,0.06,21,20,16,⭐,auto
499,工程咨询服务Ⅱ,66026041.0,4839388,41,1610391.243902439,18.330723030629684,,0.52,26,10,5,⭐,auto
500,港口,65433875.0,6913446,16,4089617.1875,12.060129278145302,8.57,-0.16,3,7,6,⭐,auto
501,炼油化工,64753231.0,8234661,10,6475323.1,10.627953238812129,5.356,0.3,5,1,4,⭐,auto
502,造纸印刷,64204154.7,7010690,35,1834404.4200000002,17.103390207253987,2.512,0.16,22,10,3,⭐,auto
503,多元金融,63900062.09,7187541,26,2457694.695769231,12.467015836304958,6.8469999999999995,0.1,10,12,4,⭐,auto
504,电动乘用车,63841434.0,1077199,3,21280478.0,93.15501951318952,,-0.35,0,2,1,⭐,auto
505,同步磁阻电机,62662213.0,4029878,7,8951744.714285715,27.420952180064244,,1.07,5,2,0,⭐,auto
506,煤炭开采,62527807.1,5990210,25,2501112.284,19.520418294519075,4.141,0.41,17,3,5,⭐,auto
507,医院,60917329.8,8498476,15,4061155.32,13.910896334001823,4.62,0.27,8,6,1,⭐,auto
508,地热能,60870468.0,2886300,9,6763385.333333333,23.374491965463445,,1.15,7,0,2,⭐,auto
509,国有大型银行Ⅲ,59994836.0,8760650,6,9999139.333333334,6.947948563439693,,-0.18,0,3,3,⭐,auto
510,盲盒经济,57771148.5,2793353,12,4814262.375,24.82044688812098,,0.49,8,2,2,⭐,auto
511,第四代半导体,57041595.0,4765185,5,11408319.0,27.282507214077725,,1.08,4,0,1,⭐,auto
512,REITs概念,56776696.18,10727207,24,2365695.674166667,13.826840910308848,3.978,0.1,9,9,6,⭐,auto
513,租售同权,55461818.3,12274833,17,3262459.9,11.049758605519791,4.6505,-0.09,6,5,6,⭐,auto
514,猪肉概念,55381068.0,8166500,35,1582316.2285714287,16.837061540958366,14.906,0.07,22,7,6,⭐,auto
515,其他生物制品,54769554.0,2272555,35,1564844.4,73.25308824982216,21.66,-0.08,15,15,5,⭐,auto
516,地摊经济,54725066.88,5387927,30,1824168.8960000002,31.070185271645656,11.426666666666668,0.09,12,12,6,⭐,auto
517,制冷空调设备,54647754.0,2127060,17,3214573.7647058824,46.34141875693555,6.018,0.85,15,1,1,⭐,auto
518,调味发酵品Ⅲ,53108598.0,4732521,14,3793471.285714286,12.98391561287308,,0.27,6,5,3,⭐,auto
519,调味发酵品Ⅱ,53108598.0,4732521,14,3793471.285714286,12.98391561287308,,0.27,6,5,3,⭐,auto
520,超跌股,53066331.72,31903121,6,8844388.62,2.04188417777448,,-0.77,2,3,1,⭐,auto
521,其他纺织,52967693.0,3654800,15,3531179.533333333,48.90404204936771,,0.32,9,3,3,⭐,auto
522,其他化学原料,52815131.0,3603400,15,3521008.7333333334,24.480401520352192,,0.14,7,5,3,⭐,auto
523,净水概念,52689968.55,2877477,21,2509046.121428571,39.42844099258625,43.093999999999994,-0.04,8,9,4,⭐,auto
524,保险Ⅲ,52082476.0,1314600,5,10416495.2,53.42252617943894,,-0.33,0,4,1,⭐,auto
525,互联网电商,51942933.57,4506749,18,2885718.5316666667,25.491157103510897,,0.06,6,8,4,⭐,auto
526,食品加工,51929363.5,9876856,25,2077174.54,17.628690578597215,,0.47,14,8,3,⭐,auto
527,旅游酒店,48582452.08,4080988,35,1388070.0594285715,29.036567489139383,6.457,0.0,14,16,5,⭐,auto
528,氯碱,48489023.870000005,4104628,14,3463501.7050000005,14.884269778893776,15.782,-0.18,7,4,3,⭐,auto
529,改性塑料,48066116.0,2395230,19,2529795.5789473685,25.55855411221493,,0.45,9,4,6,⭐,auto
530,啤酒概念,47873957.0,2847800,19,2519681.947368421,23.551459212991315,3.396,0.26,12,5,2,⭐,auto
531,免税概念,46144902.44,4855419,18,2563605.691111111,26.355530532381813,9.216000000000001,-0.05,5,9,4,⭐,auto
532,诊断服务,45996202.25,2265145,5,9199240.45,24.19009638828388,,0.24,1,2,2,⭐,auto
533,白色家电,45947594.55,5350003,10,4594759.455,38.82090551517022,29.75733333333333,-0.15,2,6,2,⭐,auto
534,动力煤,45441794.8,3353780,15,3029452.9866666663,23.99537995092571,4.141,0.64,11,0,4,⭐,auto
535,特色药,44819001.8,3642707,40,1120475.045,22.542608839995406,52.688,0.14,19,9,12,⭐,auto
536,钾肥,44290215.0,1023100,4,11072553.75,49.758114659186006,,0.1,1,2,1,⭐,auto
537,抗菌面料,43686248.0,2381373,16,2730390.5,26.45687261263545,,0.1,8,6,2,⭐,auto
538,饮料乳品,42274170.0,2107498,26,1625929.6153846155,42.80574568442148,,0.1,10,12,4,⭐,auto
539,水力发电,41978350.0,2592500,10,4197835.0,20.62384027671407,,0.29,6,2,2,⭐,auto
540,光伏辅材,41864689.0,2408642,16,2616543.0625,46.490285301773056,,0.03,8,7,1,⭐,auto
541,食品及饲料添加剂,41547340.0,3720692,22,1888515.4545454546,16.47742112226679,,0.73,13,6,3,⭐,auto
542,大众出版,40206828.0,2499300,18,2233712.6666666665,20.116955320126223,,-0.07,7,6,5,⭐,auto
543,医药商业,39360699.0,3503500,30,1312023.3,17.20373340193984,12.713333333333333,-0.14,20,6,4,⭐,auto
544,镍,39187335.0,595100,1,39187335.0,65.85,,-0.23,0,1,0,⭐,auto
545,医疗耗材,38230668.0,2069157,50,764613.36,38.47351026844993,,0.25,30,11,9,⭐,auto
546,商用车,37880984.0,2741019,13,2913921.846153846,33.117886903096284,18.988,0.19,8,3,2,⭐,auto
547,综合环境治理,37601413.0,7376795,15,2506760.8666666667,15.048065439721642,3.28,0.41,8,4,3,⭐,auto
548,生物质能发电,36317004.0,4423300,29,1252310.4827586208,11.351545713407416,6.601999999999999,0.35,22,4,3,⭐,auto
549,林业Ⅲ,35801287.0,3144700,4,8950321.75,11.483947834333442,,0.1,3,1,0,⭐,auto
550,林业Ⅱ,35801287.0,3144700,4,8950321.75,11.483947834333442,,0.1,3,1,0,⭐,auto
551,国际工程,34712043.64,3262422,4,8678010.91,11.122986157227588,,-1.12,0,3,1,⭐,auto
552,熔盐储能,34254721.46,1733766,10,3425472.146,23.826519479822974,,0.9,7,0,3,⭐,auto
553,纺织化学制品,34107287.78,2869823,13,2623637.5215384616,18.494693794054587,,0.81,7,4,1,⭐,auto
554,娱乐用品,33734619.95,1788175,18,1874145.552777778,24.475543798604434,,0.17,12,3,3,⭐,auto
555,种植业,33705341.0,3901800,19,1773965.3157894737,11.963048387197743,,0.23,12,6,1,⭐,auto
556,保健品,33504277.0,8384300,8,4188034.625,5.368868229868086,,1.82,6,1,1,⭐,auto
557,社区团购,33104342.88,4728988,38,871166.9178947369,15.000331364523372,5.06,0.12,15,13,10,⭐,auto
558,电能综合服务,33050403.0,4543200,16,2065650.1875,8.54025601594026,,0.4,9,6,1,⭐,auto
559,其他家居用品,32988730.92,3167748,24,1374530.455,24.515783236101523,,0.2,13,6,5,⭐,auto
560,瓷砖地板,32943576.2,2536352,12,2745298.0166666666,17.74535460755472,,1.26,10,1,1,⭐,auto
561,油气开采Ⅱ,31919520.0,2929200,5,6383904.0,20.022076638370503,,-0.12,4,1,0,⭐,auto
562,油气开采Ⅲ,31919520.0,2929200,5,6383904.0,20.022076638370503,,-0.12,4,1,0,⭐,auto
563,农药,31882932.2,2720620,31,1028481.6838709677,23.194462960404877,6.352,0.16,16,11,4,⭐,auto
564,水泥,31470935.4,4051440,23,1368301.5391304346,11.384651959661804,4.2620000000000005,0.32,14,5,4,⭐,auto
565,园林工程,31345956.0,7181000,18,1741442.0,12.584454149683614,2.618,-0.3,9,8,1,⭐,auto
566,厨卫电器,30627491.96,1057244,9,3403054.6622222224,35.89777024486076,,1.17,3,2,4,⭐,auto
567,农产品加工,30467654.529999997,2718405,22,1384893.3877272727,14.61596121880735,7.176,0.33,13,5,4,⭐,auto
568,水产概念,30255124.0,3406600,16,1890945.25,13.446188464472993,,0.35,9,3,4,⭐,auto
569,粮食概念,29604218.04,4160316,27,1096452.52,8.365838192819904,7.678,0.31,16,6,5,⭐,auto
570,房屋建设Ⅱ,29452845.0,4353033,8,3681605.625,30.322796274179964,,-0.45,1,3,4,⭐,auto
571,铁路公路,29268410.0,4439375,33,886921.5151515151,15.79722674309947,7.520666666666667,0.09,10,8,15,⭐,auto
572,旅游及景区,29235155.2,3345960,24,1218131.4666666666,16.763808475489128,7.344666666666666,0.03,9,12,3,⭐,auto
573,SPD概念,28924181.0,1842577,13,2224937.0,17.94038459239347,14.394666666666668,-0.17,6,5,2,⭐,auto
574,户外露营,28917114.8,6375595,26,1112196.723076923,12.064433193833016,4.164,-0.14,18,6,2,⭐,auto
575,商业地产,28783548.040000003,10704219,10,2878354.8040000005,4.523852349392294,2.872666666666666,-0.06,3,5,2,⭐,auto
576,商用载货车,28575543.0,2094819,8,3571942.875,36.40445084525603,18.988,0.27,5,2,1,⭐,auto
577,钛白粉概念,28181246.0,3058700,12,2348437.1666666665,25.482830154493527,3.036,0.27,9,1,2,⭐,auto
578,美容护理,27433780.41,2140007,30,914459.347,27.458161760189576,,0.05,17,12,1,⭐,auto
579,草甘膦,27040568.0,3004340,13,2080043.6923076923,20.598256880550736,6.352,0.28,7,3,3,⭐,auto
580,油田服务,26973041.0,3344700,7,3853291.5714285714,12.115276587093017,,1.62,7,0,0,⭐,auto
581,聚氨酯,26847021.0,1158574,8,3355877.625,49.42648823085437,,0.37,5,1,2,⭐,auto
582,轮胎轮毂,26663146.5,2003550,21,1269673.642857143,22.72819284269394,,0.05,10,8,3,⭐,auto
583,饲料,26411970.0,2883500,16,1650748.125,16.367738688935358,,0.29,10,4,2,⭐,auto
584,房地产服务,26399291.749999996,6925677,11,2399935.6136363633,6.823014129774903,3.082,-0.33,2,6,3,⭐,auto
585,特种纸,26239045.0,3773200,12,2186587.0833333335,9.455560174922525,,0.11,8,2,2,⭐,auto
586,空调,24512830.64,419226,3,8170943.546666667,66.3007614170666,80.45599999999999,-0.21,0,3,0,⭐,auto
587,黑色家电,24457699.0,1952499,10,2445769.9,13.182357362808334,,0.31,6,1,3,⭐,auto
588,饰品,23784482.0,2401900,14,1698891.5714285714,13.388107147340857,12.745999999999999,-0.08,5,6,3,⭐,auto
589,无机盐,23593856.8,1249840,10,2359385.68,26.191404386077313,,0.29,5,1,4,⭐,auto
590,医药流通,23138506.0,2688800,22,1051750.2727272727,15.1052561578522,12.713333333333333,-0.26,14,5,3,⭐,auto
591,光伏主材,22653461.0,1318217,3,7551153.666666667,17.33780395454805,,-0.17,1,2,0,⭐,auto
592,软饮料,22542412.0,723700,8,2817801.5,62.69985472450774,,0.37,4,3,1,⭐,auto
593,工程机械器件,22341459.6,374640,9,2482384.4000000004,83.38150956994768,,0.58,7,0,2,⭐,auto
594,金融信息服务,21816458.09,1271749,3,7272152.696666666,19.38739231098076,,-0.01,1,1,1,⭐,auto
595,冰洗,21434763.91,4930777,7,3062109.13,7.394897906076353,4.408,-0.12,2,3,2,⭐,auto
596,重组蛋白,21299044.0,853847,16,1331190.25,34.798329225945544,32.274,0.18,9,5,2,⭐,auto
597,大气治理,21281891.8,1180040,6,3546981.966666667,19.05645940113275,,-0.02,4,2,0,⭐,auto
598,硅料硅片,21204982.75,2220022,5,4240996.55,10.78105216390709,,-0.2,2,2,1,⭐,auto
599,退税商店,20276136.0,1968400,12,1689678.0,11.29234620343837,6.952,0.21,3,4,5,⭐,auto
600,化学工程,19907071.0,2988204,6,3317845.1666666665,8.258881643110632,,0.99,3,1,2,⭐,auto
601,乳品,19731758.0,1383798,18,1096208.7777777778,20.07785684884236,,-0.03,6,9,3,⭐,auto
602,电信运营商,19217220.0,2279700,3,6405740.0,44.88562350641767,,-0.11,1,1,1,⭐,auto
603,综合包装,18842712.75,4591725,5,3768542.55,4.855287925699552,,1.13,3,1,1,⭐,auto
604,供销社概念,18555037.5,2348650,14,1325359.8214285714,24.388626472730113,1.78,0.24,7,4,3,⭐,auto
605,肝素概念,18434965.0,1385000,13,1418074.2307692308,23.060261088100788,6.44,0.12,7,3,3,⭐,auto
606,水泥制造,17873698.4,2235340,14,1276692.7428571428,13.176935837968488,4.2620000000000005,-0.22,6,4,4,⭐,auto
607,铁矿石,17682123.6,577906,5,3536424.72,41.80241626237699,,0.03,3,2,0,⭐,auto
608,彩电,17352843.0,1404663,4,4338210.75,12.754003752583943,,0.64,3,0,1,⭐,auto
609,焦煤,17086012.3,2636430,10,1708601.23,7.618853098507953,,0.05,6,3,1,⭐,auto
610,跨境电商,17052963.57,2304249,7,2436137.652857143,15.223193606464735,,0.15,3,2,2,⭐,auto
611,自然景区,16643751.2,1886460,12,1386979.2666666666,11.614232500904004,7.7780000000000005,-0.05,4,5,3,⭐,auto
612,线下药店,16222193.0,814700,8,2027774.125,20.19689396310351,,0.19,6,1,1,⭐,auto
613,非白酒,15851350.0,1309600,15,1056756.6666666667,24.84004213016557,,0.07,5,5,5,⭐,auto
614,氮肥,15482816.0,2203721,6,2580469.3333333335,14.651653994983857,,0.03,3,1,2,⭐,auto
615,可燃冰,15474137.0,1880100,9,1719348.5555555555,11.203168351811803,12.916,0.35,7,1,1,⭐,auto
616,低碳冶金,15253424.0,3463600,8,1906678.0,6.998370116768537,,0.03,1,2,5,⭐,auto
617,水产饲料,15184839.0,1379900,4,3796209.75,15.21044390197354,,0.93,3,1,0,⭐,auto
618,其他石化,15140543.59,1301231,14,1081467.3992857144,15.84053368747641,,0.26,9,2,3,⭐,auto
619,毛发医疗,15102752.21,2091473,18,839041.7894444445,12.536323493140326,4.62,0.3,10,2,6,⭐,auto
620,其他农产品加工,14870818.99,1417139,10,1487081.899,12.570443247382974,,0.03,5,4,1,⭐,auto
621,印刷包装机械,14736636.0,961000,10,1473663.6,17.780496345298886,,0.29,5,1,4,⭐,auto
622,体育Ⅱ,14701691.0,1079100,2,7350845.5,13.657930902642425,,0.53,1,0,1,⭐,auto
623,清洁小家电,14587770.0,427108,8,1823471.25,72.82112500471285,,0.01,4,2,2,⭐,auto
624,鸡肉概念,14583035.0,1401501,20,729151.75,14.056924813661903,,0.12,10,5,5,⭐,auto
625,培训教育,14268218.0,2033740,11,1297110.7272727273,13.574854208142883,35.215999999999994,0.94,8,1,2,⭐,auto
626,照明设备Ⅲ,14040472.0,2107400,12,1170039.3333333333,46.35703728763534,5.715999999999999,0.19,6,2,4,⭐,auto
627,照明设备Ⅱ,14040472.0,2107400,12,1170039.3333333333,46.35703728763534,5.715999999999999,0.19,6,2,4,⭐,auto
628,图片媒体,13991924.0,617200,1,13991924.0,22.67,,-0.44,0,1,0,⭐,auto
629,水泥制品,13597237.0,1816100,9,1510804.111111111,9.028677618107267,,1.17,8,1,0,⭐,auto
630,印染,13521162.0,1180400,4,3380290.5,15.301888944160272,,1.34,2,1,1,⭐,auto
631,橡胶,13370839.0,1026300,17,786519.9411764706,28.220204692465447,,0.27,10,5,2,⭐,auto
632,玻璃制造,13175782.0,2524750,7,1882254.5714285714,5.414024281063545,,0.35,5,2,0,⭐,auto
633,复合肥,13055201.0,2241700,9,1450577.888888889,9.814997070516187,,0.07,4,4,1,⭐,auto
634,高速公路,13048247.0,2479375,20,652412.35,6.750600068346345,8.934000000000001,-0.0,6,5,9,⭐,auto
635,旅游零售Ⅱ,12920922.0,253800,2,6460461.0,61.139123412400444,,-0.24,0,2,0,⭐,auto
636,旅游零售Ⅲ,12920922.0,253800,2,6460461.0,61.139123412400444,,-0.24,0,2,0,⭐,auto
637,铁路运输,12328769.0,1590500,7,1761252.7142857143,26.214216912491423,4.694,-0.02,1,2,4,⭐,auto
638,跨境物流,12269530.0,1777800,12,1022460.8333333334,9.542255453957894,,0.18,6,3,3,⭐,auto
639,化妆品,12159265.01,639237,14,868518.9292857143,27.258010190971238,,-0.05,9,5,0,⭐,auto
640,个护用品,11805684.0,1102840,13,908129.5384615385,15.740163729606858,,0.08,7,5,1,⭐,auto
641,综合乘用车,11727025.0,1263500,5,2345405.0,10.441306755123316,5.612,-0.08,1,2,2,⭐,auto
642,锦纶,11500764.0,1425800,5,2300152.8,8.35087318372936,,0.14,3,2,0,⭐,auto
643,预加工食品,11255506.5,458456,10,1125550.65,58.60972873633007,,0.25,6,4,0,⭐,auto
644,啤酒,11049373.0,629500,7,1578481.857142857,31.153665064071962,,0.15,3,4,0,⭐,auto
645,快递,10874352.0,621200,4,2718588.0,25.507644946567847,,0.21,2,1,1,⭐,auto
646,其他种植业,10850940.0,1537800,5,2170188.0,7.6418490785130135,,-0.01,3,2,0,⭐,auto
647,原材料供应链服务,10666790.0,1521500,12,888899.1666666666,7.953623329980247,,-0.59,4,5,3,⭐,auto
648,零食,10581592.0,638760,11,961962.9090909091,39.274802124292826,,0.05,3,5,3,⭐,auto
649,专业连锁Ⅱ,10167880.0,754320,7,1452554.2857142857,14.378200494104966,,-0.05,3,4,0,⭐,auto
650,专业连锁Ⅲ,10167880.0,754320,7,1452554.2857142857,14.378200494104966,,-0.05,3,4,0,⭐,auto
651,多业态零售,10148805.0,1262555,14,724914.6428571428,11.053282871234593,6.381,0.21,6,5,3,⭐,auto
652,其他医疗服务,10078874.0,720125,4,2519718.5,14.313611983838669,9.334,0.31,2,1,1,⭐,auto
653,粘胶,9741950.0,1737800,3,3247316.6666666665,5.851646538937277,5.41,-1.01,2,1,0,⭐,auto
654,粮油加工,9619424.54,867766,7,1374203.5057142857,15.361954748760887,7.176,0.57,4,1,2,⭐,auto
655,棉纺,9525397.0,1218100,8,1190674.625,8.883419058544227,,0.32,4,2,2,⭐,auto
656,商用载客车,9305441.0,646200,5,1861088.2,23.025366919203506,,0.07,3,1,1,⭐,auto
657,厨房小家电,9239815.0,680800,9,1026646.1111111111,19.530413296153654,,0.15,4,3,2,⭐,auto
658,院线,9135997.0,823600,4,2283999.25,12.261929502603818,,0.34,3,1,0,⭐,auto
659,胶黏剂及胶带,9082112.0,503300,5,1816422.4,20.394614807657074,,0.12,3,1,1,⭐,auto
660,资产管理,9079788.0,953011,4,2269947.0,12.036146948585143,9.704,0.6,3,1,0,⭐,auto
661,农商行Ⅲ,8670683.0,1617050,10,867068.3,6.0055322700645375,,-0.17,1,5,4,⭐,auto
662,定制家居,8572695.0,638000,14,612335.3571428572,18.486668865508456,,0.22,7,4,3,⭐,auto
663,教育运营及其他,8522371.0,2480100,2,4261185.5,3.507006959682933,,0.61,1,0,1,⭐,auto
664,品牌化妆品,8400108.01,450537,8,1050013.50125,27.586361543379724,,-0.2,5,3,0,⭐,auto
665,钛白粉,8104662.0,1555200,6,1350777.0,8.384107258266909,3.036,0.08,3,1,2,⭐,auto
666,农用机械,7887455.88,806548,8,985931.985,15.139577387125748,,0.3,5,2,1,⭐,auto
667,涤纶,7772363.0,819900,10,777236.3,15.667913574031475,,-0.19,5,4,1,⭐,auto
668,视频媒体,7228300.0,352600,1,7228300.0,20.5,,1.38,1,0,0,⭐,auto
669,其他黑色家电,7104856.0,547836,6,1184142.6666666667,14.228564766126153,,0.09,3,1,2,⭐,auto
670,物业管理,6995558.0,2389500,7,999365.4285714285,11.093267945173208,,-0.29,1,3,3,⭐,auto
671,动物保健Ⅱ,6652557.0,616298,10,665255.7,16.163300211490107,,0.13,6,1,3,⭐,auto
672,其他运输设备,6636590.0,326486,8,829573.75,28.292149911324945,,-0.63,4,3,1,⭐,auto
673,生活用纸,6527178.0,421140,9,725242.0,18.983195944709948,,0.1,5,4,0,⭐,auto
674,酒店餐饮,6063709.88,520628,9,673745.5422222222,15.933545797346095,3.7939999999999996,-0.01,5,2,2,⭐,auto
675,耐火材料,5800030.0,763083,5,1160006.0,10.276709398054837,,0.61,4,0,1,⭐,auto
676,其他专业服务,5731803.0,125100,3,1910601.0,49.44626188827495,,1.63,3,0,0,⭐,auto
677,托育服务,5537219.0,476500,7,791031.2857142857,13.851661068489436,,0.15,4,2,1,⭐,auto
678,其他家电Ⅲ,5440172.0,787600,3,1813390.6666666667,11.447063026683717,,-0.08,1,1,1,⭐,auto
679,其他家电Ⅱ,5440172.0,787600,3,1813390.6666666667,11.447063026683717,,-0.08,1,1,1,⭐,auto
680,其他养殖,5378177.0,1726500,3,1792725.6666666667,3.3504628668784977,,-1.56,1,1,1,⭐,auto
681,其他饰品,5330876.0,871000,2,2665438.0,6.381758180081473,,-0.45,0,1,1,⭐,auto
682,洗护用品,5278506.0,681700,4,1319626.5,11.729966805001263,,0.03,2,1,1,⭐,auto
683,教育出版,5237581.0,550200,10,523758.1,10.67185509684719,,0.18,3,5,2,⭐,auto
684,超市,5201316.0,1006100,7,743045.1428571428,7.16966765334004,,0.03,2,3,2,⭐,auto
685,冶钢辅料,5018858.0,1147900,3,1672952.6666666667,4.963398259125881,,0.26,2,0,1,⭐,auto
686,其他橡胶制品,4950663.0,464900,9,550073.6666666666,28.318429977964566,,0.3,4,3,2,⭐,auto
687,酒店,4929038.0,400000,5,985807.6,17.09976948037325,3.7939999999999996,-0.07,2,2,1,⭐,auto
688,焦炭Ⅱ,4893770.0,1264141,7,699110.0,3.933697509392554,,0.04,3,2,2,⭐,auto
689,焦炭Ⅲ,4893770.0,1264141,7,699110.0,3.933697509392554,,0.04,3,2,2,⭐,auto
690,广告媒体,4773826.0,769800,3,1591275.3333333333,6.228972740104059,,0.15,1,0,2,⭐,auto
691,信托,4752656.0,1254600,3,1584218.6666666667,4.179748254449723,3.252,0.06,1,1,1,⭐,auto
692,肉鸡养殖,4553989.0,310500,8,569248.625,16.468525859416875,,0.28,4,1,3,⭐,auto
693,橡胶助剂,4427802.0,172600,2,2213901.0,41.495832591430236,,0.6,2,0,0,⭐,auto
694,摩托车,4334656.0,222800,8,541832.0,90.19340478229415,,0.05,4,2,2,⭐,auto
695,防水材料,4227468.0,295500,3,1409156.0,15.019473131434703,,0.11,2,0,1,⭐,auto
696,炭黑,3992374.0,388800,6,665395.6666666666,13.374869047839706,,0.12,4,2,0,⭐,auto
697,公交,3891394.0,369500,6,648565.6666666666,13.128248452868048,,0.52,3,1,2,⭐,auto
698,血液制品,3840225.0,392300,6,640037.5,12.86350951051045,11.75,0.32,5,1,0,⭐,auto
699,其他能源发电,3809593.44,1068496,2,1904796.72,3.6767747903303825,,-0.17,0,1,1,⭐,auto
700,文化用品,3787524.0,271900,5,757504.8,17.514209356825198,,0.4,1,2,2,⭐,auto
701,化妆品制造及其他,3759157.0,188700,6,626526.1666666666,26.52428536238311,,0.16,4,2,0,⭐,auto
702,汽车服务,3758414.0,538400,8,469801.75,8.206617030481473,,-0.03,3,2,3,⭐,auto
703,火电设备,3696831.6,565840,4,924207.9,12.274837129178403,,0.44,2,0,2,⭐,auto
704,宠物食品,3675191.0,99500,3,1225063.6666666667,41.2312473202073,,0.14,2,0,1,⭐,auto
705,人工景区,3491064.0,386700,5,698212.8,13.126116605138147,,0.1,2,3,0,⭐,auto
706,医疗美容,3468831.4,397930,3,1156277.1333333333,68.0403237626366,,0.34,1,2,0,⭐,auto
707,其他数字媒体,3293834.0,296500,2,1646917.0,13.32392669454502,,0.41,2,0,0,⭐,auto
708,涂料,3224610.0,717300,2,1612305.0,6.718218482235061,,-2.46,0,1,1,⭐,auto
709,汽车综合服务,3190457.0,381500,4,797614.25,8.709642859941383,,-0.09,2,2,0,⭐,auto
710,租赁,2907345.0,506300,3,969115.0,5.925401268167349,4.728,0.13,2,1,0,⭐,auto
711,综合电商,2879826.0,811300,3,959942.0,18.80984130291205,,0.12,1,2,0,⭐,auto
712,举牌,2867431.0,290000,4,716857.75,10.313098627307857,,-0.26,1,1,2,⭐,auto
713,渔业,2861857.0,622500,6,476976.1666666667,5.719237820058794,,0.45,4,0,2,⭐,auto
714,粮食种植,2581863.0,207300,2,1290931.5,13.42055138092145,,-0.11,0,2,0,⭐,auto
715,会展服务,2565006.0,211800,3,855002.0,14.192349070528488,,0.33,3,0,0,⭐,auto
716,期货,2291187.0,136600,4,572796.75,18.883917729107228,,-0.07,2,2,0,⭐,auto
717,水产养殖,2236870.0,558300,4,559217.5,4.591592135439252,,0.56,3,0,1,⭐,auto
718,医美耗材,2194037.0,24090,2,1097018.5,105.59227698985933,,-0.09,0,2,0,⭐,auto
719,个护小家电,1990765.0,64587,3,663588.3333333334,31.57300577918539,,0.27,2,1,0,⭐,auto
720,氨纶,1613300.0,146000,1,1613300.0,11.05,,0.36,1,0,0,⭐,auto
721,农业综合Ⅱ,1382896.5,274650,2,691448.25,5.1367947384348716,,0.31,2,0,0,⭐,auto
722,纺织鞋类制造,1356600.0,35700,1,1356600.0,38.0,,0.11,1,0,0,⭐,auto
723,人力资源服务,1318019.0,100600,3,439339.6666666667,19.841801271453598,,0.02,1,1,1,⭐,auto
724,卫浴电器,1178907.0,132500,3,392969.0,9.02114586646784,,0.13,1,1,1,⭐,auto
725,餐饮,1134671.88,120628,4,283667.97,10.867446115611855,,0.07,3,0,1,⭐,auto
726,学历教育,868188.0,114500,2,434094.0,7.933738199560465,,0.32,2,0,0,⭐,auto
727,辅料,770503.0,74100,3,256834.33333333334,10.730913013966202,,0.11,1,0,2,⭐,auto
728,长材,746515.0,264000,3,248838.33333333334,2.946781846312532,,-0.15,0,1,2,⭐,auto
729,海洋捕捞,624987.0,64200,2,312493.5,9.755156651258346,,0.24,1,0,1,⭐,auto
730,汽车经销商,567957.0,156900,4,141989.25,5.3809061425424805,,0.02,1,0,3,⭐,auto
731,房地产综合服务,500280.0,113700,1,500280.0,4.4,,-0.45,0,1,0,⭐,auto
732,燃料电池,231203.0,8791,1,231203.0,26.3,,0.04,1,0,0,⭐,auto
