排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
346,大盘成长,0.0,0.0,93,0.0,1.11,68,10,15,⭐,auto
347,荣耀概念,0.0,0.0,54,0.0,0.88,29,12,13,⭐,auto
348,新型工业化,0.0,0.0,93,0.0,-2.93,51,27,15,⭐,auto
349,装配建筑,0.0,0.0,87,0.0,-0.66,42,22,23,⭐,auto
350,数字水印,0.0,0.0,18,0.0,-6.81,8,9,1,⭐,auto
351,量子科技,0.0,0.0,50,0.0,1.03,39,6,5,⭐,auto
352,UWB概念,0.0,0.0,18,0.0,-4.77,11,6,1,⭐,auto
353,中盘成长,0.0,0.0,226,0.0,0.84,140,39,47,⭐,auto
354,小米概念,0.0,0.0,225,0.0,-0.49,131,53,41,⭐,auto
355,并购重组概念,0.0,0.0,87,0.0,-1.01,41,30,16,⭐,auto
356,汽车一体化压铸,0.0,0.0,30,0.0,0.58,20,6,4,⭐,auto
357,HJT电池,0.0,0.0,39,0.0,0.37,21,8,10,⭐,auto
358,退税商店,0.0,0.0,14,0.0,0.48,7,3,4,⭐,auto
359,消费电子概念,0.0,0.0,175,0.0,0.41,110,33,32,⭐,auto
360,房屋检测,0.0,0.0,42,0.0,-1.95,21,13,8,⭐,auto
361,电子烟,0.0,0.0,46,0.0,0.65,28,11,7,⭐,auto
362,碳基材料,0.0,0.0,19,0.0,-4.69,10,5,4,⭐,auto
363,首发经济,0.0,0.0,41,0.0,0.43,19,10,12,⭐,auto
364,6G概念,0.0,0.0,35,0.0,0.87,19,13,3,⭐,auto
365,尾气治理,0.0,0.0,34,0.0,0.35,15,12,7,⭐,auto
366,建筑节能,0.0,0.0,45,0.0,0.61,23,14,8,⭐,auto
367,刀片电池,0.0,0.0,12,0.0,0.32,7,4,1,⭐,auto
368,多模态AI,0.0,0.0,67,0.0,0.65,43,15,9,⭐,auto
369,抗菌面料,0.0,0.0,17,0.0,0.04,8,3,6,⭐,auto
370,QFII重仓,0.0,0.0,717,0.0,-1.49,366,218,133,⭐,auto
371,传感器,0.0,0.0,96,0.0,-0.92,63,21,12,⭐,auto
372,蓝宝石,0.0,0.0,18,0.0,0.13,15,2,1,⭐,auto
373,户外露营,0.0,0.0,28,0.0,0.92,16,6,6,⭐,auto
374,上海自贸,0.0,0.0,32,0.0,-6.16,15,10,7,⭐,auto
375,锂矿概念,0.0,0.0,39,0.0,0.92,25,6,8,⭐,auto
376,水产概念,0.0,0.0,17,0.0,-0.01,5,6,6,⭐,auto
377,国产软件,0.0,0.0,217,0.0,-0.17,127,57,33,⭐,auto
378,航母概念,0.0,0.0,30,0.0,0.3,17,8,5,⭐,auto
379,无线充电,0.0,0.0,38,0.0,0.35,11,11,16,⭐,auto
380,谷子经济,0.0,0.0,74,0.0,-3.88,37,25,12,⭐,auto
381,影视概念,0.0,0.0,61,0.0,-2.87,25,30,6,⭐,auto
382,网红经济,0.0,0.0,100,0.0,0.15,54,34,12,⭐,auto
383,微利股,0.0,0.0,100,0.0,-4.59,55,21,24,⭐,auto
384,无人机,0.0,0.0,207,0.0,-2.55,119,57,31,⭐,auto
385,通信技术,0.0,0.0,289,0.0,-0.33,185,64,40,⭐,auto
386,股权激励,0.0,0.0,215,0.0,0.26,117,52,46,⭐,auto
387,机器人概念,0.0,0.0,268,0.0,-2.04,148,74,46,⭐,auto
388,智谱AI概念,0.0,0.0,33,0.0,0.48,20,7,6,⭐,auto
389,纳米银,0.0,0.0,8,0.0,0.94,5,2,1,⭐,auto
390,人工智能,0.0,0.0,269,0.0,-3.02,156,72,41,⭐,auto
391,盲盒经济,0.0,0.0,13,0.0,0.78,8,3,2,⭐,auto
392,社区团购,0.0,0.0,36,0.0,-0.05,14,15,7,⭐,auto
393,租售同权,0.0,0.0,18,0.0,-5.12,9,5,4,⭐,auto
394,智慧灯杆,0.0,0.0,26,0.0,0.57,12,8,6,⭐,auto
395,可控核聚变,0.0,0.0,72,0.0,-2.43,40,20,12,⭐,auto
396,地热能,0.0,0.0,9,0.0,0.38,6,2,1,⭐,auto
397,AI眼镜,0.0,0.0,115,0.0,-1.38,76,23,16,⭐,auto
398,小红书概念,0.0,0.0,73,0.0,-2.2,40,23,10,⭐,auto
399,核污染防治,0.0,0.0,27,0.0,-3.41,12,9,6,⭐,auto
400,粮食概念,0.0,0.0,30,0.0,-2.78,11,9,10,⭐,auto
401,啤酒概念,0.0,0.0,20,0.0,0.17,10,5,5,⭐,auto
402,麒麟电池,0.0,0.0,9,0.0,1.23,8,0,1,⭐,auto
403,特斯拉概念,0.0,0.0,190,0.0,-3.19,113,47,30,⭐,auto
404,PCB,0.0,0.0,131,0.0,-0.54,89,27,15,⭐,auto
405,虚拟现实,0.0,0.0,91,0.0,-0.17,56,22,13,⭐,auto
406,MiniLED,0.0,0.0,62,0.0,0.98,39,11,12,⭐,auto
407,数字孪生,0.0,0.0,81,0.0,-1.92,42,24,15,⭐,auto
408,MLOps概念,0.0,0.0,10,0.0,0.86,8,1,1,⭐,auto
409,小金属概念,0.0,0.0,109,0.0,-0.06,69,22,18,⭐,auto
410,海工装备,0.0,0.0,73,0.0,-1.07,35,23,15,⭐,auto
411,创业板综,0.0,0.0,103,0.0,-3.5,53,39,11,⭐,auto
412,PVDF概念,0.0,0.0,18,0.0,1.1,13,2,3,⭐,auto
413,EDR概念,0.0,0.0,15,0.0,-5.3,11,3,1,⭐,auto
414,新零售,0.0,0.0,151,0.0,0.07,61,44,46,⭐,auto
415,中俄贸易概念,0.0,0.0,75,0.0,0.5,41,22,12,⭐,auto
416,换电概念,0.0,0.0,37,0.0,-0.46,18,12,7,⭐,auto
417,造纸印刷,0.0,0.0,31,0.0,-2.63,13,12,6,⭐,auto
418,托育服务,0.0,0.0,10,0.0,0.48,4,5,1,⭐,auto
419,低价股,0.0,0.0,146,0.0,-4.77,50,52,44,⭐,auto
420,REITs概念,0.0,0.0,25,0.0,-0.06,9,4,12,⭐,auto
421,低空经济,0.0,0.0,177,0.0,-2.32,95,56,26,⭐,auto
422,工业互联,0.0,0.0,183,0.0,-0.67,103,44,36,⭐,auto
423,碳纤维,0.0,0.0,33,0.0,-5.99,15,11,7,⭐,auto
424,被动元件概念,0.0,0.0,27,0.0,0.49,18,7,2,⭐,auto
425,流感,0.0,0.0,123,0.0,-1.35,56,33,34,⭐,auto
426,海南自贸,0.0,0.0,86,0.0,-0.11,35,34,17,⭐,auto
427,无线耳机,0.0,0.0,81,0.0,-0.41,51,17,13,⭐,auto
428,数字经济,0.0,0.0,169,0.0,-0.88,92,44,33,⭐,auto
429,IGBT概念,0.0,0.0,40,0.0,0.6,27,9,4,⭐,auto
430,光刻机(胶),0.0,0.0,90,0.0,-0.27,59,23,8,⭐,auto
431,飞行汽车(eVTOL),0.0,0.0,76,0.0,-1.18,41,20,15,⭐,auto
432,代糖概念,0.0,0.0,19,0.0,-0.42,6,11,2,⭐,auto
433,AIPC,0.0,0.0,42,0.0,2.13,30,5,7,⭐,auto
434,深圳特区,0.0,0.0,93,0.0,-1.12,56,24,13,⭐,auto
435,AIGC概念,0.0,0.0,109,0.0,-3.06,61,32,16,⭐,auto
436,幽门螺杆菌概念,0.0,0.0,51,0.0,-1.51,22,14,15,⭐,auto
437,氟化工概念,0.0,0.0,35,0.0,0.82,25,6,4,⭐,auto
438,在线教育,0.0,0.0,106,0.0,-0.6,55,34,17,⭐,auto
439,移动支付,0.0,0.0,65,0.0,-1.53,33,18,14,⭐,auto
440,上证50_,0.0,0.0,49,0.0,0.46,26,9,14,⭐,auto
441,电子身份证,0.0,0.0,38,0.0,-0.16,23,9,6,⭐,auto
442,ChatGPT概念,0.0,0.0,71,0.0,-0.0,47,14,10,⭐,auto
443,券商概念,0.0,0.0,52,0.0,-1.77,28,13,11,⭐,auto
444,数字货币,0.0,0.0,79,0.0,-0.04,48,16,15,⭐,auto
445,破发股,0.0,0.0,190,0.0,-6.35,84,72,34,⭐,auto
446,食品安全,0.0,0.0,44,0.0,-4.15,22,16,6,⭐,auto
447,柔性屏(折叠屏),0.0,0.0,71,0.0,0.9,43,15,13,⭐,auto
448,雄安新区,0.0,0.0,146,0.0,-1.09,67,36,43,⭐,auto
449,权重股,0.0,0.0,50,0.0,0.23,23,11,16,⭐,auto
450,信创,0.0,0.0,88,0.0,-1.56,56,26,6,⭐,auto
451,工业大麻,0.0,0.0,38,0.0,-0.71,11,20,7,⭐,auto
452,创业成份,0.0,0.0,102,0.0,0.75,66,13,23,⭐,auto
453,乡村振兴,0.0,0.0,151,0.0,0.28,68,44,39,⭐,auto
454,股权转让,0.0,0.0,41,0.0,-0.3,20,15,6,⭐,auto
455,养老概念,0.0,0.0,133,0.0,-1.2,62,39,32,⭐,auto
456,稀土永磁,0.0,0.0,47,0.0,-1.36,32,7,8,⭐,auto
457,新消费,0.0,0.0,80,0.0,0.68,30,22,28,⭐,auto
458,CPO概念,0.0,0.0,45,0.0,1.89,35,7,3,⭐,auto
459,单抗概念,0.0,0.0,50,0.0,-1.71,19,18,13,⭐,auto
460,医疗器械概念,0.0,0.0,77,0.0,-7.52,32,28,17,⭐,auto
461,西部大开发,0.0,0.0,580,0.0,-0.25,302,155,123,⭐,auto
462,创新药,0.0,0.0,96,0.0,-3.05,32,45,19,⭐,auto
463,垃圾分类,0.0,0.0,97,0.0,-0.4,47,30,20,⭐,auto
464,冰雪经济,0.0,0.0,43,0.0,0.37,16,18,9,⭐,auto
465,增强现实,0.0,0.0,42,0.0,-2.65,23,13,6,⭐,auto
466,物联网,0.0,0.0,368,0.0,-0.81,214,87,67,⭐,auto
467,AI应用,0.0,0.0,196,0.0,-1.46,116,47,33,⭐,auto
468,民爆概念,0.0,0.0,23,0.0,1.46,17,3,3,⭐,auto
469,SPD概念,0.0,0.0,12,0.0,0.12,4,3,5,⭐,auto
470,海洋经济,0.0,0.0,91,0.0,-2.97,52,24,15,⭐,auto
471,百度概念,0.0,0.0,145,0.0,-0.98,78,38,29,⭐,auto
472,光通信模块,0.0,0.0,74,0.0,1.22,54,11,9,⭐,auto
473,京津冀,0.0,0.0,58,0.0,-1.26,25,14,19,⭐,auto
474,土地流转,0.0,0.0,43,0.0,0.71,20,11,12,⭐,auto
475,节能环保,0.0,0.0,413,0.0,-2.27,202,130,81,⭐,auto
476,精准医疗,0.0,0.0,43,0.0,0.09,25,6,12,⭐,auto
477,新型城镇化,0.0,0.0,105,0.0,-0.59,53,30,22,⭐,auto
478,安防概念,0.0,0.0,110,0.0,-1.77,58,29,23,⭐,auto
479,华为概念,0.0,0.0,738,0.0,-0.39,431,172,135,⭐,auto
480,鸿蒙概念,0.0,0.0,122,0.0,-4.86,60,38,24,⭐,auto
481,超级品牌,0.0,0.0,29,0.0,0.28,12,11,6,⭐,auto
482,数字阅读,0.0,0.0,21,0.0,0.9,12,4,5,⭐,auto
483,化债(AMC)概念,0.0,0.0,58,0.0,0.07,30,17,11,⭐,auto
484,沪企改革,0.0,0.0,38,0.0,-5.23,12,11,15,⭐,auto
485,病原体防治,0.0,0.0,172,0.0,-2.03,76,57,39,⭐,auto
486,核能核电,0.0,0.0,181,0.0,-2.49,93,49,39,⭐,auto
487,电商概念,0.0,0.0,295,0.0,0.25,146,82,67,⭐,auto
488,新材料,0.0,0.0,81,0.0,-1.08,40,25,16,⭐,auto
489,空气能热泵,0.0,0.0,35,0.0,0.18,15,12,8,⭐,auto
490,中盘股,0.0,0.0,497,0.0,0.53,276,94,127,⭐,auto
491,重组蛋白,0.0,0.0,16,0.0,-6.26,5,8,3,⭐,auto
492,知识产权,0.0,0.0,46,0.0,0.47,24,16,6,⭐,auto
493,财税数字化,0.0,0.0,38,0.0,-3.29,19,12,7,⭐,auto
494,新能源车,0.0,0.0,372,0.0,-3.76,194,112,66,⭐,auto
495,化妆品概念,0.0,0.0,59,0.0,-1.26,31,14,14,⭐,auto
496,体外诊断概念,0.0,0.0,65,0.0,-6.47,29,23,13,⭐,auto
497,MicroLED,0.0,0.0,30,0.0,0.47,18,8,4,⭐,auto
498,DeepSeek概念,0.0,0.0,242,0.0,-0.9,138,57,47,⭐,auto
499,元宇宙概念,0.0,0.0,142,0.0,0.46,80,41,21,⭐,auto
500,预制菜概念,0.0,0.0,64,0.0,0.28,32,23,9,⭐,auto
501,AI智能体,0.0,0.0,132,0.0,0.12,73,34,25,⭐,auto
502,C2M概念,0.0,0.0,37,0.0,0.02,18,8,11,⭐,auto
503,阿里概念,0.0,0.0,165,0.0,-0.26,99,33,33,⭐,auto
504,CRO,0.0,0.0,40,0.0,-2.88,10,22,8,⭐,auto
505,零售概念,0.0,0.0,63,0.0,-1.56,28,19,16,⭐,auto
506,中药概念,0.0,0.0,100,0.0,0.24,39,29,32,⭐,auto
507,ETC,0.0,0.0,41,0.0,0.41,26,9,6,⭐,auto
508,病毒防治,0.0,0.0,102,0.0,-1.76,38,41,23,⭐,auto
509,数据要素,0.0,0.0,155,0.0,-0.9,87,40,28,⭐,auto
510,云计算,0.0,0.0,132,0.0,0.92,86,26,20,⭐,auto
511,页岩气,0.0,0.0,30,0.0,0.32,8,14,8,⭐,auto
512,长江三角,0.0,0.0,410,0.0,-0.93,202,126,82,⭐,auto
513,光伏概念,0.0,0.0,419,0.0,-0.59,225,93,101,⭐,auto
514,华为昇腾,0.0,0.0,47,0.0,-1.18,33,6,8,⭐,auto
515,智慧城市,0.0,0.0,205,0.0,-1.7,110,58,37,⭐,auto
516,医废处理,0.0,0.0,28,0.0,-0.18,8,12,8,⭐,auto
517,MSCI中国,0.0,0.0,567,0.0,0.39,315,108,144,⭐,auto
518,资源开采概念,0.0,0.0,19,0.0,-0.67,7,10,2,⭐,auto
519,参股银行,0.0,0.0,232,0.0,0.44,109,59,64,⭐,auto
520,区块链,0.0,0.0,194,0.0,-0.21,113,41,40,⭐,auto
521,净水概念,0.0,0.0,20,0.0,-4.95,7,6,7,⭐,auto
522,小盘股,0.0,0.0,404,0.0,-0.76,199,127,78,⭐,auto
523,PPP模式,0.0,0.0,143,0.0,0.23,69,37,37,⭐,auto
524,液冷概念,0.0,0.0,96,0.0,0.9,63,23,10,⭐,auto
525,免税概念,0.0,0.0,17,0.0,-0.2,7,8,2,⭐,auto
526,数据安全,0.0,0.0,75,0.0,-3.87,39,22,14,⭐,auto
527,农业种植,0.0,0.0,86,0.0,0.68,38,31,17,⭐,auto
528,CAR-T细胞疗法,0.0,0.0,25,0.0,0.06,8,4,13,⭐,auto
529,土壤修复,0.0,0.0,37,0.0,-2.59,15,11,11,⭐,auto
530,贬值受益,0.0,0.0,173,0.0,-1.46,83,60,30,⭐,auto
531,电池技术,0.0,0.0,555,0.0,-2.27,302,147,106,⭐,auto
532,英伟达概念,0.0,0.0,62,0.0,1.28,40,7,15,⭐,auto
533,深证100R,0.0,0.0,98,0.0,0.35,57,15,26,⭐,auto
534,碳化硅,0.0,0.0,42,0.0,1.24,32,6,4,⭐,auto
535,独角兽,0.0,0.0,104,0.0,0.55,62,21,21,⭐,auto
536,破增发价股,0.0,0.0,609,0.0,-0.71,291,166,152,⭐,auto
537,生物质能发电,0.0,0.0,29,0.0,0.59,14,7,8,⭐,auto
538,铁路基建,0.0,0.0,117,0.0,-2.7,46,38,33,⭐,auto
539,算力概念,0.0,0.0,184,0.0,0.37,122,40,22,⭐,auto
540,免疫治疗,0.0,0.0,45,0.0,-1.87,22,14,9,⭐,auto
541,裸眼3D,0.0,0.0,23,0.0,-3.82,13,6,4,⭐,auto
542,大数据,0.0,0.0,291,0.0,-0.28,167,72,52,⭐,auto
543,VPN,0.0,0.0,19,0.0,-0.3,13,4,2,⭐,auto
544,地摊经济,0.0,0.0,30,0.0,0.79,16,6,8,⭐,auto
545,工业气体,0.0,0.0,27,0.0,0.98,18,7,2,⭐,auto
546,行业龙头,0.0,0.0,97,0.0,0.54,53,17,27,⭐,auto
547,地下管网,0.0,0.0,55,0.0,0.44,31,16,8,⭐,auto
548,合成生物,0.0,0.0,117,0.0,-2.45,50,36,31,⭐,auto
549,工程建设,0.0,0.0,68,0.0,0.63,35,17,16,⭐,auto
550,工程机械概念,0.0,0.0,51,0.0,-1.76,26,16,9,⭐,auto
551,交运设备,0.0,0.0,45,0.0,-4.4,22,11,12,⭐,auto
552,内贸流通,0.0,0.0,164,0.0,-1.06,62,53,49,⭐,auto
553,央视50_,0.0,0.0,49,0.0,0.17,23,12,14,⭐,auto
554,湖北自贸,0.0,0.0,23,0.0,-0.04,9,6,8,⭐,auto
555,水利建设,0.0,0.0,109,0.0,0.57,54,32,23,⭐,auto
556,大盘股,0.0,0.0,296,0.0,0.22,167,54,75,⭐,auto
557,生态农业,0.0,0.0,41,0.0,0.54,14,17,10,⭐,auto
558,味蕾经济,0.0,0.0,90,0.0,-2.23,36,33,21,⭐,auto
559,蚂蚁概念,0.0,0.0,59,0.0,-0.17,29,9,21,⭐,auto
560,白酒,0.0,0.0,46,0.0,-0.41,14,19,13,⭐,auto
561,上证180_,0.0,0.0,181,0.0,-0.2,90,41,50,⭐,auto
562,医美概念,0.0,0.0,76,0.0,-0.87,27,21,28,⭐,auto
563,智能电网,0.0,0.0,183,0.0,-0.32,108,38,37,⭐,auto
564,科创板做市股,0.0,0.0,46,0.0,-4.08,29,11,6,⭐,auto
565,中证500,0.0,0.0,500,0.0,0.56,267,100,133,⭐,auto
566,参股券商,0.0,0.0,122,0.0,0.28,52,31,39,⭐,auto
567,锂电池概念,0.0,0.0,275,0.0,-3.09,153,72,50,⭐,auto
568,央国企改革,0.0,0.0,377,0.0,-1.09,167,121,89,⭐,auto
569,HS300_,0.0,0.0,295,0.0,0.02,158,58,79,⭐,auto
570,深成500,0.0,0.0,507,0.0,0.62,292,85,130,⭐,auto
571,旅游概念,0.0,0.0,51,0.0,0.21,20,20,11,⭐,auto
572,海绵城市,0.0,0.0,38,0.0,-0.01,14,11,13,⭐,auto
573,参股新三板,0.0,0.0,110,0.0,0.6,60,28,22,⭐,auto
574,网络安全,0.0,0.0,129,0.0,-1.4,66,35,28,⭐,auto
575,超导概念,0.0,0.0,19,0.0,1.0,9,6,4,⭐,auto
576,快手概念,0.0,0.0,37,0.0,0.48,22,9,6,⭐,auto
577,基因测序,0.0,0.0,39,0.0,-2.6,19,13,7,⭐,auto
578,互联网服务,0.0,0.0,96,0.0,-0.45,63,22,11,⭐,auto
579,东北振兴,0.0,0.0,58,0.0,-0.07,28,16,14,⭐,auto
580,创新医疗服务,0.0,0.0,80,0.0,-1.36,28,31,21,⭐,auto
581,AI语料,0.0,0.0,34,0.0,-0.05,19,9,6,⭐,auto
582,养老金,0.0,0.0,192,0.0,0.29,99,44,49,⭐,auto
583,电子车牌,0.0,0.0,17,0.0,0.77,12,2,3,⭐,auto
584,红利股,0.0,0.0,103,0.0,-0.93,32,41,30,⭐,auto
585,燃料电池概念,0.0,0.0,136,0.0,-1.07,71,38,27,⭐,auto
586,快递概念,0.0,0.0,41,0.0,-2.17,16,13,12,⭐,auto
587,冷链物流,0.0,0.0,118,0.0,-0.9,42,39,37,⭐,auto
588,毛发医疗,0.0,0.0,22,0.0,-0.42,6,11,5,⭐,auto
589,生物疫苗,0.0,0.0,65,0.0,-1.61,25,20,20,⭐,auto
590,北交所概念,0.0,0.0,25,0.0,0.79,12,7,6,⭐,auto
591,宠物经济,0.0,0.0,64,0.0,0.29,29,23,12,⭐,auto
592,DRG/DIP,0.0,0.0,17,0.0,0.06,4,6,7,⭐,auto
593,供销社概念,0.0,0.0,16,0.0,-0.27,6,5,5,⭐,auto
594,AH股,0.0,0.0,101,0.0,0.34,43,27,31,⭐,auto
595,电网概念,0.0,0.0,214,0.0,-1.29,122,47,45,⭐,auto
596,调味品概念,0.0,0.0,31,0.0,0.17,15,9,7,⭐,auto
597,特色药,0.0,0.0,42,0.0,0.39,17,13,12,⭐,auto
598,辅助生殖,0.0,0.0,58,0.0,-1.29,28,15,15,⭐,auto
599,人造肉,0.0,0.0,20,0.0,0.8,14,5,1,⭐,auto
600,稀缺资源,0.0,0.0,78,0.0,0.64,45,12,21,⭐,auto
601,茅指数,0.0,0.0,42,0.0,-0.03,17,9,16,⭐,auto
602,碳交易,0.0,0.0,101,0.0,-4.3,58,28,15,⭐,auto
603,证金持股,0.0,0.0,185,0.0,0.04,83,51,51,⭐,auto
604,全息技术,0.0,0.0,11,0.0,1.1,8,1,2,⭐,auto
605,动力电池回收,0.0,0.0,44,0.0,-2.49,23,16,5,⭐,auto
606,数据中心,0.0,0.0,191,0.0,0.1,118,38,35,⭐,auto
607,富时罗素,0.0,0.0,590,0.0,-0.14,281,157,152,⭐,auto
608,F5G概念,0.0,0.0,26,0.0,0.59,14,5,7,⭐,auto
609,可燃冰,0.0,0.0,10,0.0,-0.32,2,5,3,⭐,auto
610,参股保险,0.0,0.0,74,0.0,0.05,31,25,18,⭐,auto
611,周期股,0.0,0.0,98,0.0,-0.74,60,19,19,⭐,auto
612,肝炎概念,0.0,0.0,58,0.0,-1.38,25,19,14,⭐,auto
613,独家药品,0.0,0.0,45,0.0,0.14,17,15,13,⭐,auto
614,数据确权,0.0,0.0,32,0.0,0.23,19,7,6,⭐,auto
615,酿酒概念,0.0,0.0,36,0.0,-3.35,8,21,7,⭐,auto
616,显示技术,0.0,0.0,47,0.0,0.52,27,11,9,⭐,auto
617,反内卷概念,0.0,0.0,99,0.0,-1.84,40,33,26,⭐,auto
618,中盘价值,0.0,0.0,126,0.0,0.18,52,31,43,⭐,auto
619,统一大市场,0.0,0.0,37,0.0,0.19,20,11,6,⭐,auto
620,腾讯云,0.0,0.0,20,0.0,0.29,13,6,1,⭐,auto
621,氢能源,0.0,0.0,95,0.0,-3.07,37,42,16,⭐,auto
622,中特估,0.0,0.0,83,0.0,0.16,33,21,29,⭐,auto
623,红利破净股,0.0,0.0,39,0.0,0.02,10,17,12,⭐,auto
624,3D摄像头,0.0,0.0,10,0.0,1.66,7,1,2,⭐,auto
625,破净股,0.0,0.0,282,0.0,-2.08,99,87,96,⭐,auto
626,熔盐储能,0.0,0.0,11,0.0,-17.43,7,3,1,⭐,auto
627,长期破净,0.0,0.0,190,0.0,-0.82,62,71,57,⭐,auto
628,ERP概念,0.0,0.0,21,0.0,-5.53,7,12,2,⭐,auto
629,减肥药,0.0,0.0,34,0.0,0.66,12,9,13,⭐,auto
630,PEEK材料概念,0.0,0.0,38,0.0,-2.81,20,14,4,⭐,auto
631,新能源,0.0,0.0,208,0.0,-0.81,103,56,49,⭐,auto
632,网络游戏,0.0,0.0,67,0.0,-1.22,33,21,13,⭐,auto
633,天然气,0.0,0.0,128,0.0,-1.92,49,56,23,⭐,auto
634,油气资源,0.0,0.0,151,0.0,-2.93,58,64,29,⭐,auto
635,IPO受益,0.0,0.0,53,0.0,-1.83,28,15,10,⭐,auto
636,短剧互动游戏,0.0,0.0,35,0.0,-2.02,20,8,7,⭐,auto
637,特高压,0.0,0.0,80,0.0,1.04,52,13,15,⭐,auto
638,价值股,0.0,0.0,98,0.0,0.21,38,27,33,⭐,auto
639,跨境支付,0.0,0.0,62,0.0,-0.01,36,13,13,⭐,auto
640,草甘膦,0.0,0.0,13,0.0,-0.35,3,7,3,⭐,auto
641,化工原料,0.0,0.0,75,0.0,0.2,32,25,18,⭐,auto
642,汽车整车,0.0,0.0,22,0.0,0.5,10,8,4,⭐,auto
643,维生素,0.0,0.0,32,0.0,0.13,14,7,11,⭐,auto
644,电子竞技,0.0,0.0,30,0.0,0.47,14,10,6,⭐,auto
645,石墨烯,0.0,0.0,66,0.0,-1.46,30,20,16,⭐,auto
646,煤化工概念,0.0,0.0,77,0.0,-1.58,25,27,25,⭐,auto
647,磷化工,0.0,0.0,43,0.0,0.69,20,14,9,⭐,auto
648,风能,0.0,0.0,230,0.0,-1.19,119,49,62,⭐,auto
649,黄金概念,0.0,0.0,73,0.0,-0.98,32,19,22,⭐,auto
650,有机硅概念,0.0,0.0,30,0.0,0.68,18,7,5,⭐,auto
651,超超临界发电,0.0,0.0,49,0.0,0.37,21,15,13,⭐,auto
652,磁悬浮概念,0.0,0.0,28,0.0,0.48,17,4,7,⭐,auto
653,阿兹海默,0.0,0.0,20,0.0,0.25,11,6,3,⭐,auto
654,标准普尔,0.0,0.0,794,0.0,-0.01,392,213,189,⭐,auto
655,钠离子电池,0.0,0.0,66,0.0,-1.41,34,19,13,⭐,auto
656,GDR,0.0,0.0,11,0.0,0.17,3,0,8,⭐,auto
657,光纤概念,0.0,0.0,59,0.0,-0.79,41,11,7,⭐,auto
658,大盘价值,0.0,0.0,97,0.0,-0.77,41,24,32,⭐,auto
659,环氧丙烷,0.0,0.0,18,0.0,-0.15,6,7,5,⭐,auto
660,雅下水电概念,0.0,0.0,49,0.0,0.57,26,7,16,⭐,auto
661,钒电池,0.0,0.0,20,0.0,0.76,13,2,5,⭐,auto
662,肝素概念,0.0,0.0,12,0.0,0.45,5,3,4,⭐,auto
663,虚拟电厂,0.0,0.0,68,0.0,-2.63,37,15,16,⭐,auto
664,钛白粉概念,0.0,0.0,11,0.0,0.08,5,3,3,⭐,auto
665,固态电池,0.0,0.0,199,0.0,-2.5,113,55,31,⭐,auto
666,IPv6,0.0,0.0,11,0.0,-0.21,5,4,2,⭐,auto
667,旅游酒店,0.0,0.0,35,0.0,-0.23,10,18,7,⭐,auto
668,Kimi概念,0.0,0.0,16,0.0,-0.79,9,4,3,⭐,auto
669,屏下摄像,0.0,0.0,9,0.0,0.19,5,2,2,⭐,auto
670,低碳冶金,0.0,0.0,8,0.0,0.56,3,2,3,⭐,auto
671,氦气概念,0.0,0.0,15,0.0,-0.1,9,6,0,⭐,auto
672,举牌,0.0,0.0,4,0.0,1.4,2,1,1,⭐,auto
673,超跌股,0.0,0.0,11,0.0,-55.24,2,9,0,⭐,auto
674,国资云概念,0.0,0.0,19,0.0,1.03,13,3,3,⭐,auto
675,抽水蓄能,0.0,0.0,38,0.0,0.29,20,9,9,⭐,auto
676,焦炭Ⅲ,0.0,0.0,7,0.0,-0.13,0,3,4,⭐,auto
677,电子纸概念,0.0,0.0,12,0.0,0.11,8,3,1,⭐,auto
678,铅锌,0.0,0.0,11,0.0,-0.28,5,2,4,⭐,auto
679,3D玻璃,0.0,0.0,16,0.0,1.15,12,3,1,⭐,auto
680,复合肥,0.0,0.0,9,0.0,1.5,3,4,2,⭐,auto
681,其他化学原料,0.0,0.0,12,0.0,-0.09,7,5,0,⭐,auto
682,超级电容,0.0,0.0,30,0.0,-2.77,18,4,8,⭐,auto
683,改性塑料,0.0,0.0,19,0.0,-11.09,9,6,4,⭐,auto
684,白银,0.0,0.0,3,0.0,0.59,2,1,0,⭐,auto
685,钢铁,0.0,0.0,46,0.0,-2.04,24,10,12,⭐,auto
686,铁矿石,0.0,0.0,5,0.0,0.24,3,0,2,⭐,auto
687,油气开采Ⅲ,0.0,0.0,6,0.0,-1.41,0,5,1,⭐,auto
688,油气开采Ⅱ,0.0,0.0,6,0.0,-1.41,0,5,1,⭐,auto
689,冰洗,0.0,0.0,6,0.0,-0.59,2,1,3,⭐,auto
690,宁组合,0.0,0.0,23,0.0,0.5,11,5,7,⭐,auto
691,钛白粉,0.0,0.0,6,0.0,-0.07,2,2,2,⭐,auto
692,洗护用品,0.0,0.0,4,0.0,0.12,1,0,3,⭐,auto
693,自然景区,0.0,0.0,14,0.0,0.17,5,7,2,⭐,auto
694,医疗美容,0.0,0.0,3,0.0,-0.69,0,1,2,⭐,auto
695,水泥制造,0.0,0.0,13,0.0,-0.17,6,3,4,⭐,auto
696,电力,0.0,0.0,112,0.0,0.46,45,31,36,⭐,auto
697,电动乘用车,0.0,0.0,3,0.0,-1.05,0,3,0,⭐,auto
698,镍,0.0,0.0,2,0.0,-0.01,0,1,1,⭐,auto
