排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
644,SPD概念,9979927.0,945900,13,767686.6923076923,-0.09,4,7,2,⭐
645,铁路运输,9966528.0,1511300,7,1423789.7142857143,0.26,2,0,5,⭐
646,啤酒,9732315.0,670800,7,1390330.7142857143,-0.18,4,2,0,⭐
647,托育服务,9579904.0,846500,7,1368557.7142857143,-1.19,0,6,1,⭐
648,保健品,9257376.0,2255000,7,1322482.2857142857,-1.18,1,5,1,⭐
649,肉鸡养殖,9205509.0,717200,8,1150688.625,-0.01,4,4,0,⭐
650,广告媒体,9021821.0,1489900,3,3007273.6666666665,-0.39,0,2,1,⭐
651,港口,9016611.0,1948220,16,563538.1875,-0.02,3,5,8,⭐
652,其他运输设备,8815429.0,387241,8,1101928.625,-0.59,4,4,0,⭐
653,软饮料,8774102.77,306953,8,1096762.84625,0.64,6,2,0,⭐
654,玻璃制造,8757453.0,1585255,7,1251064.7142857143,-0.44,3,4,0,⭐
655,冶钢辅料,8741733.0,2329500,3,2913911.0,0.51,1,2,0,⭐
656,诊断服务,8396722.0,371100,5,1679344.4,-0.24,2,3,0,⭐
657,跨境电商,8365958.0,595600,7,1195136.857142857,-0.66,3,4,0,⭐
658,耐火材料,8187689.0,1491366,5,1637537.8,-2.14,1,4,0,⭐
659,视频媒体,7965046.0,394700,1,7965046.0,-2.13,0,1,0,⭐
660,文化用品,7944514.0,893900,5,1588902.8,-0.08,1,4,0,⭐
661,租赁,7792890.0,1269600,3,2597630.0,-0.75,0,3,0,⭐
662,化学工程,7660068.0,785200,5,1532013.6,-0.52,0,4,1,⭐
663,商业地产,7541281.0,1928600,10,754128.1,-0.47,2,4,4,⭐
664,多业态零售,7451005.0,806800,15,496733.6666666667,0.02,4,5,6,⭐
665,教育运营及其他,7441062.0600000005,1417138,3,2480354.02,-2.45,0,3,0,⭐
666,信托,7011983.0,2153600,3,2337327.6666666665,-0.65,0,3,0,⭐
667,线下药店,6964924.0,396000,8,870615.5,-0.28,2,4,2,⭐
668,防水材料,6957599.0,737600,3,2319199.6666666665,0.41,3,0,0,⭐
669,生活用纸,6917693.0,476800,9,768632.5555555555,-0.26,4,2,3,⭐
670,酒店餐饮,6825774.0,641500,9,758419.3333333334,-0.31,1,6,2,⭐
671,综合包装,6817209.0,373366,5,1363441.8,-0.0,1,4,0,⭐
672,医疗美容,6621104.4399999995,636162,3,2207034.813333333,-0.25,1,2,0,⭐
673,人力资源服务,6567652.0,814600,3,2189217.3333333335,-0.72,1,2,0,⭐
674,商用载客车,6346387.0,493300,5,1269277.4,-0.06,1,1,3,⭐
675,硅料硅片,6262193.0,594589,5,1252438.6,-0.6,1,4,0,⭐
676,锦纶,5956611.0,826892,5,1191322.2,-2.14,2,3,0,⭐
677,冰洗,5942572.0,469500,7,848938.8571428572,-0.38,0,6,1,⭐
678,其他橡胶制品,5838124.0,485600,9,648680.4444444445,0.01,2,4,2,⭐
679,资产管理,5826279.0,433800,4,1456569.75,-3.62,0,3,1,⭐
680,钛白粉,5706024.0,1202800,6,951004.0,-0.82,0,6,0,⭐
681,其他黑色家电,5607123.0,538354,6,934520.5,-0.0,1,3,2,⭐
682,厨卫电器,5193076.6,414190,9,577008.511111111,0.31,2,4,3,⭐
683,培训教育,5184346.0,1204400,10,518434.6,-0.11,1,5,4,⭐
684,橡胶助剂,5064230.0,114900,2,2532115.0,-0.2,1,1,0,⭐
685,炭黑,4750938.0,360100,6,791823.0,-1.66,0,5,1,⭐
686,粮油加工,4685982.0,453600,7,669426.0,-0.04,2,4,1,⭐
687,超市,4664119.0,934600,7,666302.7142857143,0.08,5,1,1,⭐
688,化妆品制造及其他,4658420.0,401800,6,776403.3333333334,0.03,2,3,1,⭐
689,其他家电Ⅲ,4622185.0,289299,3,1540728.3333333333,1.67,1,1,1,⭐
690,其他家电Ⅱ,4622185.0,289299,3,1540728.3333333333,1.67,1,1,1,⭐
691,医美耗材,4581525.0,43261,2,2290762.5,-0.23,1,1,0,⭐
692,洗护用品,4471540.0,368900,4,1117885.0,-0.62,1,3,0,⭐
693,印染,4401771.0,497400,4,1100442.75,-0.62,1,3,0,⭐
694,粮食种植,4340033.0,308600,2,2170016.5,-0.55,0,2,0,⭐
695,水泥制品,4312056.0,639600,9,479117.3333333333,-0.12,5,4,0,⭐
696,体育Ⅱ,4196517.0,393000,2,2098258.5,-0.64,0,2,0,⭐
697,综合电商,4166259.0,874700,3,1388753.0,-0.05,1,1,1,⭐
698,房地产服务,4157586.0,850300,10,415758.6,0.23,4,1,5,⭐
699,动物保健Ⅱ,3986489.0,362631,10,398648.9,-0.04,3,4,3,⭐
700,其他数字媒体,3909879.0,343800,2,1954939.5,-0.22,1,1,0,⭐
701,农业综合Ⅱ,3791525.0,593100,2,1895762.5,-1.49,0,2,0,⭐
702,期货,3723829.0,201100,4,930957.25,0.21,2,1,1,⭐
703,餐饮,3589629.0,363100,4,897407.25,-0.7,0,4,0,⭐
704,燃料电池,3429140.0,143659,1,3429140.0,-3.28,0,1,0,⭐
705,水产饲料,3301119.0,241100,4,825279.75,-0.16,0,3,1,⭐
706,酒店,3236145.0,278400,5,647229.0,0.0,1,2,2,⭐
707,其他能源发电,3220500.0,606000,2,1610250.0,0.72,1,1,0,⭐
708,人工景区,3116518.0,392600,5,623303.6,-0.58,0,5,0,⭐
709,渔业,3060506.0,597400,6,510084.3333333333,-0.08,2,3,1,⭐
710,其他养殖,2910656.0,534200,3,970218.6666666666,-1.66,1,2,0,⭐
711,公交,2907151.0,387200,6,484525.1666666667,-0.42,1,5,0,⭐
712,胶黏剂及胶带,2610706.0,122600,5,522141.2,-0.4,2,3,0,⭐
713,物业管理,2591246.0,438500,6,431874.3333333333,0.47,3,0,3,⭐
714,其他医疗服务,2523592.0,199707,4,630898.0,0.59,2,0,2,⭐
715,火电设备,2506688.0,360800,4,626672.0,-0.66,1,3,0,⭐
716,汽车服务,2088299.0,423994,8,261037.375,-0.2,3,5,0,⭐
717,海洋捕捞,1734042.0,180300,2,867021.0,-0.02,1,1,0,⭐
718,个护小家电,1509780.0,44923,3,503260.0,0.16,1,2,0,⭐
719,涂料,1439320.0,63600,2,719660.0,-1.21,0,2,0,⭐
720,学历教育,1330900.0,247200,2,665450.0,0.29,1,0,1,⭐
721,水产养殖,1326464.0,417100,4,331616.0,-0.11,1,2,1,⭐
722,图片媒体,1254600.0,61500,1,1254600.0,-0.05,0,1,0,⭐
723,氨纶,1207975.0,105500,1,1207975.0,-0.87,0,1,0,⭐
724,汽车经销商,1078166.0,248194,4,269541.5,-0.39,0,4,0,⭐
725,长材,1067097.0,452900,3,355699.0,-0.23,0,2,1,⭐
726,汽车综合服务,1010133.0,175800,4,252533.25,-0.01,3,1,0,⭐
727,卫浴电器,788612.0,89400,3,262870.6666666667,-0.34,0,2,1,⭐
728,纺织鞋类制造,564300.0,13500,1,564300.0,0.36,1,0,0,⭐
729,其他专业服务,461134.0,10400,3,153711.33333333334,-0.3,0,3,0,⭐
730,其他饰品,445904.0,179800,1,445904.0,-0.8,0,1,0,⭐
731,辅料,378874.0,35500,3,126291.33333333333,-0.04,0,1,2,⭐
732,房地产综合服务,271776.0,59600,1,271776.0,-0.87,0,1,0,⭐
