排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
301,商贸零售,231964770.0,33964558,99,2343078.484848485,-0.02,29,50,20,⭐,auto
302,民爆概念,225227328.22,55839622,22,10237605.828181818,-0.02,7,13,2,⭐,auto
303,飞行汽车(eVTOL),224876289.25,9028416,80,2810953.615625,-0.31,21,53,6,⭐,auto
304,创新医疗服务,222685294.75,9694683,77,2892016.814935065,0.11,43,24,9,⭐,auto
305,显示技术,219484144.45999998,21065079,48,4572586.3429166665,-0.75,4,42,2,⭐,auto
306,财税数字化,218249942.0,19088091,40,5456248.55,0.09,18,18,4,⭐,auto
307,电子纸概念,218158117.42000002,58267394,13,16781393.647692308,-0.12,3,10,0,⭐,auto
308,微盘股,215905837.0,21827661,397,543843.4181360202,0.05,181,138,78,⭐,auto
309,红利股,215673237.0,22366990,100,2156732.37,0.02,40,34,26,⭐,auto
310,纳米银,214656267.0,8978900,7,30665181.0,-1.09,1,6,0,⭐,auto
311,航母概念,212909854.0,6830700,32,6653432.9375,-0.39,6,22,4,⭐,auto
312,其他小金属,211595872.0,3406848,14,15113990.857142856,-0.57,1,12,1,⭐,auto
313,国资云概念,210411715.62,11249138,20,10520585.781,-0.05,7,11,2,⭐,auto
314,麒麟电池,210178612.0,1029900,8,26272326.5,-1.0,0,8,0,⭐,auto
315,汽车零部件,208734784.0,6885529,72,2899094.222222222,-0.2,22,42,7,⭐,auto
316,医美概念,206304420.28,12284765,75,2750725.6037333333,-0.11,27,33,15,⭐,auto
317,煤化工概念,205891903.8,18781728,72,2859609.7750000004,-0.07,25,37,10,⭐,auto
318,复合集流体,205295702.4,8771017,29,7079162.151724138,-1.32,2,26,1,⭐,auto
319,钙钛矿电池,204722302.0,18899185,43,4760983.76744186,-0.67,5,36,2,⭐,auto
320,化学原料,204037803.0,14102155,58,3517893.1551724137,-0.05,24,25,9,⭐,auto
321,PEEK材料概念,202497555.25,5911201,41,4938964.7621951215,-0.31,11,25,5,⭐,auto
322,数据确权,199764607.9,16402407,33,6053472.966666667,0.45,20,11,2,⭐,auto
323,尾气治理,199532636.0,6704748,33,6046443.515151516,-0.66,4,25,4,⭐,auto
324,IPv6,197014627.0,8962901,13,15154971.307692308,-0.46,2,9,2,⭐,auto
325,游戏Ⅲ,196744123.7,12839925,25,7869764.948,0.2,6,17,2,⭐,auto
326,游戏Ⅱ,196744123.7,12839925,25,7869764.948,0.2,6,17,2,⭐,auto
327,垃圾分类,194932337.42000002,20980047,97,2009611.7259793817,-0.19,24,52,21,⭐,auto
328,通信工程及服务,193103500.0,17110915,19,10163342.105263159,0.4,7,10,2,⭐,auto
329,增强现实,192026517.76000002,7690672,44,4364239.04,-0.68,9,28,7,⭐,auto
330,其他电源设备Ⅱ,190174614.14,4950449,31,6134664.972258064,-0.66,5,23,3,⭐,auto
331,新消费,190153848.79999998,11295790,79,2407010.7443037974,-0.07,25,38,16,⭐,auto
332,玻璃玻纤,189859836.04,12614589,15,12657322.402666666,-0.8,1,13,1,⭐,auto
333,UWB概念,189374814.0,9603107,19,9967095.47368421,-0.59,3,14,2,⭐,auto
334,MLCC,188896752.0,3687203,18,10494264.0,-1.14,1,17,0,⭐,auto
335,券商概念,188495974.0,15200274,55,3427199.5272727273,-0.33,1,51,3,⭐,auto
336,工业气体,186732485.0,6422421,27,6916017.962962963,-0.55,6,17,4,⭐,auto
337,创新药,186617358.0,7603941,93,2006638.2580645161,0.24,49,27,14,⭐,auto
338,铜,186454602.0,9534515,17,10967917.764705881,-0.81,1,16,0,⭐,auto
339,军工电子Ⅱ,182580511.24,6831257,62,2944846.955483871,-0.56,11,45,6,⭐,auto
340,机器视觉,181504769.0,6736818,82,2213472.7926829266,-0.49,20,54,7,⭐,auto
341,磷化工,179344671.0,9968762,45,3985437.1333333333,-0.35,11,30,4,⭐,auto
342,全息技术,178506313.0,2835500,11,16227846.636363637,-0.32,2,6,3,⭐,auto
343,味蕾经济,177679847.6,9616690,89,1996402.7820224718,-0.03,33,36,20,⭐,auto
344,破发股,173876250.0,14602781,181,960642.2651933702,-0.08,71,88,19,⭐,auto
345,电子身份证,172428813.4,11941462,38,4537600.352631579,0.4,17,17,4,⭐,auto
346,东北振兴,172420643.0,19119798,56,3078940.0535714286,0.02,19,26,11,⭐,auto
347,磁悬浮概念,172090707.0,7257080,29,5934162.310344827,-0.36,6,20,3,⭐,auto
348,光伏电池组件,169701097.0,20542624,21,8081004.619047619,-0.41,4,15,2,⭐,auto
349,宠物经济,167381872.0,5597896,63,2656855.111111111,-0.36,20,26,16,⭐,auto
350,通信应用增值服务,166908846.64,15598892,17,9818167.449411765,0.03,5,10,2,⭐,auto
351,拼多多概念,166684267.0,13397815,28,5953009.535714285,0.64,13,13,2,⭐,auto
352,家电零部件Ⅲ,166101674.0,5614890,31,5358118.516129033,-0.37,8,21,2,⭐,auto
353,家电零部件Ⅱ,166101674.0,5614890,31,5358118.516129033,-0.37,8,21,2,⭐,auto
354,医疗服务,165584162.78,11356892,53,3124229.486415094,0.11,28,16,8,⭐,auto
355,专业工程,164549361.9,14099418,37,4447280.051351352,-0.64,5,29,3,⭐,auto
356,空气能热泵,163630225.05,6013252,35,4675149.287142858,-0.42,6,25,4,⭐,auto
357,超级品牌,162390170.35,5452332,32,5074692.8234375,-0.12,8,15,9,⭐,auto
358,医疗器械概念,160187489.0,5339134,86,1862645.2209302327,-0.02,31,40,14,⭐,auto
359,体外诊断概念,159587608.2,9659638,68,2346876.5911764703,0.04,28,27,11,⭐,auto
360,铅锌,157449164.44000003,12821639,11,14313560.403636366,-1.06,0,9,2,⭐,auto
361,EDR概念,156322581.1,4593729,14,11165898.65,-0.71,3,11,0,⭐,auto
362,培训教育,155337715.0,15772593,11,14121610.454545455,0.49,5,3,2,⭐,auto
363,玻纤制造,154486896.04,5167589,8,19310862.005,-1.05,1,7,0,⭐,auto
364,换电概念,152726655.76,7102324,40,3818166.394,-0.39,10,26,4,⭐,auto
365,ERP概念,150999648.0,6602655,22,6863620.363636363,0.08,11,11,0,⭐,auto
366,膜材料,150516967.0,5603348,20,7525848.35,-0.31,5,14,1,⭐,auto
367,钨,148894810.0,3245300,4,37223702.5,-2.01,0,4,0,⭐,auto
368,建筑节能,147365438.0,16828349,45,3274787.511111111,-0.38,10,27,8,⭐,auto
369,蓄电池及其他电池,147042489.1,10471243,9,16338054.344444444,-1.22,2,7,0,⭐,auto
370,化学制剂,144645931.32,8541951,94,1538786.5034042553,0.12,40,38,14,⭐,auto
371,快递概念,144549286.49,21226427,40,3613732.16225,-0.17,11,25,3,⭐,auto
372,冰雪经济,140783060.58,12664619,42,3351977.632857143,-0.2,9,25,8,⭐,auto
373,逆变器,140310260.0,1306862,9,15590028.888888888,-0.98,0,9,0,⭐,auto
374,环境治理,139087058.06,14971770,96,1448823.5214583334,-0.31,30,50,16,⭐,auto
375,白银,137791861.0,5034500,3,45930620.333333336,0.0,2,1,0,⭐,auto
376,中俄贸易概念,137420269.0,9052974,76,1808161.4342105263,-0.17,25,41,10,⭐,auto
377,模拟芯片设计,136792616.0,2118936,35,3908360.4571428574,-0.96,1,32,2,⭐,auto
378,统一大市场,136032549.65,22961638,40,3400813.74125,-0.09,7,25,8,⭐,auto
379,C2M概念,135406097.0,16061148,37,3659624.243243243,-0.04,12,17,8,⭐,auto
380,首发经济,134595461.5,11651704,40,3364886.5375,0.16,24,14,2,⭐,auto
381,基因测序,133163387.0,15893885,39,3414445.8205128205,0.22,21,11,7,⭐,auto
382,有机硅概念,132891829.33,4558229,34,3908583.2155882353,-0.36,9,24,1,⭐,auto
383,环保设备Ⅱ,131520995.9,8336681,26,5058499.842307692,-0.38,7,18,1,⭐,auto
384,刀片电池,131416814.3,2827270,12,10951401.191666666,-0.79,2,9,1,⭐,auto
385,土壤修复,130963492.1,19193269,34,3851867.4147058823,-0.06,12,18,4,⭐,auto
386,氦气概念,129626191.0,5765928,15,8641746.066666666,-1.06,2,11,2,⭐,auto
387,彩票概念,126400550.0,10708200,19,6652660.52631579,-0.1,5,12,2,⭐,auto
388,其他汽车零部件,119558279.46000001,9833449,52,2299197.681923077,-0.38,13,35,4,⭐,auto
389,风电设备,116052992.0,5846736,30,3868433.066666667,-0.47,7,22,1,⭐,auto
390,农业种植,115947476.22,15319519,77,1505811.3794805196,-0.03,33,33,11,⭐,auto
391,华为欧拉,115813835.36,3340845,14,8272416.811428571,-0.2,5,7,2,⭐,auto
392,中药概念,115367993.0,15354322,96,1201749.9270833333,0.15,49,27,19,⭐,auto
393,汽车一体化压铸,114618185.0,9395859,29,3952351.206896552,-0.28,11,14,4,⭐,auto
394,3D摄像头,113574177.0,2515819,9,12619353.0,-0.94,0,6,3,⭐,auto
395,时空大数据,113392831.1,6890621,26,4361262.734615385,-0.26,10,14,2,⭐,auto
396,第四代半导体,113280428.0,13025142,5,22656085.6,-0.99,1,4,0,⭐,auto
397,房屋检测,110773010.0,10448581,37,2993865.135135135,0.13,14,17,6,⭐,auto
398,数字阅读,109130357.0,10983800,19,5743703.0,0.05,5,11,3,⭐,auto
399,上海自贸,108323851.0,3540648,34,3185995.617647059,-0.11,11,17,6,⭐,auto
400,精准医疗,107968853.12,11853673,44,2453837.570909091,0.17,24,12,8,⭐,auto
401,其他自动化设备,106473636.98,1296009,26,4095139.883846154,-0.76,6,17,2,⭐,auto
402,其他通用设备,106126482.23,5755023,49,2165846.5761224492,-0.58,14,32,3,⭐,auto
403,汽车电子电气系统,103268238.17999999,5485563,39,2647903.5430769227,-0.1,14,22,2,⭐,auto
404,环氧丙烷,102793287.0,5176801,20,5139664.35,0.08,7,9,4,⭐,auto
405,多元金融,101152424.0,10472775,26,3890477.846153846,-0.52,2,21,3,⭐,auto
406,生物疫苗,100492431.0,10503077,66,1522612.5909090908,0.03,33,23,10,⭐,auto
407,生物制品,99764522.2,8675630,54,1847491.151851852,0.09,29,17,7,⭐,auto
408,综合环境治理,99189343.1,19874744,15,6612622.873333333,0.26,7,6,2,⭐,auto
409,食品安全,97782566.0,7474843,47,2080480.1276595744,-0.29,15,28,4,⭐,auto
410,智慧灯杆,95618280.0,5219800,26,3677626.153846154,0.11,8,17,1,⭐,auto
411,燃气Ⅱ,95583738.15,6354214,29,3295990.9706896553,0.04,11,9,9,⭐,auto
412,机床工具,94793092.3,3235186,18,5266282.905555556,-0.1,5,13,0,⭐,auto
413,土地流转,94684250.9,22805855,44,2151914.7931818184,-0.29,16,22,6,⭐,auto
414,金属新材料,94325277.3,3173376,32,2947664.915625,-0.15,5,25,2,⭐,auto
415,零售概念,93144761.78,9595682,62,1502334.8674193549,-0.13,18,34,10,⭐,auto
416,医疗器械,92899711.0,3759515,89,1043816.9775280899,0.02,33,38,15,⭐,auto
417,页岩气,92734981.0,11941400,30,3091166.033333333,-0.02,12,15,3,⭐,auto
418,家居用品,92582687.0,11241300,73,1268255.98630137,-0.04,27,34,11,⭐,auto
419,银行,91988490.0,13165708,42,2190202.1428571427,0.02,15,8,19,⭐,auto
420,红利破净股,91749842.0,13742356,39,2352560.0512820515,0.13,18,10,11,⭐,auto
421,风力发电,90880416.0,15697000,15,6058694.4,-0.45,2,10,3,⭐,auto
422,旅游概念,90206799.9,18712543,52,1734746.151923077,-0.04,18,17,17,⭐,auto
423,MLOps概念,89337953.0,3910532,10,8933795.3,1.08,6,1,3,⭐,auto
424,酿酒概念,88571387.0,2329281,35,2530611.057142857,-0.13,10,19,6,⭐,auto
425,核污染防治,88243490.0,6014344,30,2941449.6666666665,-0.33,7,19,4,⭐,auto
426,贸易Ⅲ,88148121.0,12815905,15,5876541.4,0.15,6,7,2,⭐,auto
427,纺织制造,88121391.0,10936700,31,2842625.5161290322,-0.13,13,13,5,⭐,auto
428,CRO,85883069.78,2181000,37,2321164.0481081083,-0.05,20,14,2,⭐,auto
429,稀土,85097759.0,1714166,4,21274439.75,-1.11,0,4,0,⭐,auto
430,医疗研发外包,83350643.78,1899638,29,2874160.1303448277,-0.04,16,10,2,⭐,auto
431,汽车整车,83202659.0,6451840,24,3466777.4583333335,-0.22,7,13,4,⭐,auto
432,医药生物,82505615.0,1804672,72,1145911.3194444445,0.15,33,25,9,⭐,auto
433,光伏发电,81705697.0,12774100,13,6285053.615384615,-0.48,3,9,1,⭐,auto
434,地下管网,80530569.0,7238512,48,1677720.1875,-0.07,19,24,5,⭐,auto
435,PLC概念,79890812.83,1476453,10,7989081.283,-0.06,3,6,1,⭐,auto
436,热力服务,79689603.64,6982376,18,4427200.202222222,-0.01,7,8,3,⭐,auto
437,盲盒经济,78199256.5,3968285,12,6516604.708333333,0.28,4,8,0,⭐,auto
438,风电零部件,77684139.0,4326789,25,3107365.56,-0.49,6,19,0,⭐,auto
439,单抗概念,77551675.86,3247269,49,1582687.2624489795,0.12,25,14,9,⭐,auto
440,裸眼3D,77412335.0,14130779,24,3225513.9583333335,-0.4,5,16,3,⭐,auto
441,其他生物制品,77394665.0,7620688,35,2211276.1428571427,-0.03,17,11,6,⭐,auto
442,工程机械概念,76843707.63,6749212,51,1506739.3652941175,-0.35,7,37,7,⭐,auto
443,其他专业工程,76034126.0,5632803,18,4224118.111111111,-0.74,2,16,0,⭐,auto
444,其他金属新材料,74883582.0,2614489,18,4160199.0,0.12,4,13,1,⭐,auto
445,白酒Ⅲ,73580476.0,835480,19,3872656.6315789474,-0.09,6,10,3,⭐,auto
446,服装家纺,72603816.0,9049187,60,1210063.6,0.0,24,24,12,⭐,auto
447,工业大麻,72176798.62,7490606,36,2004911.072777778,-0.82,8,17,11,⭐,auto
448,空间站概念,71543475.03999999,2222637,20,3577173.7519999994,-0.47,4,13,3,⭐,auto
449,碳基材料,70890203.0,3947817,19,3731063.3157894737,0.15,4,13,2,⭐,auto
450,电子车牌,70803268.0,7632084,18,3933514.888888889,0.55,8,5,5,⭐,auto
451,国际工程,70508184.9,6269215,4,17627046.225,-1.95,0,4,0,⭐,auto
452,能源及重型设备,69717818.0,5350261,55,1267596.690909091,-0.2,20,27,7,⭐,auto
453,氯碱,68797616.0,5604500,14,4914115.428571428,0.36,5,5,4,⭐,auto
454,航天装备Ⅲ,68319896.0,1364250,9,7591099.555555556,-0.4,1,8,0,⭐,auto
455,化妆品概念,67500037.48,4490746,56,1205357.8121428571,0.1,22,27,7,⭐,auto
456,一般零售,66956472.0,11813053,57,1174674.9473684211,-0.04,17,28,12,⭐,auto
457,煤炭,66920633.0,7554334,32,2091269.78125,0.34,19,7,6,⭐,auto
458,人造肉,66538419.0,6385100,18,3696578.8333333335,-0.26,7,8,3,⭐,auto
459,其他纺织,64578860.0,7269900,15,4305257.333333333,0.01,7,6,2,⭐,auto
460,CAR-T细胞疗法,64517324.0,1977359,23,2805101.0434782607,0.01,9,10,3,⭐,auto
461,其他化学原料,64328289.0,3736455,15,4288552.6,-0.27,8,7,0,⭐,auto
462,造纸印刷,63462677.0,8635000,35,1813219.342857143,-0.14,9,21,5,⭐,auto
463,电视广播Ⅱ,63423719.9,11549102,13,4878747.684615385,0.55,8,3,2,⭐,auto
464,电视广播Ⅲ,63423719.9,11549102,13,4878747.684615385,0.55,8,3,2,⭐,auto
465,电网自动化设备,63230449.72,2743693,26,2431940.3738461537,-0.29,8,15,3,⭐,auto
466,地热能,63012918.760000005,3077456,9,7001435.417777779,-0.86,0,9,0,⭐,auto
467,资源开采概念,62897671.0,6490169,19,3310403.736842105,0.33,14,3,2,⭐,auto
468,互联网电商,62602814.0,8733300,18,3477934.111111111,-0.07,5,9,4,⭐,auto
469,工程机械,61965519.0,6039761,28,2213054.25,-0.49,2,22,4,⭐,auto
470,配电设备,61662271.68,3458600,26,2371625.8338461537,-0.18,11,14,0,⭐,auto
471,机器人,60719581.0,2181390,17,3571740.0588235296,-0.36,3,14,0,⭐,auto
472,生态农业,60588948.22,7360543,39,1553562.7748717947,-0.3,12,21,6,⭐,auto
473,钒电池,60424532.0,10420800,22,2746569.6363636362,-0.5,2,18,2,⭐,auto
474,煤炭开采,60244973.0,5904034,25,2409798.92,0.46,16,5,4,⭐,auto
475,航空机场,59962822.0,12818300,13,4612524.769230769,-0.76,0,13,0,⭐,auto
476,屏下摄像,59209619.8,8147010,9,6578846.644444444,-0.25,1,7,1,⭐,auto
477,非金属材料Ⅲ,59011016.0,970538,7,8430145.142857144,-0.3,3,3,1,⭐,auto
478,调味品概念,58505017.0,4914200,32,1828281.78125,0.04,13,10,9,⭐,auto
479,制冷空调设备,58271660.0,1590600,17,3427744.705882353,-0.4,3,10,4,⭐,auto
480,海绵城市,57856707.0,8479000,36,1607130.75,-0.06,10,16,10,⭐,auto
481,预制菜概念,57368858.6,8047510,61,940473.0918032787,-0.12,18,25,18,⭐,auto
482,水务及水治理,56089623.0,4307026,51,1099796.5294117648,-0.32,15,23,13,⭐,auto
483,钢铁,55912711.0,10247493,43,1300295.6046511629,-0.22,6,24,13,⭐,auto
484,医院,55684976.0,7990920,15,3712331.7333333334,0.0,5,4,6,⭐,auto
485,影视院线,55430725.04,8416700,18,3079484.7244444443,0.04,7,7,4,⭐,auto
486,物流,52675608.84,5115824,46,1145121.931304348,-0.09,13,29,4,⭐,auto
487,工程咨询服务Ⅱ,52618826.0,3964435,41,1283386.0,-0.01,18,19,4,⭐,auto
488,炼油化工,52104569.0,5982510,10,5210456.9,0.07,5,3,2,⭐,auto
489,GDR,51929961.0,2548200,11,4720905.545454546,-0.13,5,4,2,⭐,auto
490,乘用车,51823371.0,1575140,8,6477921.375,-0.11,3,5,0,⭐,auto
491,影视动漫制作,51528821.04,8092700,14,3680630.0742857144,0.1,6,4,4,⭐,auto
492,股权转让,50160014.0,5844903,39,1286154.2051282052,0.02,14,17,8,⭐,auto
493,园林工程,48847236.0,8110846,18,2713735.3333333335,-0.89,4,13,1,⭐,auto
494,交运设备,48706257.0,4904280,44,1106960.3863636365,-0.21,14,22,7,⭐,auto
495,医废处理,48402417.0,10348000,31,1561368.2903225806,-0.35,7,18,6,⭐,auto
496,镍,47761008.0,708200,1,47761008.0,-1.11,0,1,0,⭐,auto
497,氟化工,47016551.65,1644235,10,4701655.165,-0.31,4,6,0,⭐,auto
498,体育Ⅱ,46922309.0,3471300,2,23461154.5,0.57,1,1,0,⭐,auto
499,DRG/DIP,46392974.41,3562191,18,2577387.467222222,0.55,15,1,2,⭐,auto
500,轨交设备Ⅲ,46184542.0,5052491,30,1539484.7333333334,-0.11,8,18,3,⭐,auto
501,沪企改革,44708778.0,3680300,39,1146378.923076923,-0.03,15,17,7,⭐,auto
502,动力煤,44330085.0,3669134,15,2955339.0,0.3,9,3,3,⭐,auto
503,光伏辅材,43634459.0,2967397,16,2727153.6875,-0.34,3,13,0,⭐,auto
504,猪肉概念,43568656.0,6322900,35,1244818.7428571428,0.02,16,13,6,⭐,auto
505,电机Ⅱ,43344902.46,1864699,25,1733796.0984,-0.37,5,17,3,⭐,auto
506,电机Ⅲ,43344902.46,1864699,25,1733796.0984,-0.37,5,17,3,⭐,auto
507,地摊经济,43205687.0,5138500,30,1440189.5666666667,-0.08,9,13,8,⭐,auto
508,培育钻石,42981311.3,1662010,15,2865420.753333333,-0.38,4,10,1,⭐,auto
509,其他家居用品,42877805.0,4565700,24,1786575.2083333333,-0.1,7,13,4,⭐,auto
510,阿兹海默,42674681.56,3536557,21,2032127.6933333334,-0.05,10,8,2,⭐,auto
511,净水概念,42404507.05,1843842,21,2019262.2404761903,-0.12,4,14,3,⭐,auto
512,电动乘用车,41688639.0,572500,3,13896213.0,-0.18,1,2,0,⭐,auto
513,大众出版,41561683.0,2497400,18,2308982.388888889,0.52,9,6,3,⭐,auto
514,纸包装,41479877.0,2596000,19,2183151.4210526315,-0.11,5,10,4,⭐,auto
515,食品加工,41065082.6,8995110,25,1642603.304,-0.04,8,12,5,⭐,auto
516,保险Ⅲ,40926922.0,1127500,5,8185384.4,-0.27,1,4,0,⭐,auto
517,化学纤维,40862210.0,3571921,26,1571623.4615384615,-0.4,7,15,4,⭐,auto
518,调味发酵品Ⅲ,40453248.0,3512100,14,2889517.714285714,-0.1,7,4,3,⭐,auto
519,调味发酵品Ⅱ,40453248.0,3512100,14,2889517.714285714,-0.1,7,4,3,⭐,auto
520,钾肥,40343157.0,972700,4,10085789.25,-0.45,1,3,0,⭐,auto
521,地面兵装Ⅱ,40159071.3,3466067,12,3346589.275,-0.27,1,8,3,⭐,auto
522,地面兵装Ⅲ,40159071.3,3466067,12,3346589.275,-0.27,1,8,3,⭐,auto
523,航海装备Ⅲ,39771497.0,1342300,10,3977149.7,-0.45,1,9,0,⭐,auto
524,航海装备Ⅱ,39771497.0,1342300,10,3977149.7,-0.45,1,9,0,⭐,auto
525,纺织化学制品,39709651.5,4639110,13,3054588.576923077,-0.68,1,12,0,⭐,auto
526,专业服务,39519298.0,2091182,30,1317309.9333333333,-0.14,13,13,4,⭐,auto
527,生物质能发电,38195234.519999996,4735604,29,1317077.052413793,-0.22,10,14,5,⭐,auto
528,特种纸,38074621.0,6766900,12,3172885.0833333335,-0.07,6,6,0,⭐,auto
529,股份制银行Ⅲ,37946680.0,4879734,9,4216297.777777778,0.0,3,2,4,⭐,auto
530,娱乐用品,37900856.0,2589700,18,2105603.111111111,-0.26,5,10,2,⭐,auto
531,资产管理,37811938.0,4089023,4,9452984.5,-1.34,1,3,0,⭐,auto
532,免疫治疗,37779850.32,3785685,44,858632.9618181818,0.1,19,14,9,⭐,auto
533,金融信息服务,37573760.0,2540600,3,12524586.666666666,-0.36,1,2,0,⭐,auto
534,磨具磨料,37549820.86,1576302,12,3129151.7383333333,-0.43,2,7,3,⭐,auto
535,油气开采Ⅲ,37314092.0,2635600,5,7462818.4,-0.21,3,1,1,⭐,auto
536,油气开采Ⅱ,37314092.0,2635600,5,7462818.4,-0.21,3,1,1,⭐,auto
537,教育运营及其他,36706904.0,11272800,2,18353452.0,-0.6,1,1,0,⭐,auto
538,重组蛋白,36044973.0,1242080,16,2252810.8125,-0.21,10,6,0,⭐,auto
539,REITs概念,35980622.16,5884266,24,1499192.5899999999,-0.17,4,13,7,⭐,auto
540,医疗耗材,35874842.0,2605134,50,717496.84,0.09,22,18,9,⭐,auto
541,玻璃制造,35372940.0,7447000,7,5053277.142857143,-0.51,0,6,1,⭐,auto
542,免税概念,34123569.0,3753300,18,1895753.8333333333,-0.17,3,11,4,⭐,auto
543,跨境电商,33510533.0,6529300,7,4787219.0,-0.11,2,4,1,⭐,auto
544,检测服务,32722767.0,1685882,21,1558227.0,-0.17,7,11,3,⭐,auto
545,油田服务,32611031.0,4079839,7,4658718.714285715,0.62,6,0,1,⭐,auto
546,房屋建设Ⅱ,32203328.0,5002496,8,4025416.0,-1.03,1,5,2,⭐,auto
547,独家药品,31375550.520000003,3424608,43,729663.9655813954,-0.01,21,13,8,⭐,auto
548,抗菌面料,31038010.0,1666600,16,1939875.625,-0.09,5,8,3,⭐,auto
549,白色家电,30721492.05,2155777,10,3072149.205,-0.17,1,6,3,⭐,auto
550,租售同权,30300650.0,6819500,17,1782391.1764705882,-0.3,5,12,0,⭐,auto
551,硅料硅片,30179378.0,2501890,5,6035875.6,0.05,1,4,0,⭐,auto
552,代糖概念,29596158.0,1327700,15,1973077.2,0.08,7,4,4,⭐,auto
553,社区团购,29590009.0,3555080,38,778684.447368421,-0.15,13,13,12,⭐,auto
554,轮胎轮毂,29319417.5,2697338,21,1396162.738095238,-0.13,8,13,0,⭐,auto
555,电能综合服务,28626933.0,3710300,16,1789183.3125,-0.25,2,9,5,⭐,auto
556,水力发电,28571840.0,2637800,10,2857184.0,-0.28,3,6,1,⭐,auto
557,饮料乳品,28570891.0,1515790,26,1098880.423076923,0.04,12,10,4,⭐,auto
558,改性塑料,28435019.0,1464425,19,1496579.9473684211,0.03,7,10,2,⭐,auto
559,国有大型银行Ⅲ,27576639.0,4043938,6,4596106.5,0.19,5,0,1,⭐,auto
560,钛白粉概念,27535308.0,2048300,12,2294609.0,-0.37,2,8,2,⭐,auto
561,特色药,27318257.72,2472184,40,682956.443,0.14,19,9,11,⭐,auto
562,林业Ⅱ,26995195.0,2348900,4,6748798.75,0.11,3,0,1,⭐,auto
563,林业Ⅲ,26995195.0,2348900,4,6748798.75,0.11,3,0,1,⭐,auto
564,农药,26822766.0,3441300,31,865250.5161290322,0.01,12,12,7,⭐,auto
565,户外露营,25618174.0,3362240,26,985314.3846153846,-0.3,6,13,6,⭐,auto
566,啤酒概念,24371784.0,1711700,19,1282725.4736842106,-0.16,6,9,4,⭐,auto
567,无机盐,24338504.0,1083800,10,2433850.4,-0.12,3,6,1,⭐,auto
568,旅游酒店,24188572.32,1645944,35,691102.0662857143,-0.04,10,12,13,⭐,auto
569,综合电力设备商,23198416.0,905800,2,11599208.0,-1.08,0,2,0,⭐,auto
570,商业地产,23172364.35,7000495,10,2317236.435,-0.82,3,6,1,⭐,auto
571,黑色家电,22975188.0,1985689,10,2297518.8,-0.36,1,6,2,⭐,auto
572,商用车,21726003.0,2004500,13,1671231.0,-0.12,4,5,4,⭐,auto
573,空调,21686880.05,360177,3,7228960.016666667,-0.11,0,3,0,⭐,auto
574,草甘膦,20241155.0,2451600,13,1557011.923076923,-0.01,5,6,2,⭐,auto
575,诊断服务,20234554.0,1016900,5,4046910.8,0.95,5,0,0,⭐,auto
576,种植业,19726329.0,2432300,19,1038227.8421052631,0.03,9,8,2,⭐,auto
577,铁路公路,19504108.0,3097700,33,591033.5757575758,-0.07,6,11,16,⭐,auto
578,退税商店,19209324.0,2360900,12,1600777.0,-0.23,3,8,1,⭐,auto
579,棉纺,18838880.0,3074400,8,2354860.0,-0.62,1,5,2,⭐,auto
580,医药商业,18557525.0,1893620,30,618584.1666666666,-0.07,15,9,6,⭐,auto
581,饰品,18393376.0,2217500,14,1313812.5714285714,-0.13,4,10,0,⭐,auto
582,多业态零售,18119188.0,3494400,14,1294227.7142857143,-0.06,6,8,0,⭐,auto
583,保健品,17884019.0,6690100,8,2235502.375,0.21,3,3,2,⭐,auto
584,粮食概念,17858534.0,2584800,27,661427.1851851852,0.08,13,8,6,⭐,auto
585,食品及饲料添加剂,17701381.0,1165977,22,804608.2272727273,0.11,13,5,3,⭐,auto
586,软饮料,17700710.0,611190,8,2212588.75,-0.11,3,4,1,⭐,auto
587,光伏主材,17685891.0,1031382,3,5895297.0,-0.17,0,3,0,⭐,auto
588,美容护理,17591413.580000002,1236544,30,586380.4526666667,-0.08,9,18,3,⭐,auto
589,商用载货车,17571758.0,1626600,8,2196469.75,-0.16,2,3,3,⭐,auto
590,聚氨酯,16909333.0,424100,8,2113666.625,-0.16,3,3,2,⭐,auto
591,氮肥,16642368.0,2623600,6,2773728.0,0.12,3,2,1,⭐,auto
592,大气治理,16591166.0,1055900,6,2765194.3333333335,-0.14,2,4,0,⭐,auto
593,彩电,16514525.0,1431500,4,4128631.25,-0.8,0,3,0,⭐,auto
594,同步磁阻电机,16457532.0,584137,7,2351076.0,-0.3,1,4,2,⭐,auto
595,焦煤,15914888.0,2234900,10,1591488.8,0.72,7,2,1,⭐,auto
596,水泥,14803873.0,1776300,23,643646.6521739131,-0.41,2,14,7,⭐,auto
597,非白酒,14778811.0,1423101,15,985254.0666666667,-0.17,4,8,3,⭐,auto
598,农产品加工,14239394.0,1119700,22,647245.1818181818,0.11,9,7,6,⭐,auto
599,SPD概念,14048365.0,965600,13,1080643.4615384615,0.44,10,2,1,⭐,auto
600,定制家居,14019185.0,1269900,14,1001370.3571428572,-0.35,4,8,2,⭐,auto
601,橡胶,13244490.0,877400,17,779087.6470588235,-0.42,2,14,1,⭐,auto
602,医药流通,13190616.0,1577120,22,599573.4545454546,-0.11,12,6,4,⭐,auto
