排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
560,重组蛋白,3496580815.11,153181000.0,16,218536300.944375,-0.06,7,9,0,⭐,auto
561,聚氨酯,3496391147.0800004,122429300.0,8,437048893.38500005,-1.3,2,6,0,⭐,auto
562,光伏主材,3490547323.0,203988800.0,3,1163515774.3333333,-0.53,1,2,0,⭐,auto
563,其他石化,3424050072.88,323061000.0,14,244575005.2057143,-0.02,6,8,0,⭐,auto
564,饰品,3415064424.73,381684700.0,15,227670961.64866668,-1.33,5,8,2,⭐,auto
565,其他家居用品,3395512049.15,169409100.0,24,141479668.71458334,-2.32,16,7,1,⭐,auto
566,户外露营,3245063476.88,338225900.0,26,124810133.72615385,-3.23,17,8,1,⭐,auto
567,非白酒,3209371731.3999996,226131200.0,16,200585733.21249998,0.28,9,7,0,⭐,auto
568,饲料,3185515452.77,344969800.0,16,199094715.798125,0.49,10,6,0,⭐,auto
569,氮肥,3183066830.21,450765200.0,6,530511138.36833334,-2.44,0,6,0,⭐,auto
570,农产品加工,3179352788.9999995,264229100.0,23,138232729.95652172,-4.19,12,10,1,⭐,auto
571,地面兵装Ⅲ,3178811788.4100003,198185800.0,12,264900982.36750004,0.21,8,4,0,⭐,auto
572,地面兵装Ⅱ,3178811788.4100003,198185800.0,12,264900982.36750004,0.21,8,4,0,⭐,auto
573,水产概念,3130813162.44,395906800.0,16,195675822.6525,0.72,12,4,0,⭐,auto
574,油气开采Ⅱ,3099388720.08,183191200.0,5,619877744.016,-1.26,3,2,0,⭐,auto
575,油气开采Ⅲ,3099388720.08,183191200.0,5,619877744.016,-1.26,3,2,0,⭐,auto
576,非金属材料Ⅲ,3098875881.9700003,66695000.0,7,442696554.5671429,-0.05,3,4,0,⭐,auto
577,其他纺织,3060283379.26,408634200.0,15,204018891.9506667,-0.11,6,8,1,⭐,auto
578,铁矿石,3026925779.73,100912300.0,5,605385155.946,-1.25,1,4,0,⭐,auto
579,铁路运输,2958154733.26,615459800.0,7,422593533.3228572,0.47,4,3,0,⭐,auto
580,港口,2928660570.23,643249100.0,16,183041285.639375,-0.27,5,10,1,⭐,auto
581,橡胶,2921016701.54,185756900.0,17,171824511.8552941,-0.02,8,9,0,⭐,auto
582,零食,2915526884.75,168099000.0,11,265047898.61363637,0.19,5,5,1,⭐,auto
583,综合环境治理,2903875638.3900003,505033500.0,15,193591709.226,1.74,12,2,1,⭐,auto
584,肝素概念,2778078790.8900003,210569800.0,13,213698368.53000003,-1.1,2,11,0,⭐,auto
585,水泥制造,2756409173.5399995,349373900.0,14,196886369.5385714,-1.52,4,9,1,⭐,auto
586,低碳冶金,2698726720.29,693944300.0,8,337340840.03625,-1.58,1,7,0,⭐,auto
587,贸易Ⅲ,2672349381.91,331664900.0,16,167021836.369375,-7.39,4,11,1,⭐,auto
588,可燃冰,2666920156.37,351894600.0,9,296324461.8188889,-0.32,3,6,0,⭐,auto
589,供销社概念,2666408194.8599997,415097100.0,14,190457728.20428568,-0.28,6,8,0,⭐,auto
590,油田服务,2631364596.31,346946400.0,7,375909228.0442857,-0.4,3,4,0,⭐,auto
591,退税商店,2624053715.4300003,262753400.0,12,218671142.95250002,0.79,9,3,0,⭐,auto
592,预加工食品,2617168613.12,87232000.0,10,261716861.31199998,0.34,4,6,0,⭐,auto
593,大众出版,2607193975.27,204535600.0,18,144844109.73722222,0.93,10,7,1,⭐,auto
594,医药流通,2606018955.89,311743600.0,22,118455407.08590908,-4.95,7,14,1,⭐,auto
595,园林工程,2603489675.87,465612100.0,18,144638315.3261111,0.57,9,9,0,⭐,auto
596,复合肥,2563444257.19,418600900.0,9,284827139.68777776,-1.34,3,6,0,⭐,auto
597,快递,2556281915.6899996,143034800.0,4,639070478.9224999,-0.69,1,3,0,⭐,auto
598,电视广播Ⅱ,2525214742.6000004,352001200.0,13,194247287.89230773,-0.35,6,7,0,⭐,auto
599,电视广播Ⅲ,2525214742.6000004,352001200.0,13,194247287.89230773,-0.35,6,7,0,⭐,auto
600,彩电,2441644662.08,211259600.0,4,610411165.52,-0.17,2,2,0,⭐,auto
601,工程机械器件,2427285430.44,42881900.0,9,269698381.16,2.74,6,3,0,⭐,auto
602,同步磁阻电机,2415093126.52,112171200.0,7,345013303.7885714,1.22,6,1,0,⭐,auto
603,旅游零售Ⅲ,2397343381.0,61810500.0,2,1198671690.5,-0.25,0,1,1,⭐,auto
604,旅游零售Ⅱ,2397343381.0,61810500.0,2,1198671690.5,-0.25,0,1,1,⭐,auto
605,照明设备Ⅲ,2319063850.6499996,267716600.0,12,193255320.88749996,0.49,5,6,1,⭐,auto
606,照明设备Ⅱ,2319063850.6499996,267716600.0,12,193255320.88749996,0.49,5,6,1,⭐,auto
607,毛发医疗,2317875766.62,257719800.0,18,128770875.92333333,-0.26,6,11,1,⭐,auto
608,SPD概念,2194590611.4700003,183971000.0,13,168814662.42076924,0.27,6,6,1,⭐,auto
609,摩托车,1992051438.07,110507300.0,8,249006429.75875,0.57,3,5,0,⭐,auto
610,电信运营商,1987688721.0,251425300.0,3,662562907.0,-0.17,1,2,0,⭐,auto
611,熔盐储能,1971499068.02,150594700.0,10,197149906.802,-0.34,4,6,0,⭐,auto
612,其他运输设备,1965218326.36,68075000.0,8,245652290.795,0.35,5,3,0,⭐,auto
613,化妆品,1932714438.4499998,96923700.0,14,138051031.31785712,-0.3,4,10,0,⭐,auto
614,商业地产,1891886602.57,381357900.0,10,189188660.257,1.05,6,4,0,⭐,auto
615,综合乘用车,1869865825.04,185272400.0,5,373973165.008,0.11,2,2,1,⭐,auto
616,定制家居,1843234249.4,134463400.0,14,131659589.24285714,-1.5,6,8,0,⭐,auto
617,原材料供应链服务,1834972473.6100001,241860200.0,12,152914372.80083334,-0.02,8,3,1,⭐,auto
618,图片媒体,1808851323.28,82653100.0,1,1808851323.28,5.21,1,0,0,⭐,auto
619,金融信息服务,1789234881.0100002,104211400.0,3,596411627.0033334,-0.19,1,2,0,⭐,auto
620,高速公路,1741217412.21,305884500.0,20,87060870.61050001,0.22,7,12,1,⭐,auto
621,清洁小家电,1710837017.29,52334100.0,8,213854627.16125,-0.1,4,4,0,⭐,auto
622,农商行Ⅲ,1708823031.75,339129200.0,10,170882303.175,-0.7,2,8,0,⭐,auto
623,自然景区,1705760002.3600001,143470700.0,12,142146666.86333334,-1.46,0,12,0,⭐,auto
624,啤酒,1702968783.8400002,83733600.0,7,243281254.83428574,0.02,5,2,0,⭐,auto
625,线下药店,1646207000.72,91014700.0,8,205775875.09,-0.11,3,5,0,⭐,auto
626,信托,1599020267.5,443017300.0,3,533006755.8333333,-0.52,1,2,0,⭐,auto
627,厨房小家电,1573522986.6399999,111796600.0,9,174835887.40444443,-1.34,4,5,0,⭐,auto
628,大气治理,1569985789.26,106637000.0,6,261664298.21,1.24,4,2,0,⭐,auto
629,钛白粉,1520803110.21,185352300.0,6,253467185.035,-1.33,0,6,0,⭐,auto
630,酒店餐饮,1520076904.08,115653400.0,9,168897433.78666666,-2.55,0,9,0,⭐,auto
631,多业态零售,1498988256.07,195206900.0,15,99932550.40466666,-0.14,7,8,0,⭐,auto
632,冰洗,1479049181.45,109253000.0,7,211292740.20714286,-0.56,2,5,0,⭐,auto
633,其他种植业,1459217817.0,213285300.0,5,291843563.4,2.66,4,1,0,⭐,auto
634,硅料硅片,1446402327.96,145249400.0,5,289280465.592,0.4,3,2,0,⭐,auto
635,商用载客车,1446022536.03,96108700.0,5,289204507.206,-1.54,1,4,0,⭐,auto
636,房地产服务,1435671492.19,346780600.0,11,130515590.19909091,0.96,7,3,1,⭐,auto
637,林业Ⅱ,1428082848.68,133723700.0,4,357020712.17,0.75,3,1,0,⭐,auto
638,林业Ⅲ,1428082848.68,133723700.0,4,357020712.17,0.75,3,1,0,⭐,auto
639,瓷砖地板,1416370893.0200002,105219400.0,12,118030907.75166668,1.69,6,5,1,⭐,auto
640,玻璃制造,1407981258.4299998,249819900.0,7,201140179.77571425,-0.81,2,5,0,⭐,auto
641,专业连锁Ⅱ,1401263454.82,115541400.0,7,200180493.5457143,0.21,3,4,0,⭐,auto
642,专业连锁Ⅲ,1401263454.82,115541400.0,7,200180493.5457143,0.21,3,4,0,⭐,auto
643,资产管理,1389130019.42,174818900.0,4,347282504.855,0.26,1,3,0,⭐,auto
644,印刷包装机械,1348068465.44,89681500.0,10,134806846.544,-1.07,5,5,0,⭐,auto
645,品牌化妆品,1328694346.29,48625400.0,8,166086793.28625,-0.56,2,6,0,⭐,auto
646,其他农产品加工,1313987307.4,116299000.0,10,131398730.74000001,0.06,6,3,1,⭐,auto
647,培训教育,1286341168.23,227128200.0,11,116940106.20272727,1.39,9,2,0,⭐,auto
648,化学工程,1262358433.52,122115800.0,6,210393072.25333333,-0.37,2,4,0,⭐,auto
649,酒店,1259475607.46,85223200.0,5,251895121.492,-2.54,0,5,0,⭐,auto
650,国际工程,1253972102.23,130766000.0,4,313493025.5575,-0.3,2,2,0,⭐,auto
651,棉纺,1243432971.52,152979100.0,8,155429121.44,0.97,4,4,0,⭐,auto
652,跨境物流,1224266368.62,129045300.0,12,102022197.38499999,-0.6,6,6,0,⭐,auto
653,涤纶,1194112922.12,112641700.0,10,119411292.21199998,-0.32,4,6,0,⭐,auto
654,其他橡胶制品,1190674602.31,79609900.0,9,132297178.03444444,0.02,5,4,0,⭐,auto
655,个护用品,1185724615.8600001,76555400.0,13,91209585.83538462,-0.76,6,7,0,⭐,auto
656,跨境电商,1164376845.65,128533600.0,7,166339549.37857145,1.58,4,2,1,⭐,auto
657,冶钢辅料,1147518772.19,227382800.0,3,382506257.3966667,0.85,2,1,0,⭐,auto
658,粮油加工,1136530473.9,87753400.0,8,142066309.2375,-12.61,3,5,0,⭐,auto
659,焦炭Ⅱ,1101531839.42,268913800.0,7,157361691.3457143,-1.03,1,6,0,⭐,auto
660,焦炭Ⅲ,1101531839.42,268913800.0,7,157361691.3457143,-1.03,1,6,0,⭐,auto
661,其他黑色家电,1088160051.29,96309800.0,6,181360008.54833332,1.33,4,2,0,⭐,auto
662,租赁,1057873739.05,182956300.0,3,352624579.68333334,-1.71,0,3,0,⭐,auto
663,超市,1048479996.61,199632000.0,7,149782856.65857142,0.3,4,1,2,⭐,auto
664,动物保健Ⅱ,1027478651.6500001,89251600.0,10,102747865.165,-0.24,2,7,1,⭐,auto
665,体育Ⅱ,1026826890.0,80921100.0,2,513413445.0,6.43,2,0,0,⭐,auto
666,耐火材料,1018644488.68,163920500.0,5,203728897.736,-0.28,2,3,0,⭐,auto
667,水泥制品,1002971704.76,148614600.0,9,111441300.52888888,1.55,7,2,0,⭐,auto
668,粘胶,1001948732.99,154127900.0,3,333982910.99666667,-32.57,1,2,0,⭐,auto
669,广告媒体,995203163.47,161379200.0,3,331734387.8233333,0.36,2,1,0,⭐,auto
670,诊断服务,981933518.46,55282000.0,5,196386703.692,-0.71,1,4,0,⭐,auto
671,橡胶助剂,944743701.0,25465700.0,2,472371850.5,-2.03,0,2,0,⭐,auto
672,教育出版,901769727.88,102690700.0,10,90176972.788,-0.51,2,8,0,⭐,auto
673,防水材料,898753473.8599999,70738400.0,3,299584491.28666663,0.04,1,2,0,⭐,auto
674,水产饲料,896543224.43,47066300.0,4,224135806.1075,0.99,3,1,0,⭐,auto
675,肉鸡养殖,885963448.16,68189200.0,8,110745431.02,0.71,6,1,1,⭐,auto
676,胶黏剂及胶带,879966775.14,38636000.0,5,175993355.028,1.14,4,1,0,⭐,auto
677,生活用纸,855238345.39,54453500.0,9,95026482.82111111,-0.5,5,4,0,⭐,auto
678,物业管理,844336970.1300001,169804700.0,7,120619567.16142859,1.23,4,2,1,⭐,auto
679,院线,838437420.1700001,73597300.0,4,209609355.04250002,0.24,3,1,0,⭐,auto
680,厨卫电器,826800482.49,63847800.0,9,91866720.27666667,-0.28,3,6,0,⭐,auto
681,托育服务,822529229.71,89320000.0,7,117504175.67285715,0.49,4,3,0,⭐,auto
682,粮食种植,819008991.0,63293900.0,2,409504495.5,-0.24,1,1,0,⭐,auto
683,宠物食品,814962367.46,21143700.0,3,271654122.4866667,-2.07,0,3,0,⭐,auto
684,举牌,806125758.0,88141300.0,4,201531439.5,-2.14,1,3,0,⭐,auto
685,炭黑,785598398.23,80681300.0,6,130933066.37166667,0.59,3,3,0,⭐,auto
686,超跌股,736158277.4200001,274298800.0,13,56627559.80153847,-47.79,1,11,1,⭐,auto
687,农用机械,731682148.0799999,73513800.0,8,91460268.50999999,0.31,5,3,0,⭐,auto
688,锦纶,671958455.56,89392200.0,5,134391691.112,1.3,4,0,1,⭐,auto
689,渔业,628003170.92,166380800.0,6,104667195.15333332,1.42,4,2,0,⭐,auto
690,汽车服务,621454487.66,112124000.0,8,77681810.9575,0.27,5,1,2,⭐,auto
691,化妆品制造及其他,604020092.16,48298300.0,6,100670015.36,0.06,2,4,0,⭐,auto
692,公交,589903495.0,72725700.0,6,98317249.16666667,0.11,3,3,0,⭐,auto
693,期货,584063548.62,39746500.0,4,146015887.155,1.06,4,0,0,⭐,auto
694,其他饰品,575112027.0,83272800.0,2,287556013.5,-2.5,0,1,1,⭐,auto
695,火电设备,548087602.0,61529600.0,4,137021900.5,-1.04,2,2,0,⭐,auto
696,文化用品,529875865.36,41695200.0,5,105975173.072,-0.44,2,3,0,⭐,auto
697,血液制品,513040391.37,53127400.0,6,85506731.895,-0.82,1,5,0,⭐,auto
698,人工景区,507256135.95,53943300.0,5,101451227.19,-0.6,1,4,0,⭐,auto
699,水产养殖,506227609.91999996,153986100.0,4,126556902.47999999,1.68,2,2,0,⭐,auto
700,保健品,488809805.74,50542200.0,8,61101225.7175,0.4,5,3,0,⭐,auto
701,综合包装,486114693.21,64818000.0,5,97222938.64199999,-0.32,3,2,0,⭐,auto
702,医疗美容,485877416.72,15848000.0,3,161959138.90666667,-2.16,0,3,0,⭐,auto
703,综合电商,478706110.52,67071000.0,3,159568703.50666666,-0.57,2,1,0,⭐,auto
704,医美耗材,457209618.96000004,7285700.0,2,228604809.48000002,-2.79,0,2,0,⭐,auto
705,其他医疗服务,442147908.9,33102200.0,4,110536977.225,-1.87,0,4,0,⭐,auto
706,氨纶,429874675.09,36663400.0,1,429874675.09,1.29,1,0,0,⭐,auto
707,汽车综合服务,418665798.65999997,55473000.0,4,104666449.66499999,0.04,2,1,1,⭐,auto
708,视频媒体,402962451.91,20604200.0,1,402962451.91,-1.92,0,1,0,⭐,auto
709,印染,370040558.0,49509200.0,4,92510139.5,-0.93,1,3,0,⭐,auto
710,燃料电池,337025748.0,12889400.0,1,337025748.0,9.46,1,0,0,⭐,auto
711,洗护用品,330486270.47,22101900.0,4,82621567.6175,-1.36,1,3,0,⭐,auto
712,其他家电Ⅲ,314970250.75,34532100.0,3,104990083.58333333,0.13,2,1,0,⭐,auto
713,其他家电Ⅱ,314970250.75,34532100.0,3,104990083.58333333,0.13,2,1,0,⭐,auto
714,会展服务,273552074.88,23318400.0,3,91184024.96,-0.23,2,1,0,⭐,auto
715,餐饮,260601296.62,30430200.0,4,65150324.155,-2.56,0,4,0,⭐,auto
716,其他数字媒体,245007691.16,20491200.0,2,122503845.58,-0.04,1,1,0,⭐,auto
717,个护小家电,240737526.5,8212500.0,3,80245842.16666667,2.79,3,0,0,⭐,auto
718,农业综合Ⅱ,237749789.04000002,42438900.0,2,118874894.52000001,0.38,2,0,0,⭐,auto
719,长材,207952782.8,79852200.0,3,69317594.26666667,-1.99,0,3,0,⭐,auto
720,汽车经销商,202788689.0,56651000.0,4,50697172.25,0.5,3,0,1,⭐,auto
721,人力资源服务,199565192.73000002,18794000.0,3,66521730.910000004,-0.38,0,2,1,⭐,auto
722,涂料,196750835.0,4568500.0,2,98375417.5,-50.44,0,2,0,⭐,auto
723,学历教育,196422171.0,28175400.0,2,98211085.5,0.32,1,1,0,⭐,auto
724,其他能源发电,192518116.86,39550500.0,2,96259058.43,1.11,1,1,0,⭐,auto
725,其他专业服务,181975121.8,4223900.0,3,60658373.93333334,1.11,2,1,0,⭐,auto
726,辅料,169283793.23000002,16340200.0,3,56427931.076666676,-0.76,1,2,0,⭐,auto
727,卫浴电器,144526840.66,15389100.0,3,48175613.553333335,0.45,1,2,0,⭐,auto
728,海洋捕捞,121775561.0,12394700.0,2,60887780.5,0.9,2,0,0,⭐,auto
729,房地产综合服务,100808261.0,22437200.0,1,100808261.0,-2.83,0,1,0,⭐,auto
730,其他养殖,99326294.78,36625100.0,3,33108764.926666666,-33.64,1,2,0,⭐,auto
731,教育运营及其他,84813922.0,16513100.0,3,28271307.333333332,-66.54,1,2,0,⭐,auto
732,纺织鞋类制造,76217633.1,1996200.0,1,76217633.1,-0.05,0,1,0,⭐,auto
