排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,竞价均价(元),五日线均价(元),平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
481,REITs概念,63819820.32,9884715,24,2659159.18,10.786968031444939,4.034000000000001,0.26,10,6,8,⭐,auto
482,人造肉,62692539.0,4569400,18,3482918.8333333335,17.159662290436188,3.0780000000000003,0.58,7,6,5,⭐,auto
483,啤酒概念,62026328.85,5384695,19,3264543.6236842107,15.558024031523834,3.3659999999999997,-0.11,6,9,4,⭐,auto
484,MLOps概念,62014813.0,2830797,10,6201481.3,32.535623562389844,,0.99,9,1,0,⭐,auto
485,焦煤,61040329.0,12231788,10,6104032.9,5.269195098375044,,0.56,3,4,3,⭐,auto
486,白银,59815970.0,2664400,3,19938656.666666668,33.86572190436768,50.028,0.53,2,0,1,⭐,auto
487,改性塑料,59206121.8,2263571,19,3116111.6736842105,55.99329624038979,,0.35,12,5,2,⭐,auto
488,农产品加工,58840067.88,4043611,22,2674548.54,21.835469055893274,7.176,0.15,13,8,1,⭐,auto
489,工程机械,56590654.34,4263318,28,2021094.797857143,27.371950261729385,9.388666666666667,0.33,16,7,5,⭐,auto
490,中药Ⅱ,56447321.8,5864058,64,881989.403125,21.981252919212903,52.072,0.05,18,29,17,⭐,auto
491,中药Ⅲ,56447321.8,5864058,64,881989.403125,21.981252919212903,52.072,0.05,18,29,17,⭐,auto
492,免疫治疗,56366138.5,5481701,44,1281048.6022727273,26.583703969484795,5.690666666666666,0.01,22,17,5,⭐,auto
493,其他化学原料,55671844.0,3629300,15,3711456.2666666666,32.51461194603145,,0.33,6,9,0,⭐,auto
494,机床工具,55148475.5,3181216,18,3063804.1944444445,36.318406749862014,6.184,-0.04,5,10,3,⭐,auto
495,航海装备Ⅲ,54996766.629999995,2195523,10,5499676.663,40.425040846265844,,-0.28,1,7,2,⭐,auto
496,航海装备Ⅱ,54996766.629999995,2195523,10,5499676.663,40.425040846265844,,-0.28,1,7,2,⭐,auto
497,净水概念,54450080.5,3050327,20,2722504.025,37.13849846640723,43.115,-0.1,10,5,5,⭐,auto
498,房屋检测,54082958.0,9527268,37,1461701.5675675676,11.036012057069806,3.714,0.21,21,8,8,⭐,auto
499,DRG/DIP,53974619.769999996,3667283,18,2998589.987222222,17.050219136932327,7.9079999999999995,0.33,12,3,3,⭐,auto
500,医药生物,53428657.0,1277663,72,742064.6805555555,75.13100737101234,,-0.06,27,38,6,⭐,auto
501,盲盒经济,53025634.0,2245900,12,4418802.833333333,26.80976276945599,,0.44,11,1,0,⭐,auto
502,燃气Ⅱ,52188655.0,5069040,29,1799608.7931034483,17.119299666757076,4.584,0.24,17,4,8,⭐,auto
503,社区团购,52188279.0,14599700,38,1373375.7631578948,12.48816191102987,4.968000000000001,0.07,17,12,9,⭐,auto
504,PLC概念,51633996.8,1857282,10,5163399.68,50.24624095752742,,0.67,8,0,2,⭐,auto
505,氟化工,51453857.0,1772500,10,5145385.7,33.21729323401354,,0.34,5,5,0,⭐,auto
506,医废处理,51323416.0,7655231,31,1655594.064516129,13.90595988657536,7.078,0.1,16,11,4,⭐,auto
507,乘用车,50907071.0,1561700,8,6363383.875,80.04371516267358,5.494,0.03,3,4,1,⭐,auto
508,股权转让,50825422.44,5783229,39,1303215.96,14.290534137494523,5.579,0.11,20,10,9,⭐,auto
509,光伏辅材,50760206.0,1547894,16,3172512.875,61.19710528066021,,0.57,12,1,3,⭐,auto
510,纺织制造,50269920.0,4182493,31,1621610.322580645,32.59223666081028,,0.5,18,8,5,⭐,auto
511,机器人,49050354.5,1032201,17,2885314.970588235,131.95066866964643,,0.11,9,7,1,⭐,auto
512,医疗耗材,48733563.32,2205484,50,974671.2664,47.857044767234555,,-0.14,19,28,3,⭐,auto
513,旅游酒店,46648112.0,4320400,35,1332803.2,24.845736395076393,6.449,0.22,16,11,8,⭐,auto
514,其他家居用品,45935995.46,1832012,24,1913999.8108333333,40.33198611243942,,0.49,16,5,3,⭐,auto
515,期货,45885890.0,2263800,4,11471472.5,21.952414791998148,,1.58,3,1,0,⭐,auto
516,水泥,45223775.4,4656020,23,1966251.104347826,12.616437405135356,4.286,-0.11,11,7,5,⭐,auto
517,培训教育,44651358.0,4144700,11,4059214.3636363638,11.96139378650029,35.188,0.47,6,1,4,⭐,auto
518,保健品,44357360.0,10515722,8,5544670.0,6.621525242485125,,-0.85,4,4,0,⭐,auto
519,阿兹海默,43294188.0,3913005,21,2061628.0,16.37206951290552,,-0.27,11,9,1,⭐,auto
520,互联网电商,43114761.07,5147843,18,2395264.5038888888,17.433906091696215,,-0.03,9,7,2,⭐,auto
521,电动乘用车,42887160.0,606300,3,14295720.0,93.14903047905247,,0.14,2,1,0,⭐,auto
522,特色药,41788711.6,4071547,40,1044717.79,20.841530074323707,52.072,-0.06,13,17,10,⭐,auto
523,饮料乳品,40822289.0,1715100,26,1570088.0384615385,51.41249665372757,,0.1,12,9,4,⭐,auto
524,涤纶,40483813.0,8590700,10,4048381.3,7.444358767045979,,-0.31,3,3,4,⭐,auto
525,水务及水治理,40298333.0,4027253,50,805966.66,20.282523154990056,8.459999999999999,0.01,25,16,9,⭐,auto
526,熔盐储能,40269459.18,2170332,10,4026945.918,26.423593082289816,,0.31,7,1,2,⭐,auto
527,户外露营,40118718.0,4254400,26,1543027.6153846155,30.888708642185428,4.066,0.23,15,8,3,⭐,auto
528,专业服务,39630762.0,2180517,30,1321025.4,32.66491492189829,,0.2,19,7,4,⭐,auto
529,电机Ⅲ,39428584.3,1962511,25,1577143.372,30.448429499407624,,0.08,12,11,2,⭐,auto
530,电机Ⅱ,39428584.3,1962511,25,1577143.372,30.448429499407624,,0.08,12,11,2,⭐,auto
531,其他农产品加工,39311945.88,2859811,10,3931194.5880000005,15.33887222680517,,0.25,7,2,1,⭐,auto
532,水泥制造,38521430.4,3576220,14,2751530.742857143,13.476552623238,4.286,-0.2,6,4,4,⭐,auto
533,维生素,38504532.8,4198406,31,1242081.7032258064,19.324709619330847,,0.01,12,9,9,⭐,auto
534,钾肥,38467482.0,817800,4,9616870.5,58.70549616634642,88.918,-0.3,0,4,0,⭐,auto
535,其他生物制品,36799007.66,1035797,35,1051400.2188571428,54.82867975173003,21.21,0.03,11,18,6,⭐,auto
536,资源开采概念,36471253.5,3003050,19,1919539.6578947369,22.080011649311697,,0.12,4,10,4,⭐,auto
537,国有大型银行Ⅲ,36265184.0,5524230,6,6044197.333333333,6.744096296326526,,-0.07,0,3,3,⭐,auto
538,炼油化工,35972755.0,5147950,10,3597275.5,8.92579337056614,9.025,-0.05,3,5,2,⭐,auto
539,检测服务,35946686.0,1967217,21,1711746.9523809524,32.11908331243665,,0.25,14,3,4,⭐,auto
540,水产概念,35841931.0,3083700,16,2240120.6875,22.70663199117257,,0.23,7,5,4,⭐,auto
541,租售同权,35435724.36,6852550,17,2084454.374117647,11.286070710636942,4.1232,0.27,10,2,5,⭐,auto
542,瓷砖地板,35345224.0,2217440,12,2945435.3333333335,17.814998072182256,,0.61,9,1,2,⭐,auto
543,独家药品,35128952.44,3028689,43,816952.3823255814,24.321936687703865,52.072,-0.06,12,19,12,⭐,auto
544,白色家电,34544520.5,1599550,10,3454452.05,48.47869218665229,29.799333333333337,0.2,5,1,4,⭐,auto
545,电子车牌,34426404.6,4006268,18,1912578.0333333334,12.374092382275666,,0.27,15,2,1,⭐,auto
546,其他纺织,34161436.0,2279493,15,2277429.066666667,42.53352015822753,,0.79,6,5,4,⭐,auto
547,林业Ⅱ,33983457.0,2773600,4,8495864.25,12.279192911715839,,0.05,3,1,0,⭐,auto
548,林业Ⅲ,33983457.0,2773600,4,8495864.25,12.279192911715839,,0.05,3,1,0,⭐,auto
549,免税概念,33205115.0,3235401,18,1844728.611111111,27.744282187548514,9.045000000000002,0.04,8,5,5,⭐,auto
550,房屋建设Ⅱ,32580642.84,8285008,8,4072580.355,15.37163977367366,,0.3,3,3,2,⭐,auto
551,钛白粉概念,32446693.08,2494687,12,2703891.09,28.31699612505473,3.034,-0.05,3,7,2,⭐,auto
552,调味发酵品Ⅲ,32057530.4,2827995,14,2289823.6,13.105381363250613,,0.16,7,4,3,⭐,auto
553,调味发酵品Ⅱ,32057530.4,2827995,14,2289823.6,13.105381363250613,,0.16,7,4,3,⭐,auto
554,橡胶,31999738.8,1485140,17,1882337.5764705883,49.328916502780956,,0.56,13,3,1,⭐,auto
555,旅游及景区,31487884.0,3747600,24,1311995.1666666667,12.939984863384279,7.327333333333333,0.24,9,8,7,⭐,auto
556,地面兵装Ⅱ,31149448.0,1410770,12,2595787.3333333335,31.79231265414398,13.566,0.12,7,4,1,⭐,auto
557,地面兵装Ⅲ,31149448.0,1410770,12,2595787.3333333335,31.79231265414398,13.566,0.12,7,4,1,⭐,auto
558,医院,31044885.0,4110600,15,2069659.0,14.750118742910468,4.5920000000000005,0.06,8,4,3,⭐,auto
559,无机盐,30960083.0,998336,11,2814553.0,47.20660644352924,,-0.38,3,7,1,⭐,auto
560,物流,29521609.0,2961012,46,641774.1086956522,14.699182478787995,,0.07,22,14,10,⭐,auto
561,软饮料,29335299.0,845600,8,3666912.375,64.4310138659231,,0.25,5,3,0,⭐,auto
562,纸包装,28600902.0,2098810,19,1505310.6315789474,20.01392847470335,,-0.0,7,6,6,⭐,auto
563,医药商业,28156070.85,3500195,30,938535.6950000001,11.599658535292399,6.922,-0.29,8,16,6,⭐,auto
564,电视广播Ⅲ,26853628.2,4137536,13,2065663.7076923077,7.7044271666053685,7.552,0.36,9,0,4,⭐,auto
565,电视广播Ⅱ,26853628.2,4137536,13,2065663.7076923077,7.7044271666053685,7.552,0.36,9,0,4,⭐,auto
566,退税商店,26088048.0,2790100,12,2174004.0,10.161972816824012,7.145999999999999,0.66,6,2,4,⭐,auto
567,美容护理,25562052.0,1025499,30,852068.4,58.1569867604017,,0.12,14,13,3,⭐,auto
568,铁路公路,25390296.0,3613240,33,769402.9090909091,13.783244066488239,7.634,0.09,11,9,13,⭐,auto
569,动力煤,25258818.0,1930722,15,1683921.2,23.653357873674057,4.103,-0.09,5,7,3,⭐,auto
570,粮食概念,25245005.0,3978300,27,935000.1851851852,7.180908531014352,7.394,-0.02,14,9,4,⭐,auto
571,商用车,25144286.0,1638800,13,1934175.8461538462,36.713590907294005,18.880000000000003,0.3,11,0,2,⭐,auto
572,光伏主材,24427386.0,1426843,3,8142462.0,17.15447608843615,,0.22,3,0,0,⭐,auto
573,航空机场,24414310.0,5950101,13,1878023.8461538462,7.238788622738059,12.347999999999999,0.02,5,7,1,⭐,auto
574,医药流通,24399865.85,3282795,22,1109084.8113636365,10.608251418132285,6.922,-0.4,5,12,5,⭐,auto
575,硅料硅片,24125157.94,2365762,5,4825031.588,11.104243771396424,,0.31,4,1,0,⭐,auto
576,园林工程,24007007.8,7647551,18,1333722.6555555556,6.33501105581346,2.6399999999999997,0.24,9,5,4,⭐,auto
577,自然景区,23864036.0,2563900,12,1988669.6666666667,11.372606927009329,8.0,0.42,5,4,3,⭐,auto
578,饲料,23554295.0,1867200,16,1472143.4375,28.547647786104402,,0.25,8,5,3,⭐,auto
579,种植业,22555909.0,3013800,19,1187153.105263158,8.920479280617775,,-0.13,8,8,3,⭐,auto
580,黑色家电,22429121.0,1792568,10,2242912.1,14.70065174065448,,0.16,4,2,4,⭐,auto
581,动物保健Ⅱ,22360514.0,714700,10,2236051.4,40.17596044348532,,1.08,8,2,0,⭐,auto
582,综合包装,21305165.0,4672300,5,4261033.0,5.298864206402532,,0.55,5,0,0,⭐,auto
583,农药,21203320.0,2199988,31,683978.0645161291,27.918182372528452,7.112,-0.04,12,15,4,⭐,auto
584,纺织化学制品,21169728.48,2251436,13,1628440.6523076924,12.964029862058958,,-0.03,6,4,3,⭐,auto
585,电信运营商,21126004.0,3492800,3,7042001.333333333,22.335883079450333,,-0.07,0,1,2,⭐,auto
586,同步磁阻电机,21035309.0,1459815,7,3005044.1428571427,24.16074983718566,,0.21,4,2,1,⭐,auto
587,肝素概念,20716479.8,2071080,13,1593575.3692307693,17.936840308072032,6.4079999999999995,-0.1,5,7,1,⭐,auto
588,草甘膦,20531520.0,2343800,13,1579347.6923076923,30.132503358738173,7.112,-0.17,3,8,2,⭐,auto
589,商用载货车,20515023.0,1051200,8,2564377.875,41.69605151161663,18.880000000000003,0.41,7,0,1,⭐,auto
590,SPD概念,20366677.85,2346795,13,1566667.526923077,11.09061879159148,9.642,-0.04,6,5,2,⭐,auto
591,氯碱,20138417.0,1884450,14,1438458.357142857,14.35247301865981,16.588,0.18,6,4,4,⭐,auto
592,空调,19140195.5,288850,3,6380065.166666667,72.92680409272725,80.486,-0.04,1,1,1,⭐,auto
593,清洁小家电,18906235.0,544891,8,2363279.375,78.36156033022968,,0.25,5,2,1,⭐,auto
594,油气开采Ⅲ,18292612.0,2259600,5,3658522.4,20.556429653676577,,-1.19,1,4,0,⭐,auto
595,油气开采Ⅱ,18292612.0,2259600,5,3658522.4,20.556429653676577,,-1.19,1,4,0,⭐,auto
596,摩托车,18157752.0,1287600,8,2269719.0,37.22541564286152,,0.0,2,4,2,⭐,auto
597,体育Ⅱ,17516317.0,1259533,2,8758158.5,13.923397779910013,,0.54,2,0,0,⭐,auto
598,彩电,17324129.0,1419700,4,4331032.25,12.64943667817297,,0.22,1,0,3,⭐,auto
599,其他橡胶制品,16907068.0,590400,9,1878563.111111111,64.79920573454842,,0.75,8,0,1,⭐,auto
600,轮胎轮毂,16572904.5,1289446,21,789185.9285714285,18.292717269625246,,0.22,12,4,5,⭐,auto
601,水产饲料,16495893.0,829100,4,4123973.25,34.1026748967152,,0.57,2,2,0,⭐,auto
602,非白酒,16413688.0,1373801,16,1025855.5,19.430557893509366,,0.89,6,6,4,⭐,auto
603,镍,16388190.0,261000,1,16388190.0,62.79,,-0.02,0,1,0,⭐,auto
604,供销社概念,16327027.0,2144000,14,1166216.2142857143,17.30623404309921,1.762,0.01,5,4,5,⭐,auto
605,诊断服务,15958180.0,794500,5,3191636.0,22.59804670708063,,0.18,3,2,0,⭐,auto
606,鸡肉概念,15573662.0,1568600,20,778683.1,13.082418264888503,5.556,0.11,10,6,4,⭐,auto
607,冰洗,15404325.0,1310700,7,2200617.8571428573,18.101402595050413,4.4559999999999995,0.3,4,0,3,⭐,auto
608,跨境电商,15209594.0,2309060,7,2172799.1428571427,11.925948012813494,,0.24,5,1,1,⭐,auto
609,聚氨酯,14895685.0,454100,8,1861960.625,64.41713406600635,,0.02,3,4,1,⭐,auto
610,金融信息服务,14756390.0,779000,3,4918796.666666667,22.218066106954343,,0.84,3,0,0,⭐,auto
611,食品及饲料添加剂,14668188.0,891933,22,666735.8181818182,19.77031889828519,,0.23,12,5,4,⭐,auto
612,港口,14526315.0,2521853,16,907894.6875,8.522874693472502,8.704,0.13,8,5,3,⭐,auto
613,油田服务,14056068.0,1480900,7,2008009.7142857143,13.493422699719437,,0.68,2,4,0,⭐,auto
614,特种纸,12987029.0,1861700,12,1082252.4166666667,8.659301850330818,,0.28,5,1,6,⭐,auto
615,化妆品,12897433.0,681120,14,921245.2142857143,31.48337398690112,,0.14,6,6,2,⭐,auto
616,耐火材料,12574801.0,1097289,5,2514960.2,16.778340373371314,,0.24,3,2,0,⭐,auto
617,铁路运输,12536713.0,2077100,7,1790959.0,15.96868247283,4.646,-0.12,0,3,4,⭐,auto
618,其他养殖,12424925.0,3815400,3,4141641.6666666665,3.3215301025961925,,0.85,2,1,0,⭐,auto
619,零食,12386365.4,1157630,11,1126033.2181818183,23.211697939413288,,-0.05,3,7,1,⭐,auto
620,厨卫电器,12119501.0,443530,9,1346611.2222222222,35.83510445768353,,0.48,6,3,0,⭐,auto
621,照明设备Ⅲ,11875947.0,1611200,12,989662.25,72.10310832896106,5.648000000000001,0.52,7,1,4,⭐,auto
622,照明设备Ⅱ,11875947.0,1611200,12,989662.25,72.10310832896106,5.648000000000001,0.52,7,1,4,⭐,auto
623,旅游零售Ⅲ,11733423.0,239100,2,5866711.5,59.901652466633145,,0.01,1,0,1,⭐,auto
624,旅游零售Ⅱ,11733423.0,239100,2,5866711.5,59.901652466633145,,0.01,1,0,1,⭐,auto
625,乳品,11486990.0,869500,18,638166.1111111111,18.16600693306079,,0.04,7,6,4,⭐,auto
626,氮肥,11442943.0,1704600,6,1907157.1666666667,15.419085454677175,16.048000000000002,-0.42,1,5,0,⭐,auto
627,铁矿石,11309331.0,415400,5,2261866.2,37.945426229898125,,0.24,3,2,0,⭐,auto
628,可燃冰,10800307.0,1218600,9,1200034.111111111,10.854857334148,,0.03,3,3,3,⭐,auto
629,定制家居,10792810.0,565999,14,770915.0,25.173187049526494,,0.24,10,3,1,⭐,auto
630,其他石化,10541508.0,927900,14,752964.8571428572,15.508891291454695,,0.01,5,5,4,⭐,auto
631,工程机械器件,10442006.84,168058,9,1160222.9822222223,85.10035243409206,,0.28,6,1,2,⭐,auto
632,房地产服务,10145319.2,3138974,11,922301.7454545454,6.297588534227687,2.459,0.26,6,3,2,⭐,auto
633,饰品,10050308.0,1135700,14,717879.1428571428,12.601605497065364,20.184,-0.07,6,8,0,⭐,auto
634,图片媒体,10013590.0,439000,1,10013590.0,22.81,,1.56,1,0,0,⭐,auto
635,重组蛋白,9921961.0,388244,16,620122.5625,39.764030878573294,32.007999999999996,-0.06,4,10,2,⭐,auto
636,大气治理,9762280.0,550200,6,1627046.6666666667,18.440250584904348,,-0.21,1,4,1,⭐,auto
637,防水材料,9697220.0,663900,3,3232406.6666666665,15.024519385968349,,-0.32,1,2,0,⭐,auto
638,毛发医疗,9629632.25,1101575,18,534979.5694444445,14.434774289277764,4.5920000000000005,0.07,7,6,5,⭐,auto
639,专业连锁Ⅱ,9149906.0,527200,7,1307129.4285714286,20.41885156197233,,-0.2,3,4,0,⭐,auto
640,专业连锁Ⅲ,9149906.0,527200,7,1307129.4285714286,20.41885156197233,,-0.2,3,4,0,⭐,auto
641,品牌化妆品,8768758.0,269220,8,1096094.75,40.43124701810678,,0.07,3,3,2,⭐,auto
642,其他种植业,8714448.0,1315700,5,1742889.6,7.149637884120715,,-0.21,1,3,1,⭐,auto
643,啤酒,8704662.0,551500,7,1243523.142857143,26.528594316470876,,0.04,2,3,2,⭐,auto
644,医疗美容,8673521.0,87781,3,2891173.6666666665,115.0335344322911,,-0.35,1,2,0,⭐,auto
645,棉纺,8671748.0,1340000,8,1083968.5,7.321073635903626,,0.27,6,1,1,⭐,auto
646,医美耗材,8638673.0,77881,2,4319336.5,115.48337477789701,,-0.82,0,2,0,⭐,auto
647,炭黑,8304340.8,743340,6,1384056.8,13.188817122726949,,0.27,3,3,0,⭐,auto
648,综合乘用车,8019911.0,955400,5,1603982.2,9.961920636027006,5.494,-0.03,1,3,1,⭐,auto
649,资产管理,7905663.359999999,471002,4,1976415.8399999999,25.52980451973103,9.626999999999999,0.35,3,1,0,⭐,auto
650,钛白粉,7653554.0,1040700,6,1275592.3333333333,9.626789151811039,3.034,0.23,3,1,2,⭐,auto
651,托育服务,7484497.0,906500,7,1069213.857142857,8.865345691233493,,0.36,4,3,0,⭐,auto
652,复合肥,7309303.0,1473600,9,812144.7777777778,8.176922315301473,,0.1,5,1,3,⭐,auto
653,商业地产,7283847.0,1970600,10,728384.7,6.332810781170994,2.851333333333333,0.19,5,2,3,⭐,auto
654,低碳冶金,6806055.0,1504500,8,850756.875,6.807492000872752,,0.05,3,1,4,⭐,auto
655,橡胶助剂,6788330.0,151400,2,3394165.0,55.00961702510043,,0.62,2,0,0,⭐,auto
656,水泥制品,6702345.0,1079800,9,744705.0,7.672963365807042,,0.04,5,3,1,⭐,auto
657,超市,6656027.0,1214700,7,950861.0,7.267603357077728,,0.07,2,2,3,⭐,auto
658,公交,6587730.0,483900,6,1097955.0,15.689933345780716,,0.36,4,1,1,⭐,auto
659,厨房小家电,6505180.0,534000,9,722797.7777777778,27.687195370458618,,1.23,7,2,0,⭐,auto
660,粮油加工,6457188.0,732100,7,922455.4285714285,12.21420335291461,7.176,-0.1,3,4,0,⭐,auto
661,冶钢辅料,6320897.08,1309983,3,2106965.6933333334,5.546999956404921,,0.13,1,1,1,⭐,auto
662,高速公路,6265853.0,1052240,20,313292.65,7.405984937466616,9.128,0.08,7,5,8,⭐,auto
663,超跌股,6220932.0,3131600,6,1036822.0,2.592067259375283,,-0.45,0,3,3,⭐,auto
664,跨境物流,6197632.0,769800,12,516469.3333333333,9.790783082958137,,0.36,7,2,3,⭐,auto
665,印染,6061507.0,461600,4,1515376.75,15.550303742947092,,0.21,3,1,0,⭐,auto
666,原材料供应链服务,5982152.0,868200,12,498512.6666666667,8.45091916086385,,-0.31,4,5,3,⭐,auto
667,国际工程,5790970.0,534400,4,1447742.5,11.038275266492487,13.157999999999998,-0.03,1,1,2,⭐,auto
668,快递,5633774.0,327000,4,1408443.5,25.58064871611818,,-0.01,2,1,1,⭐,auto
669,举牌,5564910.0,497704,4,1391227.5,11.302715792348843,,0.3,2,2,0,⭐,auto
670,其他医疗服务,5549314.0,367823,4,1387328.5,15.262915803647083,9.402,0.08,2,2,0,⭐,auto
671,粘胶,5523545.0,1047700,3,1841181.6666666667,6.094009866851814,5.454,-1.74,0,2,1,⭐,auto
672,火电设备,5355126.0,1259800,4,1338781.5,9.801958911891148,,0.15,3,0,1,⭐,auto
673,印刷包装机械,5344013.75,313265,10,534401.375,21.446359426470416,,0.29,8,0,2,⭐,auto
674,其他黑色家电,5104992.0,372868,6,850832.0,21.66158612589403,,0.12,3,2,1,⭐,auto
675,化学工程,4885070.0,683800,6,814178.3333333334,9.22596827476372,,0.35,3,3,0,⭐,auto
676,物业管理,4724933.0,1759600,7,674990.4285714285,8.177526045342866,1.684,0.26,5,2,0,⭐,auto
677,商用载客车,4629263.0,587600,5,925852.6,14.633338846809957,,0.11,4,0,1,⭐,auto
678,农商行Ⅲ,4319823.0,926000,10,431982.3,5.330585973082694,,-0.05,1,4,5,⭐,auto
679,租赁,4208943.0,701200,3,1402981.0,6.240747092559818,4.609999999999999,0.09,1,1,1,⭐,auto
680,化妆品制造及其他,4128675.0,411900,6,688112.5,12.479278671728823,,0.24,3,3,0,⭐,auto
681,玻璃制造,4080923.0,753500,7,582989.0,5.801711977903038,3.9219999999999997,-0.09,1,3,3,⭐,auto
682,涂料,4040946.0,742500,2,2020473.0,7.814074709238875,,2.33,1,1,0,⭐,auto
683,个护用品,3991098.0,256598,13,307007.53846153844,20.7490361098625,,0.2,7,5,1,⭐,auto
684,胶黏剂及胶带,3934011.0,171280,5,786802.2,24.699530415649573,,-0.08,1,3,1,⭐,auto
685,预加工食品,3835309.0,203100,10,383530.9,44.523413954390634,,0.15,6,3,1,⭐,auto
686,线下药店,3756205.0,217400,8,469525.625,18.039722552416606,,0.04,3,4,1,⭐,auto
687,焦炭Ⅲ,3706259.0,987100,7,529465.5714285715,3.85381712664981,,-0.23,0,5,2,⭐,auto
688,焦炭Ⅱ,3706259.0,987100,7,529465.5714285715,3.85381712664981,,-0.23,0,5,2,⭐,auto
689,酒店餐饮,3652353.0,385100,9,405817.0,12.560458118369173,3.814,0.16,5,3,1,⭐,auto
690,广告媒体,3568119.0,631800,3,1189373.0,5.832133897440079,,0.51,3,0,0,⭐,auto
691,肉鸡养殖,3491115.0,310600,8,436389.375,13.131441762875182,,0.24,4,1,3,⭐,auto
692,文化用品,3450559.0,358500,5,690111.8,12.826591004529991,,0.29,4,0,1,⭐,auto
693,汽车服务,3439174.0,590080,8,429896.75,6.967037718940653,,0.07,2,1,5,⭐,auto
694,教育出版,3418921.0,393000,10,341892.1,9.983020055157752,,0.16,5,4,1,⭐,auto
695,信托,2820660.7,731730,3,940220.2333333334,4.2046552756238995,3.222,0.01,1,1,1,⭐,auto
696,其他饰品,2756784.0,469500,2,1378392.0,6.195513903156721,,-0.31,1,1,0,⭐,auto
697,视频媒体,2606835.0,129500,1,2606835.0,20.13,,0.65,1,0,0,⭐,auto
698,汽车综合服务,2538030.0,358700,4,634507.5,7.563764139903783,,0.15,2,1,1,⭐,auto
699,其他数字媒体,2465697.0,210900,2,1232848.5,14.875726421372944,,-0.04,1,1,0,⭐,auto
700,生活用纸,2433723.0,130260,9,270413.6666666667,21.291066596321766,,0.27,5,4,0,⭐,auto
701,宠物食品,2336427.0,75800,3,778809.0,35.1374900264378,,-0.04,1,1,1,⭐,auto
702,院线,2200164.0,184100,4,550041.0,13.238469432278684,,0.28,2,1,1,⭐,auto
703,教育运营及其他,2197648.0,650300,2,1098824.0,3.480350920620591,,0.44,2,0,0,⭐,auto
704,餐饮,2161455.0,252800,4,540363.75,9.9415527457199,,0.32,4,0,0,⭐,auto
705,人工景区,1896698.0,187400,5,379339.6,18.261893089991133,,0.07,1,2,2,⭐,auto
706,粮食种植,1880789.0,131500,2,940394.5,15.18456465345129,,0.14,2,0,0,⭐,auto
707,血液制品,1852993.0,177000,6,308832.1666666667,13.884622192312653,11.752,0.15,5,1,0,⭐,auto
708,其他家电Ⅱ,1791680.0,323200,3,597226.6666666666,7.711623146990535,,0.19,2,0,1,⭐,auto
709,其他家电Ⅲ,1791680.0,323200,3,597226.6666666666,7.711623146990535,,0.19,2,0,1,⭐,auto
710,综合电商,1731944.07,398883,3,577314.6900000001,17.571609428646273,,0.15,2,1,0,⭐,auto
711,其他专业服务,1700784.0,39200,3,566928.0,65.74636459421068,,0.41,3,0,0,⭐,auto
712,锦纶,1669685.0,268200,5,333937.0,7.308329193829973,,0.64,5,0,0,⭐,auto
713,洗护用品,1557375.0,126338,4,389343.75,19.902000513684886,,0.03,2,1,1,⭐,auto
714,其他能源发电,1532794.0,310100,2,766397.0,5.253622508960761,,0.37,2,0,0,⭐,auto
715,酒店,1490898.0,132300,5,298179.6,16.357261194260104,3.814,0.03,1,3,1,⭐,auto
716,会展服务,1455331.0,130800,3,485110.3333333333,12.779079913779064,,-0.05,1,2,0,⭐,auto
717,农用机械,1357530.0,205400,8,169691.25,10.7767695152225,,0.15,6,1,1,⭐,auto
718,个护小家电,1194359.0,38832,3,398119.6666666667,31.78434518432063,,0.78,2,0,1,⭐,auto
719,农业综合Ⅱ,1187689.0,245900,2,593844.5,4.907852080805665,,-0.03,1,1,0,⭐,auto
720,燃料电池,1136361.0,40891,1,1136361.0,27.79,,1.16,1,0,0,⭐,auto
721,长材,974637.0,321100,3,324879.0,3.130844724753934,,0.1,1,0,2,⭐,auto
722,汽车经销商,901144.0,231380,4,225286.0,5.286385616505242,,0.0,0,0,4,⭐,auto
723,卫浴电器,887008.0,97300,3,295669.3333333333,9.216669252137525,,-0.02,2,1,0,⭐,auto
724,辅料,881879.0,88400,3,293959.6666666667,10.132444099473965,,0.2,2,1,0,⭐,auto
725,渔业,831980.0,168200,6,138663.33333333334,6.50019904324623,,-0.02,1,2,3,⭐,auto
726,氨纶,551440.0,48800,1,551440.0,11.3,,0.0,0,0,1,⭐,auto
727,人力资源服务,527961.0,43300,3,175987.0,18.074650343491278,,-0.14,1,2,0,⭐,auto
728,纺织鞋类制造,493350.0,13000,1,493350.0,37.95,,0.05,1,0,0,⭐,auto
729,水产养殖,475676.0,131800,4,118919.0,4.019780354695213,,-0.01,1,1,2,⭐,auto
730,海洋捕捞,356304.0,36400,2,178152.0,9.811628721541156,,-0.05,0,1,1,⭐,auto
731,学历教育,323518.0,44600,2,161759.0,7.629264646789359,,0.37,2,0,0,⭐,auto
732,房地产综合服务,163878.0,38200,1,163878.0,4.29,,0.0,0,0,1,⭐,auto
