排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
304,HJT电池,244689704.84,14414436,38,6439202.758947369,0.45,27,5,6,⭐,auto
305,纳米银,243748413.22,10297703,7,34821201.888571426,1.79,6,1,0,⭐,auto
306,短剧互动游戏,242923436.23999998,28226876,35,6940669.606857142,1.05,28,4,3,⭐,auto
307,分立器件,240384898.0,3001679,17,14140288.11764706,1.83,17,0,0,⭐,auto
308,影视概念,236288034.07999998,33157402,63,3750603.715555555,0.46,33,20,9,⭐,auto
309,电子竞技,233480920.07,26345038,32,7296278.7521875,0.76,25,5,2,⭐,auto
310,土地流转,233301086.07999998,57186720,44,5302297.41090909,0.44,23,11,10,⭐,auto
311,氦气概念,230235676.0,8530009,15,15349045.066666666,0.79,13,2,0,⭐,auto
312,农业种植,230112588.78000003,23734904,77,2988475.1789610395,0.09,40,25,12,⭐,auto
313,能源及重型设备,229660363.0,16503265,54,4252969.685185186,0.32,31,14,9,⭐,auto
314,流感,227921891.39999998,15696704,121,1883651.9950413222,0.15,58,41,22,⭐,auto
315,其他电源设备Ⅱ,226763033.0,17584435,31,7314936.548387097,0.79,24,5,2,⭐,auto
316,钙钛矿电池,226210495.0,19195833,41,5517329.146341464,0.76,31,5,5,⭐,auto
317,旅游概念,225308176.64000002,60109933,52,4332849.550769231,0.16,17,29,6,⭐,auto
318,减速器,221643570.84,12564228,76,2916362.774210526,0.51,60,3,13,⭐,auto
319,化学原料,218498623.55,16089122,57,3833309.1850877195,-0.02,28,22,7,⭐,auto
320,VPN,218163268.65,7829857,18,12120181.591666667,1.56,16,0,2,⭐,auto
321,钨,217265003.0,5082100,4,54316250.75,0.35,2,2,0,⭐,auto
322,病毒防治,216726654.4,15640891,98,2211496.4734693877,0.12,52,30,16,⭐,auto
323,显示技术,215381092.63,18165607,48,4487106.096458334,1.04,43,3,2,⭐,auto
324,肝炎概念,214745344.0,8387898,56,3834738.285714286,0.31,33,17,5,⭐,auto
325,银行,213758103.0,31543002,42,5089478.642857143,-0.04,12,12,18,⭐,auto
326,快手概念,211849478.03,18270181,32,6620296.1884375,1.04,28,3,1,⭐,auto
327,有机硅概念,210202546.56,7541419,34,6182427.84,0.51,26,6,2,⭐,auto
328,原料药,206726955.0,10219304,41,5042120.853658536,0.63,28,10,3,⭐,auto
329,铜,206628103.0,10768412,17,12154594.294117646,0.57,13,1,3,⭐,auto
330,彩票概念,206265531.29,19260173,19,10856080.594210526,-0.24,8,5,6,⭐,auto
331,汽车整车,206214958.0,13567252,24,8592289.916666666,0.24,17,6,1,⭐,auto
332,磁悬浮概念,203972396.9,11251524,29,7033530.927586207,0.69,25,0,4,⭐,auto
333,换电概念,199962730.42,8348707,38,5262177.1163157895,0.64,32,5,1,⭐,auto
334,数据确权,199859103.44,20232596,33,6056336.467878788,0.28,28,4,1,⭐,auto
335,增强现实,199341928.7,7834964,41,4861998.2609756095,0.74,34,4,3,⭐,auto
336,玻璃玻纤,198327010.36,6662868,15,13221800.690666668,0.92,12,2,1,⭐,auto
337,广告营销,198320594.10000002,17974808,30,6610686.470000001,0.7,25,4,1,⭐,auto
338,中俄贸易概念,198083798.59,18730999,76,2606365.770921053,0.53,54,12,10,⭐,auto
339,UWB概念,194470613.2,10757299,19,10235295.431578947,1.05,19,0,0,⭐,auto
340,ETC,194097560.19,22466761,42,4621370.480714286,0.72,34,6,2,⭐,auto
341,通信应用增值服务,193478525.85,5813951,17,11381089.755882353,2.05,15,1,1,⭐,auto
342,汽车零部件,193270518.0,6411100,72,2684312.75,0.53,50,10,12,⭐,auto
343,玻纤制造,193107948.36,5655668,8,24138493.545,1.53,7,1,0,⭐,auto
344,虚拟机器人,192142867.47,7607657,15,12809524.498,0.0,13,2,0,⭐,auto
345,减肥药,191062804.0,5084108,33,5789781.939393939,0.42,16,13,4,⭐,auto
346,3D摄像头,190949362.76,3571050,9,21216595.86222222,1.27,8,0,1,⭐,auto
347,数字水印,188860425.55,14212056,17,11109436.797058824,0.44,13,3,1,⭐,auto
348,化学制剂,188268865.1,9547188,93,2024396.3989247312,0.03,44,32,16,⭐,auto
349,红利破净股,187777342.85,29960108,39,4814803.662820512,0.01,13,15,11,⭐,auto
350,CRO,187652981.8,3729217,37,5071702.210810811,-0.03,18,15,3,⭐,auto
351,风电设备,186062757.6,7143063,30,6202091.92,0.35,18,5,7,⭐,auto
352,页岩气,185446351.0,20386870,30,6181545.033333333,-0.16,13,14,3,⭐,auto
353,EDR概念,184478664.7,3732282,13,14190666.515384614,1.34,13,0,0,⭐,auto
354,专业工程,183283975.0,24109843,37,4953620.945945946,0.45,25,8,4,⭐,auto
355,Kimi概念,182722494.8,3895998,15,12181499.653333334,1.14,14,1,0,⭐,auto
356,辅助生殖,182024150.58,9041690,54,3370817.6033333335,0.5,31,12,11,⭐,auto
357,综合Ⅲ,181790098.2,18258918,17,10693535.188235294,0.78,9,5,3,⭐,auto
358,综合Ⅱ,181790098.2,18258918,17,10693535.188235294,0.78,9,5,3,⭐,auto
359,面板,180910324.03,32555219,37,4889468.217027027,1.23,33,2,2,⭐,auto
360,医疗研发外包,179274952.8,3095559,29,6181894.924137931,-0.08,14,12,2,⭐,auto
361,PVDF概念,177836289.0,5171456,16,11114768.0625,1.26,13,3,0,⭐,auto
362,环保设备Ⅱ,169696639.8,10074332,25,6787865.592,1.21,19,4,2,⭐,auto
363,化债(AMC)概念,169203044.25,19893388,57,2968474.460526316,-0.02,37,10,10,⭐,auto
364,金属新材料,169024889.0,4023166,32,5282027.78125,0.97,25,3,4,⭐,auto
365,知识产权,168030608.3,9118023,42,4000728.7690476193,0.68,34,5,3,⭐,auto
366,宠物经济,167394844.0,6060178,62,2699916.8387096776,0.33,37,18,7,⭐,auto
367,贵金属,165658829.0,5607205,13,12742986.846153846,0.76,10,3,0,⭐,auto
368,稀土,159883769.0,3160111,4,39970942.25,0.03,2,2,0,⭐,auto
369,北交所概念,159789449.5,11012831,25,6391577.98,1.05,18,5,2,⭐,auto
370,游戏Ⅲ,159625920.07,8992399,25,6385036.8028,0.94,21,3,1,⭐,auto
371,游戏Ⅱ,159625920.07,8992399,25,6385036.8028,0.94,21,3,1,⭐,auto
372,医疗器械概念,159502793.0,3445028,85,1876503.4470588234,0.42,56,21,8,⭐,auto
373,零售概念,159421695.0,10974377,62,2571317.6612903224,0.15,30,22,9,⭐,auto
374,基因测序,154660511.0,18697809,38,4070013.447368421,0.64,30,6,2,⭐,auto
375,AI语料,153925357.06,15420818,32,4810167.408125,1.03,27,3,2,⭐,auto
376,GDR,152925357.28,7333138,11,13902305.207272727,0.31,7,1,3,⭐,auto
377,汽车一体化压铸,152426001.0,6323152,29,5256069.0,0.44,24,4,1,⭐,auto
378,腾讯云,151792865.32,4262352,20,7589643.266,1.26,18,2,0,⭐,auto
379,逆变器,151279279.0,1327040,9,16808808.777777776,-0.42,4,4,1,⭐,auto
380,环境治理,151228419.0,22024948,95,1591878.0947368422,0.45,58,23,14,⭐,auto
381,建筑节能,150881383.22,15715966,44,3429122.3459090907,0.74,34,7,3,⭐,auto
382,冰雪经济,150571854.8,13552288,42,3585044.161904762,0.3,23,14,5,⭐,auto
383,铅锌,149945638.0,7791800,11,13631421.636363637,0.31,9,2,0,⭐,auto
384,乘用车,147258475.0,2976652,8,18407309.375,-0.38,3,4,1,⭐,auto
385,白色家电,146729046.4,17704656,10,14672904.64,-0.42,2,4,4,⭐,auto
386,空间站概念,146493155.26,4679677,20,7324657.762999999,0.58,17,1,2,⭐,auto
387,电子身份证,144711238.15,10045420,38,3808190.477631579,0.48,33,2,3,⭐,auto
388,航天装备Ⅲ,143454148.0,3092173,9,15939349.777777778,1.02,7,1,1,⭐,auto
389,东北振兴,142245656.0,15949635,55,2586284.654545455,0.26,34,13,8,⭐,auto
390,工程机械概念,139534722.42000002,8589881,51,2735974.949411765,0.41,35,10,6,⭐,auto
391,其他汽车零部件,138394552.42000002,6482275,52,2661433.700384616,0.36,37,9,6,⭐,auto
392,电动乘用车,135879774.0,1903452,3,45293258.0,-1.12,0,3,0,⭐,auto
393,精准医疗,133937932.0,16553232,43,3114835.6279069767,0.39,28,10,5,⭐,auto
394,其他金属新材料,133583276.0,3093180,18,7421293.111111111,1.18,14,2,2,⭐,auto
395,CAR-T细胞疗法,133271229.96000001,3020660,23,5794401.302608696,0.37,13,7,3,⭐,auto
396,被动元件,132349092.0,3908515,16,8271818.25,1.23,13,2,1,⭐,auto
397,首发经济,132185752.9,14713117,40,3304643.8225000002,0.45,23,9,8,⭐,auto
398,中药概念,131046395.96000001,14146661,96,1365066.6245833335,0.22,47,29,20,⭐,auto
399,体外诊断概念,130600774.8,5259921,66,1978799.6181818182,0.25,42,19,4,⭐,auto
400,其他自动化设备,129140479.4,1971909,26,4966941.515384615,0.64,17,6,2,⭐,auto
401,时空大数据,129081113.6,6546029,25,5163244.544,0.91,23,2,0,⭐,auto
402,光伏发电,127925054.46000001,20563883,13,9840388.804615386,1.09,11,0,2,⭐,auto
403,财税数字化,127586213.8,5697038,39,3271441.379487179,0.41,33,3,3,⭐,auto
404,单抗概念,127306953.74000001,7555885,49,2598101.096734694,-0.17,14,20,15,⭐,auto
405,碳基材料,125034391.0,5362409,19,6580757.421052632,1.1,14,3,2,⭐,auto
406,燃气Ⅱ,124379364.0,9308756,29,4288943.586206896,-0.26,9,16,4,⭐,auto
407,调味品概念,122502771.3,9871247,32,3828211.603125,0.21,15,10,7,⭐,auto
408,净水概念,118867483.0,4619137,21,5660356.333333333,0.0,11,6,4,⭐,auto
409,其他通用设备,116886751.0,5484793,48,2435140.6458333335,0.78,39,4,5,⭐,auto
410,工程机械,115230152.42,7602912,28,4115362.5864285715,0.35,18,8,2,⭐,auto
411,屏下摄像,114743635.63,12074747,9,12749292.847777776,0.9,8,1,0,⭐,auto
412,服装家纺,111361929.5,17262830,56,1988605.8839285714,0.34,31,15,10,⭐,auto
413,智慧灯杆,110507829.2,8524167,26,4250301.123076923,1.27,24,1,1,⭐,auto
414,快递概念,109792321.62,20438114,40,2744808.0405,0.25,25,10,5,⭐,auto
415,光伏电池组件,109190441.84,12384302,21,5199544.84952381,0.61,17,2,2,⭐,auto
416,地摊经济,108917885.0,7062472,30,3630596.1666666665,0.31,20,7,3,⭐,auto
417,电网自动化设备,108893559.7,3851583,26,4188213.8346153847,1.06,21,3,2,⭐,auto
418,第四代半导体,108635047.0,12390189,5,21727009.4,0.96,4,0,1,⭐,auto
419,人造肉,106995941.55,9616520,18,5944218.975,0.35,10,4,4,⭐,auto
420,影视院线,104999440.67999999,18077059,18,5833302.26,0.45,7,9,2,⭐,auto
421,拼多多概念,104505764.6,15653807,28,3732348.7357142856,0.81,20,5,3,⭐,auto
422,汽车电子电气系统,104244343.78,9807592,39,2672931.891794872,0.61,27,7,5,⭐,auto
423,环氧丙烷,103400011.6,5471741,20,5170000.58,0.57,16,3,1,⭐,auto
424,氟化工,102103934.83999999,3112123,10,10210393.484,0.26,7,3,0,⭐,auto
425,多元金融,102013206.0,17742379,26,3923584.846153846,-0.0,15,7,4,⭐,auto
426,膜材料,101669816.0,6089613,20,5083490.8,1.16,16,3,1,⭐,auto
427,猪肉概念,101657583.0,16525400,35,2904502.3714285716,0.02,16,12,7,⭐,auto
428,基础建设,101035927.66,18419260,44,2296271.083181818,0.21,25,9,10,⭐,auto
429,化妆品概念,100785485.0,6568490,56,1799740.8035714286,0.34,32,16,7,⭐,auto
430,免税概念,100776874.0,6486400,18,5598715.222222222,-0.09,6,10,2,⭐,auto
431,生物疫苗,100706331.7,6312237,66,1525853.5106060607,0.07,37,17,12,⭐,auto
432,股份制银行Ⅲ,100044887.0,14382801,9,11116098.555555556,0.02,3,0,6,⭐,auto
433,钒电池,99517634.0,19322381,22,4523528.818181818,0.44,14,6,2,⭐,auto
434,食品安全,98466989.46,7687300,47,2095042.32893617,0.5,30,12,5,⭐,auto
435,电子纸概念,98029602.63,26496465,13,7540738.663846154,0.93,12,1,0,⭐,auto
436,核污染防治,95649722.16,5481544,30,3188324.0719999997,0.63,24,5,1,⭐,auto
437,资源开采概念,95632599.07,9014967,19,5033294.687894736,-0.55,6,12,1,⭐,auto
438,旅游酒店,95271485.0,4367745,35,2722042.4285714286,-0.31,8,23,4,⭐,auto
439,工业大麻,95185194.44,7595784,35,2719576.9839999997,0.3,20,9,6,⭐,auto
440,通信工程及服务,94876062.2,5413904,19,4993476.957894737,1.27,16,3,0,⭐,auto
441,调味发酵品Ⅲ,92995078.0,7733544,14,6642505.571428572,0.26,8,2,4,⭐,auto
442,调味发酵品Ⅱ,92995078.0,7733544,14,6642505.571428572,0.26,8,2,4,⭐,auto
443,一般零售,92592247.0,16168838,58,1596418.051724138,0.17,29,16,13,⭐,auto
444,医疗器械,92220971.0,2805952,89,1036190.6853932585,0.27,51,23,14,⭐,auto
445,生态农业,92125388.39,13228746,38,2424352.3260526317,0.27,20,11,7,⭐,auto
446,饮料乳品,90887825.0,4915099,26,3495685.576923077,0.05,11,12,3,⭐,auto
447,预制菜概念,90243108.0,16178300,60,1504051.8,0.11,33,20,7,⭐,auto
448,股权转让,89502583.01,10567089,39,2294938.025897436,0.25,22,8,9,⭐,auto
449,民爆概念,88746002.0,8845300,22,4033909.1818181816,0.69,15,3,4,⭐,auto
450,统一大市场,88440981.2,21365576,40,2211024.5300000003,0.3,23,8,9,⭐,auto
451,中药Ⅲ,87761629.03999999,9127870,63,1393041.7307936507,0.08,29,21,13,⭐,auto
452,中药Ⅱ,87761629.03999999,9127870,63,1393041.7307936507,0.08,29,21,13,⭐,auto
453,PLC概念,86913078.0,1756015,10,8691307.8,0.46,7,2,1,⭐,auto
454,交运设备,86556173.6,8272148,44,1967185.7636363634,0.36,34,6,3,⭐,auto
455,钢铁,84590395.0,17949278,43,1967218.488372093,0.47,31,4,8,⭐,auto
456,炼油化工,84188841.0,10619440,10,8418884.1,-0.3,5,3,2,⭐,auto
457,娱乐用品,84059064.0,3928700,18,4669948.0,0.26,11,4,3,⭐,auto
458,医药生物,83908251.0,1988841,72,1165392.375,0.13,42,25,4,⭐,auto
459,空调,83676331.0,1243600,3,27892110.333333332,-0.62,0,2,1,⭐,auto
460,医院,83021347.0,13477100,15,5534756.466666667,0.73,8,3,4,⭐,auto
461,电子车牌,81851730.0,9860300,18,4547318.333333333,0.95,16,2,0,⭐,auto
462,风力发电,81813258.0,12241250,15,5454217.2,0.53,10,2,3,⭐,auto
463,家居用品,81763407.63,4870590,71,1151597.29056338,0.32,43,14,14,⭐,auto
464,造纸印刷,81721129.16,14601334,35,2334889.4045714284,0.15,17,15,3,⭐,auto
465,电机Ⅱ,81591581.89,4487632,25,3263663.2756,0.37,20,2,3,⭐,auto
466,电机Ⅲ,81591581.89,4487632,25,3263663.2756,0.37,20,2,3,⭐,auto
467,风电零部件,81510247.0,2991600,25,3260409.88,0.38,16,4,5,⭐,auto
468,保险Ⅲ,80470536.0,1980235,5,16094107.2,0.15,2,1,2,⭐,auto
469,其他专业工程,79918108.0,6954743,18,4439894.888888889,0.37,12,4,2,⭐,auto
470,地下管网,79826043.82,9389986,46,1735348.778695652,0.63,31,9,6,⭐,auto
471,土壤修复,79552786.92999999,11888868,34,2339787.850882353,0.33,20,9,5,⭐,auto
472,工程咨询服务Ⅱ,79547066.2,5747177,40,1988676.655,0.59,31,9,0,⭐,auto
473,钾肥,77167877.0,1850500,4,19291969.25,0.76,3,0,1,⭐,auto
474,影视动漫制作,76562402.67999999,15277759,14,5468743.048571428,0.96,7,5,2,⭐,auto
475,生物制品,75982853.64,2607395,54,1407089.8822222222,0.01,28,19,7,⭐,auto
476,轨交设备Ⅲ,73886659.0,7881682,29,2547815.827586207,0.56,21,3,4,⭐,auto
477,煤炭,73514927.87,6703129,32,2297341.4959375,-0.51,6,17,9,⭐,auto
478,免疫治疗,71599229.96000001,6634241,44,1627255.2263636366,0.24,24,13,7,⭐,auto
479,REITs概念,70449444.0,11171470,24,2935393.5,0.03,10,5,9,⭐,auto
480,C2M概念,70280227.13,8428771,35,2008006.4894285712,0.38,21,7,7,⭐,auto
481,互联网电商,70127523.30000001,13329650,18,3895973.5166666675,0.91,13,2,3,⭐,auto
482,华为欧拉,70061042.0,2037306,14,5004360.142857143,1.18,13,0,1,⭐,auto
483,蓄电池及其他电池,69663655.8,3309251,9,7740406.199999999,-2.08,4,3,2,⭐,auto
484,沪企改革,69398324.0,6728327,39,1779444.2051282052,0.19,22,12,5,⭐,auto
485,煤炭开采,69066633.87,5631729,25,2762665.3548000003,-0.62,6,14,5,⭐,auto
486,租售同权,67953363.0,15274900,17,3997256.6470588236,0.56,10,0,7,⭐,auto
487,食品加工,67868814.0,16219100,25,2714752.56,0.0,15,8,2,⭐,auto
488,MLOps概念,67519830.95,3631755,10,6751983.095000001,1.73,8,0,2,⭐,auto
489,海绵城市,67509078.0,11875840,36,1875252.1666666667,0.42,26,6,4,⭐,auto
490,镍,67416049.0,1012405,1,67416049.0,0.0,0,0,1,⭐,auto
491,大众出版,66327085.13,4471437,18,3684838.062777778,0.17,9,6,3,⭐,auto
492,配电设备,64229284.0,3703752,26,2470357.076923077,0.66,22,3,1,⭐,auto
493,农药,64134187.0,5584120,31,2068844.7419354839,0.3,18,10,3,⭐,auto
494,水力发电,63691930.6,3264360,10,6369193.0600000005,0.52,8,1,1,⭐,auto
495,房屋检测,63553399.0,6362072,35,1815811.4,0.54,29,5,1,⭐,auto
496,冰洗,63052715.4,16461056,7,9007530.771428572,-0.33,2,2,3,⭐,auto
497,旅游零售Ⅱ,62663453.0,1398600,2,31331726.5,-1.72,0,2,0,⭐,auto
498,旅游零售Ⅲ,62663453.0,1398600,2,31331726.5,-1.72,0,2,0,⭐,auto
499,航空机场,61930638.0,20102672,13,4763895.230769231,0.45,7,3,3,⭐,auto
500,非白酒,61787490.0,7985000,15,4119166.0,-0.59,4,9,2,⭐,auto
501,房屋建设Ⅱ,61058846.0,5863110,7,8722692.285714285,0.27,5,2,0,⭐,auto
502,基建市政工程,60420963.620000005,11004983,26,2323883.216153846,0.48,15,4,7,⭐,auto
503,纺织制造,60079621.0,7990260,31,1938052.2903225806,0.43,22,4,5,⭐,auto
504,地热能,58808489.0,3064400,9,6534276.555555556,0.5,6,2,1,⭐,auto
505,化学工程,58683090.0,12022500,6,9780515.0,0.27,4,1,1,⭐,auto
506,国有大型银行Ⅲ,58545216.0,8451641,6,9757536.0,-0.04,0,2,4,⭐,auto
507,数字阅读,57831112.0,3259200,19,3043742.736842105,1.1,13,5,1,⭐,auto
508,独家药品,57769251.08,5542667,43,1343470.9553488372,-0.05,22,13,8,⭐,auto
509,特种纸,57758230.0,9279398,12,4813185.833333333,0.23,6,5,1,⭐,auto
510,机器人,57471623.38,1684726,17,3380683.728235294,0.82,12,4,1,⭐,auto
511,幽门螺杆菌概念,56997826.0,5511915,50,1139956.52,0.12,23,20,7,⭐,auto
512,草甘膦,56812492.0,7045520,13,4370191.692307692,-0.15,4,8,1,⭐,auto
513,医废处理,56673815.74,8241325,30,1889127.1913333335,0.31,20,6,4,⭐,auto
514,盲盒经济,56394487.0,3148100,12,4699540.583333333,1.52,9,1,2,⭐,auto
515,化学纤维,55506065.5,3278437,25,2220242.62,0.16,18,5,2,⭐,auto
516,热力服务,55278915.0,7355901,18,3071050.8333333335,0.2,9,4,5,⭐,auto
517,ERP概念,54518271.5,2668133,21,2596108.1666666665,0.97,19,1,1,⭐,auto
518,裸眼3D,54326644.0,9126170,24,2263610.1666666665,0.92,20,1,3,⭐,auto
519,维生素,53769702.2,6433349,31,1734506.5225806453,0.11,14,10,7,⭐,auto
520,动力煤,53692512.87,3675329,15,3579500.858,-1.04,2,11,2,⭐,auto
521,制冷空调设备,53246848.0,2590020,17,3132167.529411765,0.95,15,2,0,⭐,auto
522,其他生物制品,52859183.0,1324665,35,1510262.3714285714,-0.17,15,15,5,⭐,auto
523,饰品,52719958.0,7090891,15,3514663.8666666667,0.18,8,4,2,⭐,auto
524,培育钻石,51198317.0,2221352,15,3413221.1333333333,0.7,9,5,1,⭐,auto
525,机床工具,50875550.0,2872431,18,2826419.4444444445,1.25,14,2,2,⭐,auto
526,体育Ⅱ,50639107.0,4224300,2,25319553.5,-0.5,0,1,1,⭐,auto
527,阿兹海默,50526567.0,5349457,20,2526328.35,0.36,7,9,4,⭐,auto
528,纸包装,50449646.489999995,3524141,19,2655244.552105263,0.21,11,7,1,⭐,auto
529,水务及水治理,50437439.74,4976890,50,1008748.7948,0.57,32,10,8,⭐,auto
530,啤酒概念,50095165.620000005,3158202,19,2636587.6642105267,0.13,11,6,2,⭐,auto
531,特色药,50042094.08,4561715,40,1251052.352,0.21,21,9,10,⭐,auto
532,乳品,49571274.0,3172399,18,2753959.6666666665,-0.1,8,9,1,⭐,auto
533,物流,49145292.06,5493270,46,1068375.914347826,0.09,26,13,7,⭐,auto
534,跨境电商,49121848.7,11504410,7,7017406.957142858,1.74,6,0,1,⭐,auto
535,粮食概念,48446983.0,7292200,27,1794332.7037037036,0.05,10,11,6,⭐,auto
536,超跌股,48430200.44,18958429,6,8071700.073333333,-1.78,0,5,0,⭐,auto
537,社区团购,47975586.6,7969740,38,1262515.4368421054,0.14,22,10,6,⭐,auto
538,抗菌面料,47136326.0,2638100,16,2946020.375,0.46,10,1,5,⭐,auto
539,医疗耗材,45891765.0,2042856,49,936566.6326530612,0.3,28,13,8,⭐,auto
540,农产品加工,45029189.08,5872036,22,2046781.3218181818,0.12,13,7,2,⭐,auto
541,纺织化学制品,44430495.69,5287813,13,3417730.4376923074,0.36,8,3,2,⭐,auto
542,种植业,43075068.0,5171400,19,2267108.8421052634,0.24,8,7,4,⭐,auto
543,轮胎轮毂,42838228.01,4492062,21,2039915.6195238095,0.33,16,4,1,⭐,auto
544,软饮料,41316551.0,1742700,8,5164568.875,0.39,3,3,2,⭐,auto
545,钛白粉概念,40755638.0,3593318,12,3396303.1666666665,0.64,9,2,1,⭐,auto
546,园林工程,40614964.04,7414277,18,2256386.8911111113,-0.18,10,5,3,⭐,auto
547,其他纺织,40551017.0,5712360,15,2703401.1333333333,0.5,11,2,2,⭐,auto
548,磨具磨料,39859032.0,1877265,12,3321586.0,1.14,9,1,2,⭐,auto
549,油田服务,39565472.07,4296967,7,5652210.295714286,-0.37,1,5,1,⭐,auto
550,专业服务,39519244.96,1907128,30,1317308.1653333334,0.5,21,4,5,⭐,auto
551,商业地产,39276304.769999996,10088381,10,3927630.4769999995,-0.34,4,4,2,⭐,auto
552,油气开采Ⅲ,39238018.0,2461200,5,7847603.6,-2.33,1,4,0,⭐,auto
553,油气开采Ⅱ,39238018.0,2461200,5,7847603.6,-2.33,1,4,0,⭐,auto
554,光伏主材,39223022.0,2304656,3,13074340.666666666,0.37,2,0,1,⭐,auto
555,商用车,37581057.0,3371000,13,2890850.5384615385,0.38,11,2,0,⭐,auto
556,无机盐,37359482.0,1731100,10,3735948.2,0.4,6,3,1,⭐,auto
557,生物质能发电,36821061.8,5531500,29,1269691.7862068964,0.38,18,4,7,⭐,auto
558,其他家居用品,35860997.25,1403520,23,1559173.793478261,0.51,15,3,5,⭐,auto
559,白银,35817898.0,1613600,3,11939299.333333334,1.52,3,0,0,⭐,auto
560,检测服务,35623999.0,1618640,21,1696380.9047619049,0.58,17,2,2,⭐,auto
561,氯碱,35159574.0,3670900,14,2511398.1428571427,0.25,6,4,4,⭐,auto
562,综合环境治理,34814033.0,7573438,15,2320935.533333333,0.32,10,3,2,⭐,auto
563,美容护理,34517226.5,1518951,30,1150574.2166666666,0.12,15,9,5,⭐,auto
564,光伏辅材,34293804.0,1287289,16,2143362.75,0.54,10,5,1,⭐,auto
565,其他化学原料,33862771.0,2790163,14,2418769.3571428573,-0.32,9,5,0,⭐,auto
566,氮肥,32941454.0,5150800,6,5490242.333333333,-0.82,2,4,0,⭐,auto
567,综合电力设备商,32106380.0,1527000,2,16053190.0,0.94,2,0,0,⭐,auto
568,其他饰品,32091746.0,4688691,2,16045873.0,-1.84,1,1,0,⭐,auto
569,商用载货车,31900184.0,2923100,8,3987523.0,0.37,7,1,0,⭐,auto
570,其他农产品加工,31600832.08,4882904,10,3160083.2079999996,-0.21,5,4,1,⭐,auto
571,保健品,29804920.0,13771100,8,3725615.0,0.26,6,2,0,⭐,auto
572,户外露营,29443082.0,3309740,25,1177723.28,0.18,19,6,0,⭐,auto
573,旅游及景区,29187096.0,2992345,24,1216129.0,-0.39,3,18,3,⭐,auto
574,代糖概念,28935552.0,1232599,15,1929036.8,0.33,10,5,0,⭐,auto
575,电能综合服务,28863697.0,4315500,16,1803981.0625,0.53,11,1,4,⭐,auto
576,鸡肉概念,28731520.0,3197200,20,1436576.0,0.29,10,4,6,⭐,auto
577,橡胶,28558344.0,1484700,17,1679902.5882352942,0.43,12,2,3,⭐,auto
578,院线,28437038.0,2799300,4,7109259.5,-1.33,0,4,0,⭐,auto
579,国际工程,28132583.0,2694300,4,7033145.75,0.9,4,0,0,⭐,auto
580,水泥,27972603.85,3487905,23,1216200.1673913044,-0.12,11,6,6,⭐,auto
581,资产管理,27762662.0,3999200,4,6940665.5,-1.2,2,2,0,⭐,auto
582,房地产服务,27731091.0,10105300,11,2521008.272727273,0.26,5,3,3,⭐,auto
583,熔盐储能,27112972.0,1590400,10,2711297.2,0.77,9,0,1,⭐,auto
584,工程机械器件,26863978.0,362705,9,2984886.4444444445,0.48,5,4,0,⭐,auto
585,非金属材料Ⅲ,26641765.0,461460,7,3805966.4285714286,1.04,6,1,0,⭐,auto
586,港口,26604860.0,3971000,16,1662803.75,0.19,7,1,8,⭐,auto
587,铁路公路,26506277.0,5059000,33,803220.5151515151,0.04,16,13,4,⭐,auto
588,图片媒体,26485569.0,1197900,1,26485569.0,1.33,1,0,0,⭐,auto
589,信托,26365425.0,8527279,3,8788475.0,-0.07,1,2,0,⭐,auto
590,火电设备,26230882.0,12557300,4,6557720.5,-1.19,1,3,0,⭐,auto
591,改性塑料,26114427.44,1227486,18,1450801.5244444446,0.29,14,2,2,⭐,auto
592,毛发医疗,26021902.0,3457600,18,1445661.2222222222,-0.02,7,9,2,⭐,auto
593,低碳冶金,25095748.0,7522000,8,3136968.5,0.39,6,1,1,⭐,auto
594,黑色家电,24609398.65,2190521,10,2460939.8649999998,0.45,6,4,0,⭐,auto
595,DRG/DIP,24403459.63,2040203,18,1355747.7572222222,0.36,13,2,3,⭐,auto
596,食品及饲料添加剂,24302454.0,1647768,22,1104657.0,0.27,13,4,5,⭐,auto
597,供销社概念,24288286.0,5096679,14,1734877.5714285714,0.2,7,3,4,⭐,auto
598,预加工食品,24019270.0,711700,10,2401927.0,-0.12,4,4,2,⭐,auto
599,啤酒,23997368.0,1242600,7,3428195.4285714286,0.05,2,3,2,⭐,auto
600,医药商业,23234371.82,1997082,29,801185.2351724138,0.14,14,10,5,⭐,auto
601,零食,23031071.0,1378200,11,2093733.7272727273,0.03,4,6,1,⭐,auto
602,其他石化,23013903.0,2413700,14,1643850.2142857143,-0.17,4,8,2,⭐,auto
603,电视广播Ⅱ,22983270.4,3312063,13,1767943.8769230768,0.24,9,3,1,⭐,auto
604,电视广播Ⅲ,22983270.4,3312063,13,1767943.8769230768,0.24,9,3,1,⭐,auto
605,复合肥,22624736.3,2599571,9,2513859.588888889,0.12,4,4,1,⭐,auto
606,水泥制造,22395566.85,2641305,14,1599683.3464285715,-0.35,5,4,5,⭐,auto
607,聚氨酯,21496919.0,818100,8,2687114.875,0.15,4,1,3,⭐,auto
608,地面兵装Ⅱ,20929161.0,1167992,12,1744096.75,0.25,9,1,2,⭐,auto
609,地面兵装Ⅲ,20929161.0,1167992,12,1744096.75,0.25,9,1,2,⭐,auto
