排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
320,机器视觉,155737499.19,6356944,82,1899237.795,0.09,25,50,6,⭐
321,纸包装,155632294.0,8452200,19,8191173.368421053,-0.31,3,11,5,⭐
322,能源及重型设备,154833747.7,4948777,56,2764888.3517857143,-0.17,20,28,8,⭐
323,破发股,153737367.0,11814096,184,835529.1684782609,-0.08,51,113,16,⭐
324,生物识别,153072219.79,8929814,50,3061444.3958,-0.2,10,35,5,⭐
325,商贸零售,152012104.0,31062169,101,1505070.3366336634,-0.14,17,56,28,⭐
326,房地产,150444067.2,35380391,94,1600468.7999999998,0.17,37,29,28,⭐
327,新消费,150394765.0,9782457,79,1903731.2025316455,-0.39,9,62,8,⭐
328,被动元件概念,148648168.32,3575479,28,5308863.154285714,0.02,7,20,1,⭐
329,房地产开发,144757046.2,33887991,83,1744060.7975903612,0.17,31,26,26,⭐
330,体外诊断概念,141807323.0,19451769,68,2085401.8088235294,-0.21,10,48,9,⭐
331,体育产业,141023710.0,11416100,69,2043821.884057971,-0.28,15,43,11,⭐
332,京津冀,140923562.35,23071937,59,2388534.955084746,-0.34,9,36,14,⭐
333,游戏Ⅲ,140539503.8,7209205,25,5621580.152000001,-0.72,1,21,3,⭐
334,游戏Ⅱ,140539503.8,7209205,25,5621580.152000001,-0.72,1,21,3,⭐
335,创新医疗服务,139959625.61,9443562,77,1817657.4754545456,-0.48,5,66,6,⭐
336,上海自贸,138889052.0,5587204,34,4084972.117647059,-0.64,6,25,3,⭐
337,单抗概念,138665419.01999998,8982610,49,2829906.5106122447,-0.42,5,39,5,⭐
338,科创板做市股,138243479.0,6258528,45,3072077.311111111,-0.13,13,29,3,⭐
339,工业大麻,138184311.82,14922123,36,3838453.106111111,-0.34,5,25,6,⭐
340,MLCC,137787188.26,3288500,18,7654843.792222221,0.3,4,14,0,⭐
341,旅游酒店,137524740.0,11207899,35,3929278.285714286,-0.38,8,23,4,⭐
342,汽车零部件,136260716.0,3696625,72,1892509.9444444445,-0.13,23,33,16,⭐
343,膜材料,133427998.9,20903618,20,6671399.945,-0.11,5,12,3,⭐
344,病毒防治,133357588.85999998,10773504,99,1347046.352121212,-0.36,14,80,5,⭐
345,汽车整车,132576870.0,6663458,24,5524036.25,-0.32,3,16,5,⭐
346,超级电容,131150974.06,9339138,31,4230676.582580646,-0.45,8,22,1,⭐
347,医药商业,130468992.0,22431100,30,4348966.4,-0.46,1,23,6,⭐
348,EDR概念,130228146.95,1645050,14,9302010.496428572,-0.74,0,14,0,⭐
349,电子身份证,128796555.88999999,9983291,38,3389383.0497368416,-0.14,8,26,4,⭐
350,多元金融,128030494.84,8025559,27,4741870.179259259,-0.19,3,19,5,⭐
351,影视院线,126278188.38,34392557,18,7015454.91,-0.7,2,14,2,⭐
352,农业种植,125553682.5,11208050,77,1630567.3051948051,-0.23,17,48,12,⭐
353,统一大市场,125295220.0,26562951,40,3132380.5,0.07,9,24,7,⭐
354,火力发电,124266284.28,17107645,31,4008589.815483871,-0.07,6,14,11,⭐
355,IPv6,124155217.85,8073770,13,9550401.373076923,-0.51,1,11,1,⭐
356,工业气体,123906914.0,4499038,27,4589144.962962963,-0.21,8,12,7,⭐
357,超导概念,123455222.0,6380947,18,6858623.444444444,0.13,7,9,2,⭐
358,电子纸概念,120924805.42999999,18629728,13,9301908.11,-0.58,0,10,3,⭐
359,幽门螺杆菌概念,120070700.2,14080340,51,2354327.4549019607,-0.3,6,38,7,⭐
360,旅游及景区,119741675.0,10317599,24,4989236.458333333,-0.41,6,16,2,⭐
361,钢铁,119718698.0,18012172,44,2720879.5,-0.04,11,25,8,⭐
362,化妆品概念,119506863.85999998,12498222,56,2134051.140357143,-0.26,11,36,8,⭐
363,辅助生殖,118858771.06,9993706,54,2201088.352962963,-0.38,2,39,13,⭐
364,北交所概念,118656576.0,9911200,25,4746263.04,0.37,8,11,6,⭐
365,影视动漫制作,117064306.38000001,33759057,14,8361736.170000001,-0.75,2,11,1,⭐
366,装配建筑,113728425.6,16885162,87,1307223.2827586206,0.07,25,37,24,⭐
367,页岩气,113283990.11,7806148,30,3776133.003666667,-0.12,8,16,6,⭐
368,有机硅概念,112781309.6,10242558,34,3317097.3411764703,-0.21,9,20,5,⭐
369,预制菜概念,112056049.0,27909000,61,1836984.4098360655,-0.18,15,35,11,⭐
370,化学原料,111659700.0,11054337,58,1925167.2413793104,-0.03,14,32,12,⭐
371,UWB概念,111027978.73,6301093,19,5843577.827894737,-0.27,3,12,3,⭐
372,化学纤维,110259782.0,5535057,26,4240760.846153846,0.51,6,16,4,⭐
373,逆变器,109931797.96,949867,9,12214644.217777777,-0.61,0,9,0,⭐
374,快递概念,108907457.0,9379320,40,2722686.425,-0.12,11,25,4,⭐
375,集成电路封测,108835486.0,3076489,12,9069623.833333334,0.2,5,7,0,⭐
376,铅锌,108247255.2,8266199,11,9840659.563636364,1.31,6,3,2,⭐
377,猪肉概念,107721942.22,21492282,35,3077769.7777142855,-0.49,2,27,6,⭐
378,医药流通,107702521.0,21248300,22,4895569.136363637,-0.55,0,17,5,⭐
379,GDR,106195730.91,4308062,11,9654157.355454545,-0.24,1,8,2,⭐
380,航母概念,104209877.0,5491740,32,3256558.65625,-0.29,2,27,3,⭐
381,其他汽车零部件,103195418.94,5195086,51,2023439.5870588236,-0.25,13,31,7,⭐
382,空气能热泵,102042048.0,3712740,35,2915487.0857142857,-0.42,5,26,4,⭐
383,生物疫苗,101639236.02,9716223,66,1539988.4245454546,-0.27,11,48,7,⭐
384,自然景区,100870576.0,7951099,12,8405881.333333334,-0.34,4,7,1,⭐
385,银行,100649767.0,13973162,42,2396423.023809524,-0.06,6,19,17,⭐
386,一般零售,100378943.0,25284369,58,1730671.4310344828,-0.06,12,30,16,⭐
387,金融信息服务,99459894.84,4131859,3,33153298.28,1.18,1,2,0,⭐
388,红利破净股,98716805.0,12603440,39,2531200.128205128,-0.25,5,24,10,⭐
389,模拟芯片设计,97327728.0,1173671,35,2780792.2285714285,-0.16,9,23,1,⭐
390,智慧灯杆,96603412.78999999,6566667,26,3715515.876538461,0.06,6,14,6,⭐
391,家电零部件Ⅱ,96013822.0,6138000,31,3097220.064516129,-0.26,7,21,3,⭐
392,家电零部件Ⅲ,96013822.0,6138000,31,3097220.064516129,-0.26,7,21,3,⭐
393,原料药,95438281.0,6211057,41,2327762.951219512,-0.34,8,25,8,⭐
394,生态农业,95254746.98,11977036,39,2442429.40974359,-0.17,8,20,11,⭐
395,土地流转,95210591.42,14775162,44,2163877.0777272726,0.01,4,30,10,⭐
396,ETC,95094239.06,5630153,42,2264148.549047619,-0.18,7,24,11,⭐
397,建筑节能,94967862.0,15421797,45,2110396.933333333,-0.16,11,29,5,⭐
398,医疗器械概念,94789678.0,2377717,86,1102205.558139535,-0.1,25,51,8,⭐
399,基础建设,94788538.0,18838177,44,2154284.9545454546,-0.18,14,18,12,⭐
400,环境治理,94454757.21,7171546,97,973760.3836082474,-0.02,28,50,19,⭐
401,其他自动化设备,94187033.75999999,1240959,25,3767481.3503999994,0.01,12,11,1,⭐
402,MLOps概念,90539300.1,4689342,10,9053930.01,-0.81,0,10,0,⭐
403,地下管网,90481610.0,9551902,48,1885033.5416666667,-0.16,15,25,8,⭐
404,生物制品,87699055.0,3336993,54,1624056.5740740742,-0.34,9,40,5,⭐
405,社区团购,87613905.0,18767200,38,2305629.0789473685,0.01,11,19,8,⭐
406,中药Ⅱ,86553884.0,14790369,64,1352404.4375,-0.29,11,45,8,⭐
407,中药Ⅲ,86553884.0,14790369,64,1352404.4375,-0.29,11,45,8,⭐
408,海绵城市,86463124.0,13122900,36,2401753.4444444445,0.39,14,13,9,⭐
409,其他专业工程,86321944.0,9546697,19,4543260.2105263155,-0.11,4,10,5,⭐
410,其他通用设备,86290372.0,3567919,49,1761028.0,0.01,16,27,6,⭐
411,土壤修复,83896299.0,9805641,34,2467538.205882353,-0.03,6,15,13,⭐
412,化债(AMC)概念,83501521.0,10913865,57,1464938.9649122807,-0.15,12,33,12,⭐
413,AI语料,82105331.0,7001765,32,2565791.59375,-0.65,3,28,1,⭐
414,特色药,81654379.82,13589424,40,2041359.4954999997,-0.4,4,32,4,⭐
415,彩票概念,81640414.0,6684600,18,4535578.555555556,-0.56,2,16,0,⭐
416,独家药品,81607159.0,13919691,43,1897840.9069767443,-0.35,7,31,5,⭐
417,全息技术,81472427.0,1549200,11,7406584.2727272725,-0.09,3,6,2,⭐
418,制冷空调设备,80614329.5,4635418,17,4742019.382352941,0.14,7,10,0,⭐
419,知识产权,78967924.2,5327720,42,1880188.6714285715,-0.51,5,35,2,⭐
420,其他生物制品,78482495.0,2686070,35,2242357.0,-0.34,8,24,3,⭐
421,纳米银,78205337.0,4820200,7,11172191.0,-0.27,1,5,1,⭐
422,3D摄像头,78064775.0,2125283,9,8673863.888888888,-0.2,2,7,0,⭐
423,造纸印刷,76313550.0,8717750,35,2180387.1428571427,-0.26,7,22,6,⭐
424,汽车电子电气系统,75614881.0,3521174,39,1938843.1025641025,-0.36,8,24,7,⭐
425,时空大数据,75450609.85,3170455,26,2901946.5326923076,-0.42,3,22,1,⭐
426,白银,74421538.0,4306100,3,24807179.333333332,-1.73,0,3,0,⭐
427,商用车,74235204.0,3963730,13,5710400.307692308,-0.38,2,9,2,⭐
428,沪企改革,73018208.0,9126303,40,1825455.2,-0.31,6,28,6,⭐
429,食品安全,73017088.0,4163183,47,1553555.0638297873,-0.2,5,31,11,⭐
430,PVDF概念,72241694.0,2371868,16,4515105.875,-0.14,4,8,4,⭐
431,基建市政工程,71716498.0,12420777,26,2758326.846153846,-0.38,6,13,7,⭐
432,基因测序,71345980.42,6764535,39,1829384.1133333333,-0.3,3,29,7,⭐
433,服装家纺,70113936.0,7965000,60,1168565.6,-0.04,14,32,13,⭐
434,钒电池,70010593.0,8769597,22,3182299.6818181816,-0.44,1,16,5,⭐
435,房屋检测,69614722.0,7005639,37,1881478.972972973,0.03,13,20,4,⭐
436,核污染防治,68991166.0,3656245,30,2299705.533333333,-0.17,6,19,5,⭐
437,医疗服务,68945746.0,5731733,53,1300863.1320754718,-0.48,6,43,4,⭐
438,空间站概念,68629894.0,2563802,20,3431494.7,-0.27,3,15,2,⭐
439,商用载货车,68307703.0,3536830,8,8538462.875,-0.33,2,5,1,⭐
440,环氧丙烷,67895539.0,3141189,20,3394776.95,-0.12,4,13,2,⭐
441,稀土,65669204.0,1452080,4,16417301.0,-0.93,0,4,0,⭐
442,股权转让,65330490.61,6258006,39,1675140.7848717947,-0.18,10,25,4,⭐
443,零售概念,64739686.04,7160443,62,1044188.484516129,-0.17,10,43,8,⭐
444,数据确权,63084268.0,3915853,33,1911644.4848484849,-0.47,4,27,2,⭐
445,纺织制造,61980589.5,9035150,30,2066019.65,0.29,16,8,6,⭐
446,汽车一体化压铸,60997693.7,3080670,28,2178489.060714286,-0.35,6,20,2,⭐
447,饮料乳品,60415258.0,5982000,26,2323663.769230769,-0.01,4,18,4,⭐
448,工程机械概念,59695286.0,4783676,51,1170495.8039215687,0.0,16,24,10,⭐
449,民爆概念,58849602.0,5655600,22,2674981.909090909,-0.19,7,12,3,⭐
450,REITs概念,58814482.2,15981795,24,2450603.4250000003,-0.13,8,11,5,⭐
451,氦气概念,58490979.0,3893941,15,3899398.6,-0.43,5,9,1,⭐
452,钛白粉概念,58424831.0,4713634,12,4868735.916666667,0.31,3,6,3,⭐
453,被动元件,57320471.06,1966769,16,3582529.44125,-0.21,3,13,0,⭐
454,培育钻石,57010414.0,2986025,15,3800694.2666666666,-0.37,4,11,0,⭐
455,PLC概念,55957296.18,2566389,10,5595729.618,-0.42,3,7,0,⭐
456,阿兹海默,55809818.82,5762154,21,2657610.42,-0.62,1,19,1,⭐
457,医药生物,55559443.0,1084264,72,771658.9305555555,-0.27,13,50,5,⭐
458,乘用车,55019236.0,1597328,8,6877404.5,-0.23,1,6,1,⭐
459,电网自动化设备,54583343.55,2267460,26,2099359.3673076923,-0.29,5,14,7,⭐
460,医疗器械,54018416.8,1727543,90,600204.631111111,-0.15,19,58,9,⭐
461,国际工程,53708386.0,4628200,4,13427096.5,0.04,1,3,0,⭐
462,医废处理,53241029.0,6591140,31,1717452.5483870967,-0.22,6,17,8,⭐
463,C2M概念,52170031.5,5913550,36,1449167.5416666667,-0.38,7,26,3,⭐
464,家居用品,51528371.0,5350784,73,705868.095890411,-0.11,30,32,11,⭐
465,燃气Ⅱ,50979756.0,3638600,29,1757922.6206896552,-0.2,5,19,5,⭐
466,钾肥,50788012.0,1195820,4,12697003.0,0.09,1,3,0,⭐
467,乳品,50087969.0,5185000,18,2782664.9444444445,0.16,4,10,4,⭐
468,物流,49681144.0,3757800,46,1080024.8695652173,-0.17,10,27,8,⭐
469,机床工具,49409960.0,1536779,18,2744997.777777778,0.05,3,14,1,⭐
470,ERP概念,48890349.1,2415916,22,2222288.5954545457,-0.3,5,16,1,⭐
471,地热能,48809851.28,2788501,9,5423316.808888889,-0.49,2,6,1,⭐
472,调味品概念,47301930.56,4970816,32,1478185.33,-0.11,13,19,0,⭐
473,维生素,47221816.46,4436352,31,1523284.4019354838,-0.38,4,25,2,⭐
474,热力服务,46985700.0,4169600,18,2610316.6666666665,-0.08,5,10,3,⭐
475,首发经济,46978627.0,4457619,40,1174465.675,-0.28,7,28,5,⭐
476,航天装备Ⅲ,46384806.0,1148543,9,5153867.333333333,-0.21,2,5,2,⭐
477,人造肉,46051768.0,4975900,18,2558431.5555555555,-0.2,4,11,3,⭐
478,免疫治疗,46008599.42,4781903,44,1045649.9868181818,-0.35,5,35,4,⭐
479,CRO,45554381.0,1209870,37,1231199.4864864864,-0.51,3,31,3,⭐
480,集成电路制造,44752409.0,677425,7,6393201.285714285,-0.44,2,5,0,⭐
481,国有大型银行Ⅲ,44258928.0,6485300,6,7376488.0,-0.1,1,4,1,⭐
482,电动乘用车,44158288.0,559128,3,14719429.333333334,-0.43,0,3,0,⭐
483,交运设备,44144291.0,2813444,44,1003279.3409090909,-0.07,12,22,10,⭐
484,医疗研发外包,43950959.0,988622,29,1515550.3103448276,-0.53,4,24,1,⭐
485,保险Ⅲ,43151154.0,1053800,5,8630230.8,-0.4,0,5,0,⭐
486,铁矿石,42088421.0,1138476,5,8417684.2,0.99,3,2,0,⭐
487,超市,41775305.0,9475400,7,5967900.714285715,1.0,5,2,0,⭐
488,食品加工,39465532.0,9446400,25,1578621.28,-0.39,6,14,5,⭐
489,毛发医疗,39077274.0,7100669,18,2170959.6666666665,-0.49,1,15,2,⭐
490,煤炭,38310339.89,4080493,31,1235817.4158064516,0.04,11,14,6,⭐
491,氟化工,37875838.0,1255068,10,3787583.8,-0.15,2,7,1,⭐
492,数字阅读,37263761.0,2818700,19,1961250.5789473683,-0.45,3,14,2,⭐
493,炼油化工,37129323.0,3560000,10,3712932.3,0.18,5,2,3,⭐
494,调味发酵品Ⅲ,37121523.0,4120600,14,2651537.3571428573,-0.03,8,6,0,⭐
495,调味发酵品Ⅱ,37121523.0,4120600,14,2651537.3571428573,-0.03,8,6,0,⭐
496,风力发电,37062644.22,4156711,15,2470842.948,-0.06,2,9,4,⭐
497,电机Ⅱ,36706837.5,2052830,25,1468273.5,-0.34,4,21,0,⭐
498,电机Ⅲ,36706837.5,2052830,25,1468273.5,-0.34,4,21,0,⭐
499,水务及水治理,36682413.519999996,3258728,52,705431.0292307691,0.01,14,27,11,⭐
500,工程机械,36558970.0,2792486,28,1305677.5,-0.08,7,17,4,⭐
501,快递,35822711.0,1984400,4,8955677.75,-0.45,0,4,0,⭐
502,地摊经济,35468267.0,4482228,30,1182275.5666666667,-0.3,5,18,7,⭐
503,工程咨询服务Ⅱ,35123478.0,2178200,41,856670.1951219512,0.34,20,15,6,⭐
504,煤炭开采,34045928.89,3013993,24,1418580.3704166666,0.1,9,10,5,⭐
505,医疗耗材,34034366.8,1554352,50,680687.3359999999,-0.16,11,33,5,⭐
506,肝素概念,33567211.82,3699134,13,2582093.216923077,-0.47,1,12,0,⭐
507,华为欧拉,32636521.0,1052595,14,2331180.0714285714,-0.37,2,12,0,⭐
508,纺织化学制品,32494857.4,2581865,12,2707904.783333333,-0.32,5,7,0,⭐
509,精准医疗,31892496.6,2369232,44,724829.4681818183,-0.32,3,32,9,⭐
510,教育运营及其他,31886689.0,5242020,3,10628896.333333334,-1.81,0,2,1,⭐
511,其他纺织,31667338.0,5533500,14,2261952.714285714,0.62,9,3,2,⭐
512,抗菌面料,31662560.0,1882400,16,1978910.0,-0.18,3,11,2,⭐
513,第四代半导体,31347602.0,1779030,5,6269520.4,-0.23,2,3,0,⭐
514,水力发电,31281848.0,2299741,10,3128184.8,-0.37,0,8,2,⭐
515,综合Ⅱ,31223549.0,2611900,17,1836679.3529411764,0.09,5,8,4,⭐
516,综合Ⅲ,31223549.0,2611900,17,1836679.3529411764,0.09,5,8,4,⭐
517,金属新材料,30672067.0,1339084,32,958502.09375,-0.36,8,21,3,⭐
518,CAR-T细胞疗法,30448584.0,1192511,23,1323851.4782608696,-0.45,1,20,2,⭐
519,同步磁阻电机,30332791.0,2528255,7,4333255.857142857,-1.19,1,5,1,⭐
520,资源开采概念,30204555.66,2929006,19,1589713.4557894736,-0.03,6,9,4,⭐
521,厨房小家电,30107706.9,1795183,9,3345300.7666666666,-0.55,1,6,2,⭐
522,防水材料,29840210.0,1838600,3,9946736.666666666,2.4,3,0,0,⭐
523,屏下摄像,29838396.47,4946147,9,3315377.3855555556,-0.38,0,9,0,⭐
524,SPD概念,29434900.0,1961300,13,2264223.076923077,-0.43,0,10,3,⭐
525,配电设备,29414635.0,1482842,26,1131332.1153846155,-0.18,4,16,6,⭐
526,拼多多概念,28491801.71,1759140,28,1017564.3467857143,-0.26,7,18,3,⭐
527,专业服务,28327631.0,1038533,30,944254.3666666667,0.03,10,14,5,⭐
528,股份制银行Ⅲ,28229804.0,2837500,9,3136644.888888889,-0.1,0,5,4,⭐
529,盲盒经济,27975000.0,1280900,12,2331250.0,-0.45,1,9,2,⭐
530,生物质能发电,27876023.689999998,2997071,29,961242.1962068964,-0.18,6,19,4,⭐
531,裸眼3D,27870684.509999998,4908757,24,1161278.52125,-0.24,4,15,5,⭐
532,电视广播Ⅱ,27837679.0,3374400,13,2141359.923076923,-0.13,2,11,0,⭐
533,电视广播Ⅲ,27837679.0,3374400,13,2141359.923076923,-0.13,2,11,0,⭐
534,啤酒概念,27806854.0,2555900,19,1463518.6315789474,-0.39,1,16,2,⭐
535,轨交设备Ⅲ,27746275.0,2983496,30,924875.8333333334,0.02,8,15,7,⭐
536,动力煤,27647375.89,2007655,14,1974812.5635714286,0.2,6,5,3,⭐
537,无机盐,27555952.0,1154396,10,2755595.2,-0.3,2,7,1,⭐
538,特种纸,27489307.0,5141250,12,2290775.5833333335,-0.44,2,8,2,⭐
539,非金属材料Ⅲ,27403743.0,668854,7,3914820.4285714286,0.82,4,3,0,⭐
540,检测服务,27358870.0,974733,21,1302803.3333333333,0.11,8,8,4,⭐
541,碳基材料,27297177.04,2160959,19,1436693.5284210525,-0.04,6,11,2,⭐
542,大众出版,26780177.0,2702300,18,1487787.611111111,-0.66,1,15,2,⭐
543,免税概念,26612834.0,2681844,18,1478490.7777777778,-0.23,1,14,3,⭐
544,娱乐用品,26569955.0,2340800,18,1476108.611111111,-0.44,2,14,2,⭐
545,油气开采Ⅲ,26375823.0,3144300,5,5275164.6,0.27,4,1,0,⭐
546,油气开采Ⅱ,26375823.0,3144300,5,5275164.6,0.27,4,1,0,⭐
547,食品及饲料添加剂,26086506.16,1196551,22,1185750.28,-0.21,6,14,2,⭐
548,DRG/DIP,25513501.61,1746491,18,1417416.756111111,-0.45,1,14,3,⭐
549,航空机场,25166091.0,5102103,13,1935853.1538461538,-0.39,0,12,1,⭐
550,贸易Ⅲ,24535852.0,3745400,16,1533490.75,-0.22,3,8,5,⭐
551,净水概念,23870622.0,1498111,21,1136696.2857142857,-0.22,4,17,0,⭐
552,棉纺,23352675.5,3031250,8,2919084.4375,-0.26,3,4,1,⭐
553,粮食概念,23333528.0,3645000,27,864204.7407407408,-0.32,2,23,2,⭐
554,轮胎轮毂,23141352.85,2350455,21,1101969.1833333333,-0.13,5,15,1,⭐
555,园林工程,23072040.0,6417400,18,1281780.0,0.11,8,5,5,⭐
556,光伏辅材,23007659.0,697287,16,1437978.6875,-0.17,3,13,0,⭐
557,综合环境治理,22914959.0,4989681,15,1527663.9333333333,-0.12,2,8,5,⭐
558,电子车牌,22771757.0,2557200,18,1265097.611111111,-0.38,1,13,4,⭐
559,线下药店,22766471.0,1182800,8,2845808.875,-0.2,1,6,1,⭐
560,超跌股,22170647.4,6988380,11,2015513.4,0.07,3,6,2,⭐
561,航海装备Ⅱ,21477091.0,960900,9,2386343.4444444445,-0.43,0,8,1,⭐
562,航海装备Ⅲ,21477091.0,960900,9,2386343.4444444445,-0.43,0,8,1,⭐
563,大气治理,21206944.0,1344800,6,3534490.6666666665,-0.31,2,3,1,⭐
564,农药,21064343.0,1970934,31,679494.9354838709,-0.2,10,19,2,⭐
565,其他家居用品,21003973.0,1806000,24,875165.5416666666,-0.37,5,14,5,⭐
566,地面兵装Ⅲ,20708954.0,1173503,12,1725746.1666666667,-0.35,1,9,2,⭐
567,地面兵装Ⅱ,20708954.0,1173503,12,1725746.1666666667,-0.35,1,9,2,⭐
568,改性塑料,20286340.58,761846,19,1067702.1357894735,-0.15,6,12,1,⭐
569,磨具磨料,20220962.0,1245466,12,1685080.1666666667,-0.45,1,10,1,⭐
570,房屋建设Ⅱ,19884857.0,4076100,8,2485607.125,0.04,3,3,2,⭐
571,鸡肉概念,19866596.4,2120080,20,993329.82,-0.41,3,13,4,⭐
572,重组蛋白,19599227.0,1245049,16,1224951.6875,-0.74,0,16,0,⭐
573,其他化学原料,19024899.0,3094500,15,1268326.6,-0.12,4,8,3,⭐
574,白色家电,18843547.0,1055140,10,1884354.7,-0.19,1,9,0,⭐
575,医院,18681478.0,4383500,15,1245431.8666666667,-0.41,2,11,2,⭐
576,钛白粉,18519177.0,2969700,6,3086529.5,0.56,1,3,2,⭐
577,电能综合服务,18428926.0,2477400,16,1151807.875,-0.18,5,9,2,⭐
578,摩托车,18038316.0,253800,8,2254789.5,-0.06,4,2,2,⭐
579,美容护理,17665189.04,975319,30,588839.6346666666,-0.21,6,22,1,⭐
580,饲料,17575702.0,1950500,16,1098481.375,-0.26,4,9,3,⭐
581,其他金属新材料,17362802.0,820784,18,964600.1111111111,-0.15,7,9,2,⭐
582,光伏主材,16926646.0,932446,3,5642215.333333333,-0.74,0,3,0,⭐
583,租售同权,16794536.2,3608021,17,987913.894117647,0.13,6,5,6,⭐
584,种植业,16374817.0,2157500,19,861832.4736842106,-0.26,2,15,2,⭐
585,机器人,16016874.0,747363,17,942169.0588235294,-0.01,5,9,1,⭐
586,电信运营商,15567339.0,2779600,3,5189113.0,0.0,0,0,3,⭐
587,饰品,15063231.0,2239600,14,1075945.0714285714,-0.22,2,8,4,⭐
588,农产品加工,14797993.56,2295116,22,672636.0709090909,-0.0,6,13,3,⭐
589,其他石化,14535677.0,1719500,14,1038262.6428571428,0.02,5,5,4,⭐
590,铁路公路,14142856.0,2815720,33,428571.3939393939,-0.17,5,21,7,⭐
591,氮肥,13960138.0,2154500,6,2326689.6666666665,-0.05,2,3,1,⭐
592,聚氨酯,13810740.0,338600,8,1726342.5,-0.14,3,5,0,⭐
593,黑色家电,13555438.0,1327353,10,1355543.8,-0.08,4,6,0,⭐
594,退税商店,13520070.0,1751100,12,1126672.5,-0.27,2,8,2,⭐
595,户外露营,13010269.0,1930400,26,500394.96153846156,-0.06,7,12,7,⭐
596,化学工程,12886288.0,1367900,6,2147714.6666666665,-0.21,2,4,0,⭐
597,非白酒,12850987.0,1111900,16,803186.6875,-0.21,3,11,2,⭐
598,港口,12800167.0,2807832,16,800010.4375,-0.14,2,8,6,⭐
599,印刷包装机械,12179782.0,742800,10,1217978.2,-0.02,2,6,1,⭐
600,托育服务,12019579.0,1033800,7,1717082.7142857143,-0.57,2,5,0,⭐
601,彩电,12011177.0,1214700,4,3002794.25,0.12,3,1,0,⭐
602,复合肥,11980092.0,2160600,9,1331121.3333333333,0.19,3,3,3,⭐
603,氯碱,11764460.0,1357400,14,840318.5714285715,-0.23,3,9,2,⭐
604,代糖概念,11732809.0,560600,15,782187.2666666667,-0.16,5,9,1,⭐
605,锦纶,11684433.0,1824000,5,2336886.6,0.01,3,2,0,⭐
606,水产概念,11633360.0,1242446,16,727085.0,-0.23,2,10,4,⭐
607,互联网电商,11375932.0,1271000,18,631996.2222222222,-0.24,2,11,5,⭐
608,供销社概念,11241325.0,2094600,14,802951.7857142857,-0.08,5,6,3,⭐
609,个护用品,11213374.0,714100,13,862567.2307692308,-0.33,2,11,0,⭐
610,低碳冶金,11174635.0,2995340,8,1396829.375,0.06,1,5,2,⭐
611,玻璃制造,11168385.0,2500700,7,1595483.5714285714,-0.53,0,6,1,⭐
612,保健品,10930490.0,3196500,8,1366311.25,-0.72,2,4,2,⭐
613,综合乘用车,10860948.0,1038200,5,2172189.6,-0.11,1,3,1,⭐
614,橡胶,10745537.0,784074,17,632090.4117647059,-0.33,1,13,3,⭐
615,草甘膦,10729345.0,1842500,13,825334.2307692308,-0.3,3,9,1,⭐
616,空调,10563123.0,204300,3,3521041.0,-0.02,1,2,0,⭐
617,油田服务,10505130.0,1231500,7,1500732.857142857,0.02,3,3,1,⭐
618,水泥,10390288.0,1381000,23,451751.652173913,-0.17,4,15,4,⭐
619,软饮料,10327289.0,797000,8,1290911.125,-0.4,0,8,0,⭐
620,旅游零售Ⅲ,9802532.0,236600,2,4901266.0,-0.19,0,2,0,⭐
621,旅游零售Ⅱ,9802532.0,236600,2,4901266.0,-0.19,0,2,0,⭐
622,生活用纸,9427692.0,548800,9,1047521.3333333334,-0.25,2,7,0,⭐
623,瓷砖地板,9419367.0,1206500,12,784947.25,-0.09,5,6,1,⭐
624,厨卫电器,9291696.0,631500,9,1032410.6666666666,0.06,3,5,1,⭐
625,照明设备Ⅱ,9266118.0,667700,12,772176.5,-0.12,4,4,4,⭐
626,照明设备Ⅲ,9266118.0,667700,12,772176.5,-0.12,4,4,4,⭐
627,院线,9213882.0,633500,4,2303470.5,-0.55,0,3,1,⭐
628,培训教育,9157476.0,1266400,11,832497.8181818182,-0.32,1,9,1,⭐
629,水泥制造,8439765.0,1073100,14,602840.3571428572,-0.16,2,9,3,⭐
630,可燃冰,8350391.0,850100,9,927821.2222222222,-0.64,0,7,2,⭐
631,酒店餐饮,8300467.0,750000,9,922274.1111111111,-0.36,2,5,2,⭐
632,冰洗,8280424.0,850840,7,1182917.7142857143,-0.27,0,7,0,⭐
633,啤酒,8140637.0,473200,7,1162948.142857143,-0.33,1,5,1,⭐
634,工程机械器件,8088783.0,150300,9,898753.6666666666,-0.25,1,7,1,⭐
635,零食,7931702.0,442400,11,721063.8181818182,-0.27,2,7,2,⭐
636,火电设备,7913963.4,3165180,4,1978490.85,-0.05,0,1,3,⭐
637,商业地产,7856276.0,2297900,10,785627.6,-0.18,2,3,5,⭐
638,粘胶,7851005.0,1267600,3,2617001.6666666665,-0.72,0,3,0,⭐
639,硅料硅片,7781468.75,852357,5,1556293.75,-0.49,0,4,1,⭐
640,定制家居,7553911.0,450500,14,539565.0714285715,-0.01,7,4,3,⭐
641,林业Ⅲ,7500857.0,703100,4,1875214.25,-0.07,0,1,3,⭐
642,林业Ⅱ,7500857.0,703100,4,1875214.25,-0.07,0,1,3,⭐
643,人工景区,7318933.0,977000,5,1463786.6,-0.33,2,3,0,⭐
644,高速公路,7005445.0,1449120,20,350272.25,-0.14,4,11,5,⭐
