排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,竞价均价(元),五日线均价(元),平均涨幅%,上涨数,下跌数,平盘数,关注,data_source
238,工程建设,339935172.9,83052764,66,5150532.922727272,16.18777613266509,10.001,0.02,17,32,17,⭐,auto
239,数字货币,339372264.82,22147876,82,4138686.1563414633,68.64190404600255,14.61,-0.19,19,46,17,⭐,auto
240,新材料,337001529.0,7813595,82,4109774.7439024393,74.53430606958106,,0.11,40,32,9,⭐,auto
241,券商概念,336843450.92,26588635,55,6124426.380363637,38.5870339247966,4.762,-0.16,12,32,11,⭐,auto
242,天然气,333569634.6,26312537,121,2756773.839669422,24.776848961700153,6.598,-0.03,43,45,33,⭐,auto
243,微盘股,332590469.22,36289486,396,839874.9222727274,15.465400716640204,5.284,0.05,144,189,62,⭐,auto
244,蚂蚁概念,332562301.8,29028405,61,5451841.013114754,158.04788799994404,7.562,-0.1,11,33,17,⭐,auto
245,换电概念,332132251.36,14538572,40,8303306.284,38.49732323772726,12.628,0.12,14,21,5,⭐,auto
246,创业板综,321826017.45,3889261,100,3218260.1744999997,222.10415605179256,,-0.19,35,55,8,⭐,auto
247,机器视觉,321283524.53,10951577,82,3918091.7625609753,52.56475471802143,,0.13,32,43,7,⭐,auto
248,化工原料,320712043.43,38554449,77,4165091.473116883,34.26851810383134,10.797,-0.13,33,35,9,⭐,auto
249,冷链物流,318495604.32,23971408,112,2843710.7528571426,35.232532901267135,9.10825,-0.25,22,67,23,⭐,auto
250,复合集流体,315744602.88,12498726,29,10887744.926896552,53.99074124704925,,0.84,16,11,2,⭐,auto
251,金属制品,315408247.42,16501184,69,4571134.020579711,40.464997830226366,,0.11,27,34,8,⭐,auto
252,机器人执行器,314751484.64,6404890,35,8992899.561142856,87.5710399306487,,0.09,14,16,5,⭐,auto
253,PEEK材料概念,311935785.78999996,10598505,41,7608189.897317072,46.049260710304154,,0.38,17,20,4,⭐,auto
254,华为昇腾,307983724.2,10752758,46,6695298.352173912,40.44082534527063,32.142,-0.29,8,31,7,⭐,auto
255,飞行汽车(eVTOL),307110368.95000005,11023041,80,3838879.6118750004,52.86582613533048,11.558,0.1,27,37,16,⭐,auto
256,虚拟电厂,305746508.4,30704674,66,4632522.8545454545,29.661903155893206,7.173,-0.08,19,40,7,⭐,auto
257,反内卷概念,295493125.0,27928660,99,2984779.0404040404,40.31119750603335,,0.15,43,30,26,⭐,auto
258,白银,294981773.0,10591200,3,98327257.66666667,39.56305911358801,48.862,4.76,3,0,0,⭐,auto
259,合成生物,290155300.97,17968433,112,2590672.330089286,31.845965370325175,,-0.29,28,68,16,⭐,auto
260,锂电池,285442855.48,4799163,27,10571957.610370371,220.13104427977885,28.860000000000003,0.09,13,9,5,⭐,auto
261,多模态AI,280715126.99,9989555,63,4455795.666507937,44.98787772664056,10.25,-0.03,15,43,5,⭐,auto
262,抽水蓄能,280403201.2,24108761,37,7578464.897297297,23.719132784162024,16.075999999999997,-0.02,12,14,11,⭐,auto
263,增强现实,279813727.37,11211384,44,6359402.894772727,79.81050221987508,,-0.24,12,28,4,⭐,auto
264,能源金属,279666105.8,5101585,11,25424191.436363637,69.53848656934386,,0.15,9,2,0,⭐,auto
265,价值股,278391554.0,23494164,100,2783915.54,23.840875523130855,51.36800000000001,-0.03,32,44,24,⭐,auto
266,参股保险,277743974.6,26732758,75,3703252.994666667,19.471733228901517,7.393,-0.15,21,40,14,⭐,auto
267,航天航空,271674309.40999997,7200285,49,5544373.661428571,63.20757686110024,,-0.06,18,23,8,⭐,auto
268,塑料,270426681.65,22694422,73,3704475.09109589,27.150471942118365,,0.14,30,36,7,⭐,auto
269,超超临界发电,270204100.0,36757968,49,5514369.3877551025,12.143388268386747,8.646,-0.1,14,21,14,⭐,auto
270,其他专用设备,269263604.8,10432963,80,3365795.06,81.2476110138729,,-0.01,32,35,11,⭐,auto
271,辅助生殖,267750044.0,22398184,54,4958334.148148148,25.16395869369568,18.483,-0.39,14,33,7,⭐,auto
272,分立器件,266117039.0,2976376,18,14784279.944444444,637.1592308442526,,0.03,8,8,2,⭐,auto
273,汽车零部件,264317724.0,9416323,72,3671079.5,46.89772937603004,,0.07,28,37,7,⭐,auto
274,工业气体,263729776.82,6231455,27,9767769.51185185,69.508952290817,16.918,0.02,7,15,5,⭐,auto
275,单抗概念,263112708.92,11393357,49,5369647.120816327,43.47547531151807,18.671,-0.5,6,40,3,⭐,auto
276,科创板做市股,262462456.0,3870581,45,5832499.022222222,159.63399012786803,,-0.06,18,23,3,⭐,auto
277,HJT电池,261869662.68,15575366,39,6714606.735384615,150.58871796634492,,0.14,18,16,5,⭐,auto
278,3D摄像头,261269733.0,4866828,9,29029970.333333332,70.33197262849426,,0.18,4,3,2,⭐,auto
279,肝炎概念,261077385.0,19887747,56,4662096.160714285,29.01377176372439,5.004,-0.81,3,49,4,⭐,auto
280,数字孪生,258052046.77999997,15699996,83,3109060.804578313,39.851327910935325,18.482,-0.06,26,49,8,⭐,auto
281,航母概念,256870509.04,8325306,32,8027203.4075,41.0679812623172,18.03,0.36,16,8,8,⭐,auto
282,通信应用增值服务,255858075.70999998,12714460,17,15050475.041764705,68.37550331117005,,0.91,5,11,1,⭐,auto
283,虚拟机器人,255770912.57999998,8027877,15,17051394.172,60.66051118830942,,-0.3,4,10,1,⭐,auto
284,化学制剂,255504991.8,13018234,94,2718138.210638298,46.7043604354245,,-0.4,17,64,13,⭐,auto
285,显示技术,254663929.0,15729856,47,5418381.468085106,46.971666716294166,7.082,-0.07,14,29,4,⭐,auto
286,集成电路制造,250794474.0,2742897,8,31349309.25,124.54724648490462,,-0.56,2,6,0,⭐,auto
287,其他小金属,250568776.0,3926760,14,17897769.714285713,74.02816694997944,,0.7,12,1,1,⭐,auto
288,模拟芯片设计,249079680.0,3069675,35,7116562.285714285,125.79068960539053,,-0.2,9,23,3,⭐,auto
289,通用航空,243627071.87,26131027,35,6960773.482,30.29859110380687,11.696000000000002,-0.31,8,20,7,⭐,auto
290,跨境支付,242627616.57999998,22315309,61,3977501.911147541,18.699640702973433,14.61,-0.16,15,34,12,⭐,auto
291,减肥药,239809819.92,7886805,34,7053229.997647058,41.6843466801916,32.338,-0.42,9,21,4,⭐,auto
292,铅锌,238886050.0,19961051,11,21716913.636363637,16.554029924752825,8.034,1.21,10,1,0,⭐,auto
293,煤化工概念,234289667.47,30533433,72,3254023.1593055557,22.638398235905782,9.154666666666667,-0.26,11,36,25,⭐,auto
294,垂直应用软件,232501863.56,12322557,94,2473424.080425532,67.920691756193,,-0.28,21,65,8,⭐,auto
295,创新药,231267893.5,8970717,93,2486751.5430107526,65.89406941332649,,-0.37,16,66,10,⭐,auto
296,被动元件,230567744.8,6846128,16,14410484.05,44.8073938748088,,0.59,9,6,1,⭐,auto
297,医美概念,230185446.88,12419734,75,3069139.2917333334,142.3456637940012,8.342666666666666,-0.12,18,44,13,⭐,auto
298,其他电源设备Ⅱ,229743516.34,12045275,31,7411081.172258065,92.68342283109759,,0.24,14,15,2,⭐,auto
299,培育钻石,229156099.0,17879080,15,15277073.266666668,22.091230549573986,18.034,0.99,8,5,2,⭐,auto
300,快手概念,228236334.59999996,15377048,32,7132385.456249999,20.54177930570219,,-0.15,10,19,3,⭐,auto
301,海绵城市,227698849.0,31927094,36,6324968.027777778,7.611448999507241,3.2640000000000002,0.08,8,23,5,⭐,auto
302,基础建设,227280277.7,71889414,44,5165460.856818181,6.177149877268036,4.07,-0.17,12,21,11,⭐,auto
303,航空装备Ⅱ,225696455.75,5150459,45,5015476.794444445,78.7387499827294,9.788,0.06,19,22,4,⭐,auto
304,航空装备Ⅲ,225696455.75,5150459,45,5015476.794444445,78.7387499827294,9.788,0.06,19,22,4,⭐,auto
305,化学原料,225302486.44,25191541,59,3818686.2108474574,33.1805853324501,9.749,-0.24,18,27,14,⭐,auto
306,东北振兴,224113280.8,23646765,56,4002022.8714285716,26.8786098785985,6.1625000000000005,0.04,19,24,13,⭐,auto
307,建筑材料,223198910.54,16665857,71,3143646.6273239437,37.814237270347384,4.019333333333333,0.23,31,30,10,⭐,auto
308,磨具磨料,219978232.0,17691366,12,18331519.333333332,19.209001185535485,,0.5,7,5,0,⭐,auto
309,化学制品,219924769.10999998,13060766,169,1301329.9947337278,29.74048914584222,8.106,0.07,65,78,25,⭐,auto
310,有机硅概念,218594587.0,6594173,34,6429252.55882353,57.94404774411619,,0.08,15,16,3,⭐,auto
311,服装家纺,217682449.04,71901677,60,3628040.817333333,5.697562018093142,,-0.14,21,26,13,⭐,auto
312,光伏电池组件,217610890.55,14798000,21,10362423.35952381,50.55198064941929,,0.87,15,4,2,⭐,auto
313,智谱AI概念,214928840.88,12450168,32,6716526.2775,27.780651174310655,25.804666666666666,-0.35,8,20,4,⭐,auto
314,创新医疗服务,213691606.0,10331140,77,2775215.662337662,49.94218468207506,7.816,-0.26,15,56,6,⭐,auto
315,红利股,211824931.0,23578796,100,2118249.31,20.648817714381696,17.217333333333332,-0.09,30,45,25,⭐,auto
316,面板,210716581.0,23506026,38,5545173.184210527,37.10868304749117,7.882000000000001,0.21,16,16,6,⭐,auto
317,短剧互动游戏,210625186.77999997,17520671,35,6017862.479428571,17.563565082050633,,-0.3,6,26,3,⭐,auto
318,化债(AMC)概念,210532256.16,19915920,57,3693548.3536842107,17.864230170138505,5.5975,0.15,21,20,16,⭐,auto
319,铁路公路,210503098.84,42174334,33,6378881.783030303,5.497088083714787,7.5520000000000005,0.18,11,14,8,⭐,auto
320,体外诊断概念,208445166.8,16981683,68,3065370.1,30.589377526179707,,-0.41,14,50,4,⭐,auto
321,其他金属新材料,208188690.23000002,4107679,18,11566038.346111111,68.88701175213835,,0.73,9,8,1,⭐,auto
322,碳基材料,206837570.0,5856451,19,10886187.894736841,60.787430891061035,,0.42,8,9,2,⭐,auto
323,钙钛矿电池,206187391.28,16978127,43,4795055.611162791,37.90820492080043,,0.61,22,14,7,⭐,auto
324,生物疫苗,206153589.0,12636571,66,3123539.227272727,24.369138387399115,18.671,-0.51,5,48,12,⭐,auto
325,垃圾分类,203357921.13000003,15558724,97,2096473.4137113404,18.863180199968145,7.385333333333333,-0.12,28,51,18,⭐,auto
326,土地流转,202686005.01999998,54312502,44,4606500.114090908,9.619103593097206,6.180999999999999,0.21,14,19,11,⭐,auto
327,铁路运输,202021113.0,40802100,7,28860159.0,5.3931925428507075,4.688000000000001,0.99,4,2,1,⭐,auto
328,味蕾经济,199689312.0,15259358,89,2243700.1348314607,324.98385476915263,97.622,-0.15,26,53,10,⭐,auto
329,精准医疗,193126838.0,19649693,44,4389246.318181818,14.664756806383378,32.338,-0.67,5,36,3,⭐,auto
330,国资云概念,192418483.48,6965296,20,9620924.173999999,46.21902244966388,18.862666666666666,0.08,7,9,4,⭐,auto
331,商贸零售,191871818.8,28276983,99,1938099.17979798,12.373277374207078,9.022666666666668,-0.11,22,51,26,⭐,auto
332,基因测序,190739929.0,20912267,39,4890767.41025641,15.529106869542767,32.338,-0.55,5,32,2,⭐,auto
333,全息技术,184922336.0,2671600,11,16811121.454545453,132.5534851005776,7.748,-0.23,3,6,2,⭐,auto
334,广告营销,184875510.59999996,11487948,30,6162517.019999999,21.668341746154457,,-0.16,10,16,4,⭐,auto
335,生物制品,183462794.8,9996632,54,3397459.1629629633,28.459752448299664,18.209999999999997,-0.53,8,40,6,⭐,auto
336,破发股,183284028.0,17344882,180,1018244.6,33.18686402470334,,-0.02,75,80,25,⭐,auto
337,稀土,182324983.0,3084249,4,45581245.75,67.07273429686815,,0.18,3,1,0,⭐,auto
338,医疗器械概念,177915621.0,4570229,86,2068786.2906976745,128.1967741058559,,0.11,39,38,8,⭐,auto
339,钒电池,174864208.0,20005100,22,7948373.090909091,17.475043401563344,6.794,0.04,8,8,6,⭐,auto
340,其他通用设备,174247173.0,9807868,49,3556064.7551020407,36.96147347469448,,0.01,15,27,7,⭐,auto
341,知识产权,172836296.96,10050847,42,4115149.927619048,36.6700308351295,,0.22,12,26,4,⭐,auto
342,尾气治理,172806417.8,5225848,33,5236558.115151515,47.61712780749685,19.918,-0.14,10,18,5,⭐,auto
343,腾讯云,169486553.98000002,4042357,20,8474327.699000001,95.45674883503933,41.134,-0.4,4,14,2,⭐,auto
344,新消费,165452842.88,9271857,79,2094339.7832911392,26.92247348837093,4.628,-0.12,19,46,14,⭐,auto
345,医疗服务,164661202.0,7955443,53,3106815.132075472,56.13389508555269,7.0120000000000005,-0.5,7,42,4,⭐,auto
346,户外露营,162908915.2,63928531,26,6265727.507692307,5.075798687658318,4.134,-0.33,7,15,4,⭐,auto
347,风电设备,162174077.0,4512981,30,5405802.566666666,77.30479723769292,,0.2,17,11,2,⭐,auto
348,白酒,161775452.34,11401164,46,3516857.6595652173,397.2182684451903,52.973,-0.01,13,20,13,⭐,auto
349,家居用品,157302935.0,15906805,73,2154834.7260273974,16.096474251163844,,0.12,25,32,16,⭐,auto
350,京津冀,156521259.33999997,25611018,59,2652902.700677966,13.971165820131844,11.046,-0.07,17,25,17,⭐,auto
351,时空大数据,155447521.95,6497340,26,5978750.844230769,66.59895023550493,,0.31,11,10,5,⭐,auto
352,地下管网,152789722.0,18947157,48,3183119.2083333335,10.654568910813973,,0.04,16,19,13,⭐,auto
353,磁悬浮概念,152475977.0,9173201,29,5257792.310344827,31.78838221636711,,0.38,17,8,4,⭐,auto
354,ETC,151245183.0,17208735,42,3601075.785714286,29.571972782300115,,-0.19,11,20,11,⭐,auto
355,Kimi概念,150789908.5,5142451,16,9424369.28125,66.31978419219479,,-0.55,4,12,0,⭐,auto
356,中俄贸易概念,150616071.8,15733242,76,1981790.4184210529,28.384722996952043,11.014,-0.06,25,36,15,⭐,auto
357,UWB概念,149672893.65,5499741,19,7877520.718421053,72.69614968817369,,-0.03,5,10,4,⭐,auto
358,其他汽车零部件,149602788.0,15025201,52,2876976.6923076925,36.99767637282669,,-0.08,20,23,9,⭐,auto
359,航天装备Ⅲ,149166011.66,2532253,9,16574001.295555554,83.55325438387604,,-0.43,1,5,3,⭐,auto
360,原料药,146651779.0,10728513,41,3576872.6585365855,34.94862725362984,,-0.31,12,27,2,⭐,auto
361,宠物经济,144772552.0,8485201,63,2297977.015873016,33.28352089863001,,-0.36,11,38,14,⭐,auto
362,幽门螺杆菌概念,144653914.0,13772013,51,2836351.254901961,16.516358490375865,32.338,-0.47,11,37,3,⭐,auto
363,中药概念,143643809.0,13837388,96,1496289.6770833333,27.88325133741058,,-0.11,23,57,16,⭐,auto
364,超级品牌,142628705.72,3692796,32,4457147.05375,475.0318936174022,71.0555,-0.09,8,19,5,⭐,auto
365,氦气概念,142197734.0,6410435,15,9479848.933333334,54.85491707350274,,-0.37,5,8,2,⭐,auto
366,银行,141193870.29,21088997,42,3361758.816428571,12.641835292173576,,-0.01,9,9,24,⭐,auto
367,蓄电池及其他电池,140357503.1,5089752,9,15595278.122222222,34.201118196787014,,-0.11,3,6,0,⭐,auto
368,空间站概念,138880598.0,3434120,20,6944029.9,76.11788260920363,9.788,-0.24,2,17,1,⭐,auto
369,上海自贸,138111261.0,8109556,34,4062095.911764706,124.32959843310677,,0.09,8,20,6,⭐,auto
370,工程机械概念,136255093.2,11697986,51,2671668.494117647,27.51746274208926,9.482666666666667,-0.04,22,24,5,⭐,auto
371,VPN,136192220.4,5449153,19,7168011.600000001,69.17185407513922,,-0.31,4,14,1,⭐,auto
372,麒麟电池,135187009.32,1330984,8,16898376.165,368.1851381628271,,-0.45,4,4,0,⭐,auto
373,风电零部件,133940237.0,3290765,25,5357609.48,88.43073792563919,,0.25,14,9,2,⭐,auto
374,工程机械,133629712.2,12315506,28,4772489.721428571,18.922551455843063,9.482666666666667,-0.14,12,15,1,⭐,auto
375,空气能热泵,131051999.32,8659922,35,3744342.8377142856,43.62334033229155,34.44533333333334,0.07,12,18,5,⭐,auto
376,综合Ⅱ,128609857.0,13100349,17,7565285.705882353,19.66974149594148,8.627,-0.07,1,11,5,⭐,auto
377,综合Ⅲ,128609857.0,13100349,17,7565285.705882353,19.66974149594148,8.627,-0.07,1,11,5,⭐,auto
378,谷子经济,126924056.44,12527084,71,1787662.7667605632,25.573192610354294,6.966666666666666,0.04,28,29,14,⭐,auto
379,股权转让,125092828.0,15600131,39,3207508.4102564105,11.448789279110388,5.516,-0.02,11,24,4,⭐,auto
380,玻璃玻纤,123109887.28999999,6128791,15,8207325.819333333,51.65405271751589,4.0280000000000005,0.25,6,8,1,⭐,auto
381,环保设备Ⅱ,122567178.0,7339758,26,4714122.230769231,18.905755304503298,16.918,0.12,13,11,1,⭐,auto
382,影视概念,122140736.76,16154793,62,1970011.8832258065,13.96701559414435,5.848000000000001,-0.05,16,31,14,⭐,auto
383,纳米银,121589883.76,4298888,7,17369983.394285716,48.10036872244477,,-0.04,2,3,2,⭐,auto
384,食品安全,120762607.32,12255269,47,2569417.1770212767,23.163790422028875,7.002,-0.21,12,31,4,⭐,auto
385,AI语料,120420886.76,14079277,32,3763152.71125,21.52218987470276,,-0.09,8,22,2,⭐,auto
386,CRO,120166946.0,3531706,37,3247755.2972972975,69.29969670279563,,-0.34,8,27,2,⭐,auto
387,园林工程,119556421.7,50422391,18,6642023.427777778,4.9006047607395065,2.598,-0.68,3,13,2,⭐,auto
388,电子竞技,117432667.61,11492437,32,3669770.8628125,16.57388825542409,4.134,-0.1,10,16,6,⭐,auto
389,电子身份证,116270445.1,6910912,38,3059748.555263158,21.837603278436234,,-0.23,10,21,7,⭐,auto
390,拼多多概念,114630393.0,12854436,28,4093942.6071428573,24.11780617519125,,0.22,11,15,2,⭐,auto
391,农业种植,113631916.32,19259145,77,1475739.172987013,16.304630806981802,97.622,-0.15,24,43,10,⭐,auto
392,数字水印,113024692.9,9356492,18,6279149.605555556,16.726284086324643,,1.02,6,9,3,⭐,auto
393,沪企改革,113020477.0,12027303,39,2897960.9487179485,11.863347683977654,,-0.03,13,17,9,⭐,auto
394,中药Ⅱ,111666500.72,12771334,64,1744789.07375,17.84690485786721,53.128,-0.29,14,39,11,⭐,auto
395,中药Ⅲ,111666500.72,12771334,64,1744789.07375,17.84690485786721,53.128,-0.29,14,39,11,⭐,auto
396,家电零部件Ⅲ,110731277.56,4791798,30,3691042.5853333334,47.38200309890293,8.498000000000001,0.04,14,10,6,⭐,auto
397,家电零部件Ⅱ,110731277.56,4791798,30,3691042.5853333334,47.38200309890293,8.498000000000001,0.04,14,10,6,⭐,auto
398,玻纤制造,110243739.28999999,3651291,8,13780467.411249999,57.02742141780176,,0.36,2,6,0,⭐,auto
399,膜材料,109931856.85,8116921,20,5496592.842499999,32.20837264360736,,-0.01,5,14,1,⭐,auto
400,专业工程,109370861.2,10015320,37,2955969.221621622,54.35125540437822,15.931999999999999,-0.32,8,23,6,⭐,auto
401,PVDF概念,108558044.0,3406381,16,6784877.75,38.2240981796798,,-0.11,4,7,5,⭐,auto
402,医疗器械,108460599.03999999,4351069,89,1218658.4161797753,60.053436950031625,,0.03,33,45,10,⭐,auto
403,基建市政工程,107723856.0,21467023,26,4143225.230769231,7.593912811104719,5.542,0.18,9,8,9,⭐,auto
404,红利破净股,107296878.2,17206556,39,2751202.0051282053,8.250642478748276,19.918,-0.15,8,17,14,⭐,auto
405,生态农业,107146018.32,21308877,39,2747333.803076923,11.66278144388259,6.779999999999999,-0.24,6,25,8,⭐,auto
406,汽车一体化压铸,106548707.03999999,11470437,29,3674093.3462068965,44.16610478070425,,0.22,14,11,4,⭐,auto
407,刀片电池,106385506.0,2820283,12,8865458.833333334,73.74718494397159,,-0.53,4,6,2,⭐,auto
408,免疫治疗,106217552.8,12068563,44,2414035.290909091,14.741321637830092,5.690666666666668,-0.25,10,27,7,⭐,auto
409,医疗研发外包,104912471.0,2429612,29,3617671.4137931033,76.80942724100932,,-0.44,5,22,2,⭐,auto
410,数据确权,104595203.48,9147052,33,3169551.6206060606,18.48288579355035,,-0.02,12,17,4,⭐,auto
411,光伏发电,102952381.0,16683700,13,7919413.923076923,6.524876408735024,,0.45,8,4,1,⭐,auto
412,第四代半导体,102585010.82,6502683,5,20517002.163999997,29.845868917647792,,-0.17,1,2,2,⭐,auto
413,环境治理,102013361.97,12753417,96,1062639.1871875,21.336670366983892,,0.0,34,41,21,⭐,auto
414,旅游概念,101808277.85999998,14902124,52,1957851.497307692,9.232444296291334,6.074,0.16,22,17,13,⭐,auto
415,民爆概念,100518184.66,15442033,22,4569008.393636364,28.114484842586787,,0.16,8,10,4,⭐,auto
416,EDR概念,99040077.4,1589403,14,7074291.242857143,196.09785848893125,,-0.3,3,9,2,⭐,auto
417,地面兵装Ⅱ,97927668.0,3560306,12,8160639.0,30.193253041520396,13.475999999999999,0.64,2,9,1,⭐,auto
418,地面兵装Ⅲ,97927668.0,3560306,12,8160639.0,30.193253041520396,13.475999999999999,0.64,2,9,1,⭐,auto
419,C2M概念,96359612.8,13358967,37,2604313.8594594593,11.958816758207233,,-0.06,12,15,10,⭐,auto
420,通信工程及服务,95999455.0,5749100,18,5333303.055555556,41.5108403731042,,0.31,6,9,3,⭐,auto
421,零售概念,95037776.44,7494306,62,1532867.3619354838,31.90953759596188,8.470666666666666,-0.12,9,41,12,⭐,auto
422,能源及重型设备,93589282.8,6726865,55,1701623.3236363635,36.16653857802722,,-0.23,19,24,12,⭐,auto
423,快递概念,92811174.4,11296355,40,2320279.3600000003,16.605572372798896,,-0.04,12,17,10,⭐,auto
424,建筑节能,92761146.88,9839309,45,2061358.8195555555,15.436383484442752,3.2753333333333337,-0.1,13,24,8,⭐,auto
425,风力发电,92754890.29,15798967,15,6183659.352666667,6.864977335011196,10.990666666666668,-0.0,6,5,4,⭐,auto
426,PLC概念,91248478.0,4145073,10,9124847.8,44.66434855823021,,-0.5,2,8,0,⭐,auto
427,智慧灯杆,90211630.0,5227950,26,3469678.076923077,44.65739383647097,5.7299999999999995,-0.0,10,15,1,⭐,auto
428,电网自动化设备,90099497.5,4030772,26,3465365.2884615385,29.565533144848008,26.508,0.07,12,10,4,⭐,auto
429,汽车整车,90001185.0,10072305,24,3750049.375,47.05515644410682,12.323,-0.31,3,15,6,⭐,auto
430,游戏Ⅲ,89676190.61,6100137,25,3587047.6244,29.787939180554588,,-0.2,6,17,2,⭐,auto
431,游戏Ⅱ,89676190.61,6100137,25,3587047.6244,29.787939180554588,,-0.2,6,17,2,⭐,auto
432,其他自动化设备,89090042.1,1469577,26,3426540.0807692306,233.45289295568617,,0.08,13,12,1,⭐,auto
433,机器人,88960414.0,1939839,17,5232965.529411765,97.85546519034635,,0.02,8,8,1,⭐,auto
434,综合电力设备商,88673850.0,8708171,2,44336925.0,14.282900792510983,,-1.06,1,1,0,⭐,auto
435,CAR-T细胞疗法,88289129.0,2889056,23,3838657.782608696,68.4902017087517,5.004,-0.33,4,18,1,⭐,auto
436,冰雪经济,88111349.1,7644358,42,2097889.2642857144,15.285472695650737,6.061666666666667,0.03,14,19,9,⭐,auto
437,无机盐,87478100.0,1864800,11,7952554.545454546,64.34036720276276,,-0.92,5,5,1,⭐,auto
438,统一大市场,86454978.4,12731900,40,2161374.46,9.36770096088486,7.264,-0.05,14,17,9,⭐,auto
439,首发经济,86417102.0,7807905,40,2160427.55,19.25772780427189,5.6365,0.16,14,22,4,⭐,auto
440,其他专业工程,86187896.0,6714290,18,4788216.444444444,66.59146258634739,18.482,-0.27,4,12,2,⭐,auto
441,医药生物,85707855.0,2306468,72,1190386.875,68.84717362431343,,-0.26,22,46,4,⭐,auto
442,财税数字化,85621423.56,4551942,40,2140535.589,91.27090188588778,14.61,-0.37,6,30,4,⭐,auto
443,其他化学原料,84991275.04,18671851,15,5666085.002666667,11.984173229101845,,-0.46,3,8,4,⭐,auto
444,预制菜概念,83712410.32,17943643,61,1372334.595409836,11.976579881715201,5.989333333333334,-0.21,15,32,14,⭐,auto
445,燃气Ⅱ,82972665.0,4413253,29,2861126.379310345,31.75745978461702,4.656000000000001,0.08,12,8,9,⭐,auto
446,纺织制造,82057273.0,6059571,31,2647008.806451613,33.759657196791316,,-0.27,11,15,5,⭐,auto
447,工业大麻,81846903.72,8821370,36,2273525.1033333335,15.790802568564166,52.638,-0.29,9,22,5,⭐,auto
448,酿酒概念,81338752.0,1824902,35,2323964.342857143,779.1804739713735,97.622,-0.06,14,13,8,⭐,auto
449,房屋检测,78763922.0,13828275,37,2128754.6486486485,11.499162706245126,3.7359999999999998,-0.3,6,22,9,⭐,auto
450,电子车牌,77527092.23,10161127,18,4307060.679444444,9.670049051443705,,0.16,6,6,6,⭐,auto
451,电子纸概念,75671783.0,18015850,12,6305981.916666667,7.246702916726569,6.022,-0.25,4,6,2,⭐,auto
452,核污染防治,72738298.6,4401114,30,2424609.953333333,33.28874584711004,,-0.09,9,15,6,⭐,auto
453,化妆品概念,72542692.64,5740772,56,1295405.2257142856,33.031809159473184,,-0.12,10,35,11,⭐,auto
454,维生素,71068445.0,5669409,31,2292530.4838709678,23.433546263042622,,-0.11,8,18,5,⭐,auto
455,汽车电子电气系统,70499920.03999999,8124329,39,1807690.2574358971,39.37017087568885,,-0.24,10,24,4,⭐,auto
456,页岩气,69815200.8,10375200,30,2327173.36,26.36525080251578,,0.09,14,8,8,⭐,auto
457,交运设备,69400495.0,7251933,44,1577283.9772727273,16.778882998737256,2.766,0.03,16,19,7,⭐,auto
458,白酒Ⅲ,68723879.0,590502,19,3617046.263157895,917.7787119343191,97.622,-0.11,7,8,4,⭐,auto
459,土壤修复,68258653.0,7312252,34,2007607.4411764706,16.851357823307765,,-0.13,10,19,5,⭐,auto
460,钢铁,66808891.8,12718237,44,1518383.9045454545,15.376157171026449,,0.29,23,9,12,⭐,auto
461,GDR,65770732.76,3157247,11,5979157.523636363,24.249446601756244,,0.08,3,3,5,⭐,auto
462,互联网电商,64750434.800000004,11566308,18,3597246.377777778,10.651118881691279,,-0.28,4,11,3,⭐,auto
463,逆变器,64432236.0,610877,9,7159137.333333333,127.81603905229673,,0.22,7,2,0,⭐,auto
464,轨交设备Ⅲ,63755302.0,7170068,30,2125176.7333333334,13.943744563855253,2.766,0.22,11,10,7,⭐,auto
465,化学纤维,62818686.0,3366839,26,2416103.3076923075,52.191757951447755,5.488,-0.34,12,10,4,⭐,auto
466,股份制银行Ⅲ,62296380.0,8574299,9,6921820.0,18.558966428867937,,0.02,2,1,6,⭐,auto
467,配电设备,60609180.0,4366092,26,2331122.3076923075,20.120680091695682,,0.23,14,12,0,⭐,auto
468,一般零售,59413280.0,8845300,57,1042338.245614035,10.353831639996983,8.4076,-0.05,11,27,19,⭐,auto
469,机床工具,59267882.0,2765783,18,3292660.111111111,52.24388979447587,6.224,0.22,7,11,0,⭐,auto
470,猪肉概念,59044006.0,11916800,35,1686971.6,13.796542044928321,10.315999999999999,-0.26,8,19,8,⭐,auto
471,综合包装,58045151.0,12978300,5,11609030.2,4.728193910461186,,2.07,3,1,1,⭐,auto
472,影视院线,57114712.2,7868328,18,3173039.566666667,9.429709668010897,,0.12,7,7,4,⭐,auto
473,独家药品,56998124.72,4980696,43,1325537.7841860466,19.43616292060003,52.638,-0.25,8,29,6,⭐,auto
474,ERP概念,56688216.0,2737249,22,2576737.090909091,25.179714081847276,,-0.35,3,17,2,⭐,auto
475,钨,56267363.0,1202110,4,14066840.75,49.896207445335584,,0.59,4,0,0,⭐,auto
476,环氧丙烷,56068418.0,2822976,20,2803420.9,46.60304308707444,13.0,-0.31,1,16,3,⭐,auto
477,医废处理,55210949.6,8261900,31,1780998.3741935485,10.498563533723392,7.138,0.25,11,14,6,⭐,auto
478,医疗耗材,55046232.3,3139643,50,1100924.646,46.90736807679751,,0.16,16,27,6,⭐,auto
479,影视动漫制作,54984798.2,7683428,14,3927485.5857142857,9.29216381297913,,0.18,6,5,3,⭐,auto
