排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
320,垂直应用软件,175181886.8,9829262,94,1863637.0936170213,-0.65,13,74,6,⭐
321,体育产业,174971397.8,18364787,70,2499591.3971428573,-0.13,12,52,6,⭐
322,酿酒概念,174656875.0,5873430,36,4851579.861111111,-0.24,7,27,1,⭐
323,军工电子Ⅱ,174508662.0,6529820,61,2860797.7377049183,-0.48,14,45,2,⭐
324,其他专用设备,173014633.71,4964862,79,2190058.654556962,-0.28,17,55,5,⭐
325,腾讯云,172219649.99,4401241,20,8610982.4995,-0.28,4,15,1,⭐
326,核污染防治,171293943.48000002,12600178,30,5709798.116,-0.72,3,25,2,⭐
327,农业种植,170585014.0,18194545,76,2244539.6578947366,-0.39,12,55,9,⭐
328,创新医疗服务,169941337.5,9333703,77,2207030.3571428573,-0.58,17,55,4,⭐
329,超级品牌,169322296.0,8618974,32,5291321.75,-0.23,5,25,2,⭐
330,集成电路制造,166823245.28,3092536,8,20852905.66,-0.19,3,5,0,⭐
331,减肥药,165226339.0,4951653,34,4859598.205882353,-0.74,7,26,1,⭐
332,宠物经济,163765542.0,6675720,63,2599453.0476190476,-0.54,11,48,4,⭐
333,磷化工,163028354.12,10337148,45,3622852.313777778,-0.23,10,32,3,⭐
334,创新药,162033742.1,7080421,93,1742298.3021505375,-0.56,14,69,7,⭐
335,北交所概念,160634343.57999998,12236891,25,6425373.743199999,-0.43,5,18,2,⭐
336,白酒Ⅲ,157832322.0,4644830,20,7891616.1,-0.4,2,18,0,⭐
337,原料药,156686643.0,11672127,41,3821625.43902439,-0.76,9,29,3,⭐
338,数据确权,156032767.05,16264349,33,4728265.668181819,-0.57,5,28,0,⭐
339,汽车电子电气系统,155312537.29,8721615,39,3982372.751025641,-0.64,8,30,1,⭐
340,银行,154751218.98000002,24890130,42,3684552.832857143,-0.21,8,24,10,⭐
341,分立器件,151887856.0,1202840,18,8438214.222222222,0.25,10,7,1,⭐
342,国资云概念,148675193.0,8056021,20,7433759.65,-0.66,1,18,1,⭐
343,铅锌,148204700.0,10267274,11,13473154.545454545,-1.9,1,10,0,⭐
344,垃圾分类,148114173.8,13765718,96,1542855.9770833335,-0.38,14,68,14,⭐
345,肝炎概念,147029904.0,6722202,57,2579472.0,-0.51,8,44,5,⭐
346,化学原料,146639067.06,10433347,58,2528259.7768965517,-0.45,11,41,6,⭐
347,钨,146110837.0,2822300,4,36527709.25,-1.92,0,4,0,⭐
348,能源金属,145726761.2,2484920,11,13247887.38181818,-0.42,2,9,0,⭐
349,时空大数据,145311827.57,10064542,26,5588916.444999999,-0.23,4,22,0,⭐
350,尾气治理,144624048.8,6162143,33,4382546.933333334,-0.23,8,22,3,⭐
351,集成电路封测,144217520.0,3433345,12,12018126.666666666,0.17,4,8,0,⭐
352,旅游概念,144079288.8,22380490,52,2770755.553846154,-0.79,5,42,4,⭐
353,铜,141178131.25,7515175,17,8304595.955882353,-0.91,1,16,0,⭐
354,环境治理,138749806.7,11108281,96,1445310.4864583332,-0.27,20,70,6,⭐
355,虚拟机器人,138286003.8,4779180,15,9219066.92,-0.76,3,12,0,⭐
356,IPv6,133852279.0,5331500,13,10296329.153846154,-0.71,0,13,0,⭐
357,地下管网,133021150.2,14609172,48,2771273.9625,-0.13,8,33,7,⭐
358,一般零售,132875567.0,16283600,58,2290958.0517241377,-0.48,8,45,5,⭐
359,全息技术,131825532.0,2663934,11,11984139.272727273,-0.75,1,9,1,⭐
360,土壤修复,131586638.7,17401087,34,3870195.255882353,0.02,4,25,5,⭐
361,燃气Ⅱ,131296268.0,11926092,29,4527457.517241379,-0.07,8,16,5,⭐
362,减速器,130859689.15,8272645,76,1721838.015131579,-0.42,12,55,9,⭐
363,地摊经济,130176945.0,14642706,30,4339231.5,-0.27,3,22,5,⭐
364,钢铁,128546177.0,17975646,43,2989445.976744186,-0.52,4,33,6,⭐
365,病毒防治,127966825.28,10917302,99,1292594.1947474747,-0.23,18,69,10,⭐
366,机器人执行器,124325664.0,2123210,35,3552161.8285714285,-0.28,4,28,3,⭐
367,红利破净股,123868957.0,16146741,39,3176127.1025641025,-0.03,10,20,9,⭐
368,游戏Ⅲ,123590274.9,7821818,25,4943610.996,-0.87,3,20,2,⭐
369,游戏Ⅱ,123590274.9,7821818,25,4943610.996,-0.87,3,20,2,⭐
370,知识产权,122123650.0,8055679,42,2907705.9523809524,-0.26,7,33,2,⭐
371,京津冀,121310808.2,11749230,59,2056115.393220339,-0.41,8,46,5,⭐
372,生态农业,119969478.63,12343398,38,3157091.542894737,-0.6,4,30,4,⭐
373,体外诊断概念,119075411.48,5738151,68,1751108.9923529413,-0.16,14,47,5,⭐
374,食品安全,118325723.2,8369123,47,2517568.578723404,-0.06,4,40,3,⭐
375,风电设备,117466884.0,4924076,30,3915562.8,-0.34,7,21,2,⭐
376,券商概念,116199658.8,9862097,54,2151845.533333333,-0.27,3,43,8,⭐
377,影视院线,116138774.8,28999784,18,6452154.155555556,-1.49,0,17,1,⭐
378,PVDF概念,115438680.6,3988940,16,7214917.5375,-0.07,6,9,1,⭐
379,医疗器械概念,115312058.0,2338919,86,1340837.8837209302,-0.28,24,55,6,⭐
380,蓄电池及其他电池,115091498.5,5181696,9,12787944.277777778,-1.63,0,7,2,⭐
381,有机硅概念,114532083.36,5031155,34,3368590.6870588236,-0.62,3,27,4,⭐
382,基础建设,114254599.0,23146140,44,2596695.4318181816,-0.46,5,32,7,⭐
383,3D摄像头,112868565.0,2334072,9,12540951.666666666,-0.39,0,9,0,⭐
384,交运设备,112800179.15,10627601,44,2563640.435227273,-0.15,10,28,6,⭐
385,VPN,112168545.0,4774266,19,5903607.631578947,-0.63,5,14,0,⭐
386,面板,111681015.0,16826530,38,2938974.0789473685,-0.6,5,31,2,⭐
387,影视动漫制作,111450772.8,28665984,14,7960769.485714286,-1.7,0,14,0,⭐
388,环氧丙烷,111193325.12,5550565,20,5559666.256,-0.4,6,14,0,⭐
389,智慧灯杆,110779676.15,11684535,26,4260756.775,0.07,8,17,1,⭐
390,工业大麻,110148110.0,8805300,36,3059669.722222222,-0.36,6,28,2,⭐
391,EDR概念,110115010.0,2119095,13,8470385.384615384,-0.39,1,12,0,⭐
392,股权转让,109849226.0,18429137,39,2816646.8205128205,-0.57,4,31,4,⭐
393,空间站概念,108716466.28,3378262,20,5435823.314,-0.97,1,19,0,⭐
394,人造肉,107444075.0,10974700,18,5969115.277777778,-0.13,3,13,2,⭐
395,调味品概念,106591347.0,11200014,32,3330979.59375,-0.32,6,23,3,⭐
396,化债(AMC)概念,105826901.0,11307230,57,1856612.298245614,-0.5,6,43,8,⭐
397,汽车整车,103671788.0,12856406,24,4319657.833333333,-0.25,4,15,5,⭐
398,单抗概念,103013327.0,4976717,49,2102312.7959183673,-0.68,7,36,5,⭐
399,财税数字化,101506928.55,2877389,40,2537673.21375,-0.6,6,33,1,⭐
400,医疗服务,100575940.0,4880241,53,1897659.2452830188,-0.78,8,40,4,⭐
401,航天装备Ⅲ,99255028.7,2187457,9,11028336.522222223,-1.01,0,8,1,⭐
402,建筑节能,98946301.0,8917200,45,2198806.688888889,-0.26,11,29,5,⭐
403,风电零部件,98151884.0,4059600,25,3926075.36,-0.36,5,18,2,⭐
404,冰雪经济,97818367.0,10561961,42,2329008.738095238,-0.72,3,35,4,⭐
405,基建市政工程,97425512.0,16409140,26,3747135.076923077,-0.54,3,19,4,⭐
406,贵金属,96298913.0,4143929,13,7407608.692307692,-0.65,1,11,1,⭐
407,航海装备Ⅱ,95513057.0,3707300,10,9551305.7,-0.43,2,7,1,⭐
408,航海装备Ⅲ,95513057.0,3707300,10,9551305.7,-0.43,2,7,1,⭐
409,特种纸,95396736.0,20091100,12,7949728.0,0.31,2,9,1,⭐
410,首发经济,94633903.9,15017254,40,2365847.5975,-0.37,12,26,2,⭐
411,纸包装,94045927.0,5379404,19,4949785.631578947,-0.31,4,12,3,⭐
412,通信应用增值服务,93566517.71000001,5166807,17,5503912.806470589,-0.79,3,14,0,⭐
413,调味发酵品Ⅱ,91557370.0,9602814,14,6539812.142857143,-0.18,4,8,2,⭐
414,调味发酵品Ⅲ,91557370.0,9602814,14,6539812.142857143,-0.18,4,8,2,⭐
415,纳米银,91078088.0,5465900,7,13011155.42857143,-0.63,1,6,0,⭐
416,刀片电池,89638953.0,2330447,12,7469912.75,-1.0,1,10,1,⭐
417,轨交设备Ⅲ,89541509.15,10029857,30,2984716.9716666667,-0.03,8,20,2,⭐
418,环保设备Ⅱ,88455840.9,6316191,26,3402147.7269230774,-0.39,5,17,4,⭐
419,光伏电池组件,87896381.0,11897627,21,4185541.9523809524,-0.51,4,16,1,⭐
420,资源开采概念,87354402.0,7754200,19,4597600.105263158,-0.99,1,13,4,⭐
421,氟化工,85914155.3,2881545,10,8591415.53,0.03,5,5,0,⭐
422,裸眼3D,83470962.0,10161442,24,3477956.75,-1.01,1,21,2,⭐
423,热力服务,82417719.46000001,9940925,18,4578762.192222223,-0.66,2,14,2,⭐
424,预制菜概念,81826013.5,16089350,61,1341410.0573770492,-0.25,10,46,5,⭐
425,电子身份证,81351706.0,5114603,38,2140834.3684210526,-0.4,4,30,4,⭐
426,ETC,80736047.98,11291326,42,1922286.8566666667,-0.8,4,33,5,⭐
427,化妆品概念,80288931.0,5155090,56,1433730.9107142857,-0.33,9,39,8,⭐
428,煤炭,80156761.0,10089307,32,2504898.78125,-0.36,6,19,7,⭐
429,专业工程,80092870.44,10755265,38,2107707.116842105,-0.74,6,28,4,⭐
430,生物疫苗,79586970.0,5485771,66,1205863.1818181819,-0.31,12,49,4,⭐
431,零售概念,78994431.0,10610070,62,1274103.7258064516,-0.26,10,44,8,⭐
432,CRO,78150403.0,2645250,37,2112173.054054054,-0.75,8,27,1,⭐
433,生物制品,77562032.0,3225664,54,1436333.9259259258,-0.29,10,35,6,⭐
434,家居用品,76660973.5,4663350,73,1050150.3219178081,-0.18,18,47,8,⭐
435,土地流转,76545376.0,11066871,44,1739667.6363636365,-0.34,9,30,5,⭐
436,精准医疗,76111977.0,5075464,44,1729817.6590909092,-0.54,5,36,3,⭐
437,工程咨询服务Ⅱ,75494157.0,6025300,41,1841320.9024390243,-0.68,6,31,4,⭐
438,通信工程及服务,75236873.0,6056300,19,3959835.4210526315,-0.96,2,16,1,⭐
439,物流,74540056.0,7807700,46,1620436.0,0.1,9,29,8,⭐
440,煤炭开采,74115681.0,8624907,25,2964627.24,-0.45,4,16,5,⭐
441,幽门螺杆菌概念,74012873.0,7557720,51,1451232.8039215687,-0.41,5,43,3,⭐
442,膜材料,72116586.0,7653067,20,3605829.3,-0.26,6,11,3,⭐
443,退税商店,71510118.0,5491200,12,5959176.5,-0.53,0,11,1,⭐
444,其他生物制品,71305963.0,2677327,35,2037313.2285714287,-0.33,6,23,4,⭐
445,碳基材料,71166174.0,4269090,19,3745588.1052631577,-0.0,3,14,2,⭐
446,生物质能发电,70699303.0,7650078,29,2437907.0,-0.67,5,20,4,⭐
447,钒电池,70673378.11,12069763,22,3212426.277727273,-0.41,3,16,3,⭐
448,空气能热泵,70549008.0,3404500,35,2015685.9428571428,-0.54,3,27,5,⭐
449,稀土,70336909.0,1589820,4,17584227.25,-1.22,1,3,0,⭐
450,逆变器,69796601.0,1016269,9,7755177.888888889,-0.97,0,8,1,⭐
451,维生素,69677004.0,8137946,31,2247645.290322581,-0.71,6,18,7,⭐
452,服装家纺,69599633.8,6076820,59,1179654.8101694915,-0.14,13,36,9,⭐
453,电能综合服务,68788992.0,10179600,16,4299312.0,-0.78,2,12,2,⭐
454,综合Ⅱ,67974100.0,6712600,17,3998476.470588235,0.65,4,9,4,⭐
455,综合Ⅲ,67974100.0,6712600,17,3998476.470588235,0.65,4,9,4,⭐
456,ERP概念,67944753.0,4895705,21,3235464.4285714286,-0.33,3,18,0,⭐
457,医疗研发外包,67245178.0,2054321,29,2318799.2413793104,-1.0,5,22,1,⭐
458,其他通用设备,67218136.0,3415096,48,1400377.8333333333,-0.58,6,34,7,⭐
459,工程机械概念,66294654.0,7328197,51,1299895.1764705882,-0.3,10,34,7,⭐
460,医疗器械,66107550.720000006,2138065,90,734528.3413333334,-0.32,22,58,9,⭐
461,医疗耗材,62535083.52,2707097,50,1250701.6704000002,-0.41,11,37,1,⭐
462,多元金融,62060613.2,7492299,27,2298541.2296296298,-0.36,5,20,2,⭐
463,其他自动化设备,61721311.0,903895,25,2468852.44,-0.23,8,16,0,⭐
464,其他汽车零部件,60920011.31,4225521,52,1171538.6790384615,-0.37,12,37,3,⭐
465,CAR-T细胞疗法,60765719.0,2961178,23,2641987.782608696,-0.91,2,19,1,⭐
466,医药生物,60419474.0,1526790,72,839159.3611111111,-0.36,21,41,7,⭐
467,专业服务,59854351.8,4654844,30,1995145.0599999998,0.19,9,19,2,⭐
468,净水概念,59796868.0,4419508,21,2847469.904761905,-0.26,5,15,1,⭐
469,油气开采Ⅲ,59762340.0,7424240,5,11952468.0,0.26,2,2,1,⭐
470,油气开采Ⅱ,59762340.0,7424240,5,11952468.0,0.26,2,2,1,⭐
471,第四代半导体,59516284.0,5068244,5,11903256.8,-0.93,1,3,1,⭐
472,电网自动化设备,59150207.11,2707802,26,2275007.965769231,-0.37,6,16,4,⭐
473,免疫治疗,56572294.0,4534836,44,1285733.9545454546,-0.55,7,33,4,⭐
474,配电设备,56473661.0,3921660,26,2172063.8846153845,-0.6,2,24,0,⭐
475,华为欧拉,56352128.0,1651096,14,4025152.0,-0.53,3,11,0,⭐
476,光伏辅材,56097712.0,2301929,16,3506107.0,-0.26,6,9,1,⭐
477,房屋检测,55463950.2,7317571,37,1499025.6810810813,-0.47,3,29,5,⭐
478,地热能,55095339.0,3204200,9,6121704.333333333,-1.11,0,7,2,⭐
479,厨房小家电,54448152.75,4170525,9,6049794.75,0.02,3,5,1,⭐
480,动力煤,52636674.0,5030290,15,3509111.6,-0.25,4,8,3,⭐
481,制冷空调设备,52335259.0,4001100,17,3078544.6470588236,-0.91,0,12,5,⭐
482,检测服务,52289416.8,3994544,21,2489972.2285714285,0.16,7,12,2,⭐
483,乘用车,51950405.0,1195906,8,6493800.625,-0.06,1,4,3,⭐
484,民爆概念,51600732.7,7090476,22,2345487.85,-0.63,3,17,2,⭐
485,快递概念,50656328.0,4423456,40,1266408.2,-0.23,5,28,7,⭐
486,独家药品,50642063.0,3887508,43,1177722.3953488371,-0.37,3,38,2,⭐
487,电子纸概念,49530329.0,11916998,13,3810025.3076923075,-0.3,2,11,0,⭐
488,水务及水治理,49465430.0,5004169,52,951258.2692307692,-0.03,12,36,4,⭐
489,金属新材料,48943900.0,1707545,32,1529496.875,-0.32,7,22,2,⭐
490,种植业,48875833.4,3509030,19,2572412.2842105264,-0.14,3,15,1,⭐
491,医废处理,48797870.5,5191583,31,1574124.8548387096,0.03,5,23,3,⭐
492,水力发电,48643715.0,4956900,10,4864371.5,-1.2,2,8,0,⭐
493,医药商业,48010538.99,5649419,30,1600351.2996666667,-0.59,4,25,1,⭐
494,沪企改革,47079605.0,5473493,40,1176990.125,-0.32,4,31,5,⭐
495,旅游酒店,46404520.0,3771302,35,1325843.4285714286,-0.45,3,28,3,⭐
496,农商行Ⅲ,46330398.980000004,9665494,10,4633039.898,-0.63,1,7,2,⭐
497,培育钻石,45616888.0,2051419,15,3041125.8666666667,-0.36,2,12,0,⭐
498,电动乘用车,45564503.0,598206,3,15188167.666666666,-0.02,0,1,2,⭐
499,化学纤维,45119042.0,3143192,26,1735347.7692307692,-0.43,6,17,3,⭐
500,综合电力设备商,45086078.0,1541600,2,22543039.0,-0.05,1,1,0,⭐
501,食品及饲料添加剂,43934581.0,2713517,22,1997026.4090909092,-0.36,5,13,4,⭐
502,纺织制造,43249540.0,4189200,31,1395146.4516129033,-0.9,3,25,3,⭐
503,工程机械,42563698.0,5529609,28,1520132.0714285714,-0.15,7,18,3,⭐
504,上海自贸,41736851.0,2242511,34,1227554.4411764706,-0.05,5,21,8,⭐
505,机器人,41615064.24,1495721,17,2447944.955294118,0.1,4,12,0,⭐
506,其他专业工程,41087886.44,5940628,19,2162520.3389473683,-0.77,3,13,3,⭐
507,炼油化工,40988882.0,4956747,10,4098888.2,-0.35,1,8,1,⭐
508,数字阅读,39821745.0,2532300,19,2095881.3157894737,-0.63,3,14,2,⭐
509,特色药,39533812.0,3793369,40,988345.3,-0.5,4,34,2,⭐
510,电信运营商,39280133.0,6353100,3,13093377.666666666,-0.71,0,3,0,⭐
511,啤酒概念,38030483.0,3337200,19,2001604.3684210526,-0.27,5,13,1,⭐
512,其他家居用品,37718482.5,2108250,24,1571603.4375,-0.31,5,17,2,⭐
513,商用车,37505208.0,8187100,13,2885016.0,-0.39,2,9,2,⭐
514,中药Ⅱ,37176916.0,4107052,64,580889.3125,-0.33,8,47,9,⭐
515,中药Ⅲ,37176916.0,4107052,64,580889.3125,-0.33,8,47,9,⭐
516,白银,37125377.0,2160300,3,12375125.666666666,-1.07,0,3,0,⭐
517,地面兵装Ⅲ,36778053.0,1701135,12,3064837.75,-0.09,6,5,1,⭐
518,地面兵装Ⅱ,36778053.0,1701135,12,3064837.75,-0.09,6,5,1,⭐
519,汽车一体化压铸,34815089.0,2565100,28,1243396.0357142857,-0.27,8,17,3,⭐
520,农药,34685682.0,2732368,31,1118892.9677419355,-0.2,6,17,8,⭐
521,社区团购,34663731.0,6278300,38,912203.447368421,-0.42,5,27,5,⭐
522,国有大型银行Ⅲ,34346444.0,4896500,6,5724407.333333333,0.0,2,1,3,⭐
523,大气治理,33268000.0,1887400,6,5544666.666666667,-1.53,1,5,0,⭐
524,MLOps概念,33258036.0,1888050,10,3325803.6,-0.38,1,9,0,⭐
525,旅游及景区,32592462.0,2976802,24,1358019.25,-0.63,1,19,3,⭐
526,商用载货车,32506631.0,7724500,8,4063328.875,-0.22,2,5,1,⭐
527,屏下摄像,31651407.0,4382400,9,3516823.0,-0.21,1,8,0,⭐
528,磨具磨料,31534192.0,1762819,12,2627849.3333333335,-0.28,3,9,0,⭐
529,统一大市场,31475554.8,5152813,40,786888.87,-0.39,5,29,6,⭐
530,阿兹海默,31172471.0,4093495,21,1484403.380952381,-0.59,4,16,1,⭐
531,美容护理,31032244.12,1635304,30,1034408.1373333334,-0.13,6,20,4,⭐
532,饮料乳品,29936896.54,2567086,26,1151419.0976923076,-0.48,3,20,3,⭐
533,医院,29860484.0,2621800,15,1990698.9333333333,-0.63,1,11,3,⭐
534,非金属材料Ⅲ,29854415.0,632773,7,4264916.428571428,-0.85,0,6,0,⭐
535,盲盒经济,29481449.9,1548418,12,2456787.4916666667,-0.8,1,10,1,⭐
536,REITs概念,29336481.0,5178500,24,1222353.375,-0.6,0,19,5,⭐
537,其他金属新材料,29159290.0,935117,18,1619960.5555555555,-0.17,5,11,1,⭐
538,原材料供应链服务,28697413.0,4471300,12,2391451.0833333335,-0.62,2,7,3,⭐
539,保险Ⅲ,28223485.0,760345,5,5644697.0,-0.48,0,5,0,⭐
540,大众出版,28034868.0,2404400,18,1557492.6666666667,-0.56,3,13,2,⭐
541,医药流通,27108925.49,4510769,22,1232223.8859090907,-0.6,2,19,1,⭐
542,粮食概念,26804124.0,3936500,27,992745.3333333334,-0.39,3,20,4,⭐
543,电机Ⅱ,26770567.0,1392900,25,1070822.68,-0.63,1,24,0,⭐
544,电机Ⅲ,26770567.0,1392900,25,1070822.68,-0.63,1,24,0,⭐
545,股份制银行Ⅲ,26460478.0,2684595,9,2940053.111111111,-0.13,1,7,1,⭐
546,PLC概念,26108201.0,590061,10,2610820.1,-0.34,2,7,1,⭐
547,改性塑料,25762373.0,1044623,19,1355914.3684210526,-0.44,5,13,1,⭐
548,互联网电商,25756653.03,6591837,18,1430925.1683333335,-0.65,2,15,0,⭐
549,自然景区,25737847.0,2038700,12,2144820.5833333335,-0.75,0,9,3,⭐
550,油田服务,25716262.0,3091100,7,3673751.714285714,-1.08,1,4,2,⭐
551,其他化学原料,24858086.7,2047630,15,1657205.78,-0.66,2,11,2,⭐
552,航空机场,24777893.0,4705431,13,1905991.7692307692,-0.32,2,9,2,⭐
553,贸易Ⅲ,24610978.0,2823600,16,1538186.125,-0.76,2,13,1,⭐
554,代糖概念,24492489.0,1092200,15,1632832.6,-0.32,2,11,2,⭐
555,免税概念,24274451.0,2233299,18,1348580.611111111,-0.05,3,13,2,⭐
556,白色家电,23531529.0,1343600,10,2353152.9,-0.86,0,9,1,⭐
557,食品加工,23264359.0,2894700,25,930574.36,-0.36,4,17,4,⭐
558,抗菌面料,22984481.0,1281300,16,1436530.0625,-0.35,3,11,2,⭐
559,铁路公路,22842359.0,3355701,33,692192.696969697,-0.06,8,16,9,⭐
560,其他纺织,22792977.0,1999000,15,1519531.8,-0.6,1,12,2,⭐
561,供销社概念,22765056.0,2158000,14,1626075.4285714286,-0.75,1,10,3,⭐
562,房屋建设Ⅱ,22366546.0,2890240,8,2795818.25,-0.33,0,6,2,⭐
563,乳品,22112410.0,2244900,18,1228467.2222222222,-0.67,2,14,2,⭐
564,镍,21947688.0,352800,1,21947688.0,-0.02,0,1,0,⭐
565,鸡肉概念,21844774.5,2255550,20,1092238.725,0.18,3,16,1,⭐
566,DRG/DIP,21826839.0,2022918,18,1212602.1666666667,-0.65,1,17,0,⭐
567,农产品加工,21622731.63,2841009,22,982851.4377272726,-0.49,5,15,1,⭐
568,焦煤,21479007.0,3594617,10,2147900.7,-0.73,0,8,2,⭐
569,肝素概念,21439335.2,2064641,13,1649179.6307692307,-0.84,2,10,1,⭐
570,其他运输设备,21384585.0,917445,8,2673073.125,-0.63,2,4,2,⭐
571,SPD概念,21143381.5,2054450,13,1626413.9615384615,-0.62,2,10,1,⭐
572,氮肥,21118127.759999998,4506942,6,3519687.9599999995,0.11,4,1,1,⭐
573,超跌股,21001584.0,12343695,12,1750132.0,-2.73,2,9,1,⭐
574,聚氨酯,20999428.0,1274600,8,2624928.5,-0.77,1,4,3,⭐
575,线下药店,20901613.5,1138650,8,2612701.6875,-0.58,2,6,0,⭐
576,可燃冰,20869502.0,2467500,9,2318833.5555555555,-0.29,1,6,2,⭐
577,毛发医疗,20811608.0,2150300,18,1156200.4444444445,0.1,6,10,2,⭐
578,橡胶,20391015.6,783618,17,1199471.505882353,-0.45,4,13,0,⭐
579,水产概念,19749813.0,2505600,16,1234363.3125,-0.67,0,13,2,⭐
580,化学工程,19710731.0,2555537,6,3285121.8333333335,-1.1,2,4,0,⭐
581,钾肥,19390837.0,536100,4,4847709.25,-0.23,0,2,2,⭐
582,机床工具,19048705.0,1211755,18,1058261.388888889,-0.24,6,10,2,⭐
583,无机盐,18541491.0,972300,10,1854149.1,-0.22,4,6,0,⭐
584,钛白粉概念,18475803.0,1471000,12,1539650.25,-0.57,1,11,0,⭐
585,光伏主材,18412223.0,1009700,3,6137407.666666667,-0.77,0,3,0,⭐
586,租售同权,18396570.0,3019000,16,1149785.625,-0.47,1,8,6,⭐
587,铁矿石,18242861.0,561400,5,3648572.2,-0.87,0,5,0,⭐
588,专业连锁Ⅱ,18122197.0,1504200,7,2588885.285714286,-0.67,0,5,2,⭐
589,专业连锁Ⅲ,18122197.0,1504200,7,2588885.285714286,-0.67,0,5,2,⭐
590,照明设备Ⅱ,17688670.0,1613790,12,1474055.8333333333,-0.22,3,8,1,⭐
591,照明设备Ⅲ,17688670.0,1613790,12,1474055.8333333333,-0.22,3,8,1,⭐
592,电子车牌,17659645.0,2506800,18,981091.3888888889,-0.54,3,14,1,⭐
593,园林工程,16829087.0,6737000,18,934949.2777777778,-0.33,2,13,3,⭐
594,非白酒,16824553.0,1228600,15,1121636.8666666667,-0.02,5,9,1,⭐
595,化妆品,16523734.0,722600,14,1180266.7142857143,0.13,3,9,2,⭐
596,综合环境治理,16503314.7,3252467,15,1100220.98,-0.81,0,15,0,⭐
597,棉纺,16234508.0,1665000,8,2029313.5,-1.83,0,8,0,⭐
598,超市,16067313.0,3450100,7,2295330.4285714286,-0.86,0,6,1,⭐
599,品牌化妆品,15046818.0,595300,8,1880852.25,0.46,2,4,2,⭐
600,草甘膦,14801291.0,1591500,13,1138560.8461538462,-0.19,2,8,3,⭐
601,宠物食品,14602500.0,346500,3,4867500.0,-1.59,0,3,0,⭐
602,培训教育,14370519.0,2563900,11,1306410.8181818181,-0.86,1,9,0,⭐
603,水泥,14337327.0,1725290,23,623362.0434782609,-0.4,5,16,2,⭐
604,熔盐储能,14136660.0,1082900,10,1413666.0,-0.4,3,6,1,⭐
605,期货,13789976.0,941216,4,3447494.0,-1.01,1,3,0,⭐
606,饰品,13462185.0,1308520,14,961584.6428571428,-0.77,0,12,2,⭐
607,零食,13461922.0,795360,11,1223811.0909090908,-0.37,1,7,3,⭐
608,文化用品,13378402.0,1652000,5,2675680.4,-0.34,2,3,0,⭐
609,其他石化,13357706.0,2140000,14,954121.8571428572,-0.25,2,12,0,⭐
610,复合肥,13290773.0,1828500,9,1476752.5555555555,-0.67,1,8,0,⭐
611,多业态零售,13158548.0,1425400,15,877236.5333333333,-0.32,2,12,1,⭐
612,橡胶助剂,13092858.0,260600,2,6546429.0,-1.14,0,2,0,⭐
613,空调,12910801.0,223300,3,4303600.333333333,-0.32,0,3,0,⭐
614,港口,12757867.0,3325200,16,797366.6875,-0.04,4,7,5,⭐
615,氯碱,12654645.0,1863700,14,903903.2142857143,-0.38,3,8,3,⭐
616,重组蛋白,12595556.0,606999,16,787222.25,-0.35,3,11,1,⭐
617,快递,12470582.0,636700,4,3117645.5,-0.3,0,3,1,⭐
618,其他农产品加工,12289468.629999999,1920709,10,1228946.863,-0.63,3,6,0,⭐
619,瓷砖地板,12228311.0,611600,12,1019025.9166666666,0.64,4,5,3,⭐
620,户外露营,12131830.0,1762500,26,466608.8461538461,-0.34,5,20,1,⭐
621,金融信息服务,12058470.0,786000,3,4019490.0,-1.03,0,3,0,⭐
622,硅料硅片,12037367.0,1220198,5,2407473.4,-1.13,0,5,0,⭐
623,电视广播Ⅲ,11947961.0,2453900,13,919073.9230769231,-0.36,1,11,1,⭐
624,电视广播Ⅱ,11947961.0,2453900,13,919073.9230769231,-0.36,1,11,1,⭐
625,国际工程,11751048.0,1115400,4,2937762.0,-0.82,0,4,0,⭐
626,轮胎轮毂,11701573.3,1134090,21,557217.7761904763,-0.75,0,16,5,⭐
627,啤酒,11583473.0,770000,7,1654781.857142857,0.48,4,2,1,⭐
628,娱乐用品,10919138.0,732000,18,606618.7777777778,-0.38,4,11,3,⭐
629,清洁小家电,10821219.0,580417,8,1352652.375,-0.14,2,6,0,⭐
630,个护用品,10776836.12,556508,13,828987.3938461537,-0.5,2,10,1,⭐
631,教育运营及其他,10670671.0,1959393,3,3556890.3333333335,0.01,1,2,0,⭐
632,冰洗,10620728.0,1120300,7,1517246.857142857,-1.09,0,6,1,⭐
633,租赁,10577405.0,1534600,3,3525801.6666666665,-0.89,0,3,0,⭐
634,铁路运输,10478957.0,1363400,7,1496993.857142857,0.31,2,2,3,⭐
635,玻璃制造,10449037.0,1869600,7,1492719.5714285714,-0.01,3,4,0,⭐
636,摩托车,10029999.0,699900,8,1253749.875,-0.37,2,6,0,⭐
637,水泥制造,9652587.0,1052300,14,689470.5,-0.23,3,11,0,⭐
638,同步磁阻电机,9468663.0,652215,7,1352666.142857143,-0.74,0,7,0,⭐
639,预加工食品,9464015.0,344700,10,946401.5,-0.22,3,7,0,⭐
640,定制家居,9152399.0,563300,14,653742.7857142857,-0.75,2,11,1,⭐
641,其他数字媒体,9030397.0,855334,2,4515198.5,-0.93,1,1,0,⭐
642,防水材料,8995320.2,873874,3,2998440.0666666664,0.89,1,2,0,⭐
643,高速公路,8922092.0,1639401,20,446104.6,-0.12,5,9,6,⭐
