排名,板块名称,成交额(元),成交量(股),统计股数,平均每只成交额,平均涨幅%,上涨数,下跌数,平盘数,关注
321,新消费,179942637.91,12438174,79,2277754.9102531644,-0.06,16,56,7,⭐
322,体育产业,178453024.0,15690000,70,2549328.9142857143,-0.35,21,41,6,⭐
323,垃圾分类,177767002.76,14466316,97,1832649.5129896905,-0.35,25,56,14,⭐
324,原料药,177732202.6,11545635,41,4334931.770731707,-0.15,12,21,6,⭐
325,减肥药,176551788.70999998,8114126,34,5192699.667941175,-0.98,5,26,3,⭐
326,电子竞技,176085043.86,19498366,32,5502657.620625,0.23,9,18,5,⭐
327,PEEK材料概念,175600348.4,5344556,41,4282935.326829269,-0.84,4,32,5,⭐
328,快手概念,172821245.1,18193280,32,5400663.909375,-0.45,7,20,5,⭐
329,VPN,172361772.0,15891088,19,9071672.210526315,-0.91,2,12,5,⭐
330,白色家电,172324906.7,4496430,10,17232490.669999998,0.37,4,5,0,⭐
331,白酒Ⅲ,164489144.5,2167499,20,8224457.225,-0.27,8,9,3,⭐
332,化债(AMC)概念,163887490.10000002,16192225,57,2875219.124561404,-0.21,11,33,13,⭐
333,空调,163413147.7,4035530,3,54471049.23333333,1.36,2,1,0,⭐
334,股份制银行Ⅲ,162514235.0,7659700,9,18057137.222222224,-0.3,1,6,2,⭐
335,航母概念,160150779.0,7228704,32,5004711.84375,-0.7,5,24,3,⭐
336,旅游概念,159209373.68,26494957,52,3061718.724615385,0.17,16,27,8,⭐
337,贵金属,158933331.0,6488300,13,12225640.846153846,-0.71,3,10,0,⭐
338,风电设备,158571577.0,7680028,30,5285719.233333333,-1.14,3,26,1,⭐
339,其他电源设备Ⅱ,157984825.0,3505380,31,5096284.677419355,-0.6,8,21,1,⭐
340,显示技术,157756002.36,12556200,47,3356510.6885106387,-0.62,6,37,3,⭐
341,快递概念,156896436.0,24082710,40,3922410.9,0.21,15,16,8,⭐
342,钒电池,156885279.0,41648900,22,7131149.045454546,0.17,6,15,1,⭐
343,红利破净股,155785089.0,23765053,39,3994489.4615384615,-0.2,10,23,6,⭐
344,3D玻璃,150958853.43,11380437,15,10063923.562,-0.99,2,11,1,⭐
345,广告营销,149692977.9,15848290,29,5161826.824137932,0.62,13,14,2,⭐
346,模拟芯片设计,146572139.0,2178710,35,4187775.4,-1.11,2,31,2,⭐
347,集成电路制造,146523397.0,2033428,8,18315424.625,-1.25,0,8,0,⭐
348,有机硅概念,145845804.0,7206177,34,4289582.470588235,-0.65,10,23,1,⭐
349,电子纸概念,144027860.86,45500149,12,12002321.738333335,-0.85,1,11,0,⭐
350,铅锌,143844750.0,7604294,11,13076795.454545455,-1.65,2,8,1,⭐
351,GDR,143084693.0,6508490,11,13007699.363636363,-1.22,2,8,1,⭐
352,商贸零售,141990723.12,31471891,100,1419907.2312,-0.38,24,69,7,⭐
353,宠物经济,141977549.0,5873622,63,2253611.888888889,-0.41,16,43,4,⭐
354,数字水印,141319929.0,13623331,18,7851107.166666667,-0.7,6,11,0,⭐
355,工程机械概念,139603482.55,12393036,51,2737323.187254902,-0.23,15,33,2,⭐
356,工程机械,138365799.55,12402001,28,4941635.698214286,-0.24,8,19,1,⭐
357,集成电路封测,138208073.0,4137928,12,11517339.416666666,-1.44,1,10,1,⭐
358,服装家纺,135832200.0,15327800,60,2263870.0,-0.15,13,36,10,⭐
359,破发股,134378892.0,12938706,181,742424.8176795581,-0.66,52,107,19,⭐
360,AI语料,133548715.36,13785308,32,4173397.355,-0.23,7,23,2,⭐
361,化学纤维,127246244.67,6867961,25,5089849.7868,-0.74,4,17,3,⭐
362,单抗概念,126905946.16,6472759,49,2589917.2685714285,-0.19,16,26,6,⭐
363,中药概念,126387388.9,15944949,95,1330393.567368421,0.01,28,53,13,⭐
364,生物疫苗,124868282.12,9961327,66,1891943.6684848485,-0.69,13,43,8,⭐
365,其他小金属,123468286.7,2697477,14,8819163.335714286,-0.48,1,12,1,⭐
366,通信应用增值服务,123421588.0,6548200,17,7260093.411764706,-0.55,4,11,2,⭐
367,耐火材料,122023228.29,28217515,5,24404645.658,-1.06,1,4,0,⭐
368,游戏Ⅲ,121013131.0,10207917,25,4840525.24,0.21,11,11,3,⭐
369,游戏Ⅱ,121013131.0,10207917,25,4840525.24,0.21,11,11,3,⭐
370,化学原料,120045683.0,10250095,58,2069753.1551724137,-0.36,13,36,9,⭐
371,汽车零部件,120035051.0,6374759,71,1690634.5211267606,-0.73,18,47,6,⭐
372,Kimi概念,119374845.9,7552764,16,7460927.86875,-1.09,3,9,4,⭐
373,中俄贸易概念,117964181.4,16584924,76,1552160.2815789476,-0.5,15,47,14,⭐
374,尾气治理,115484253.0,6041087,33,3499522.8181818184,-1.17,4,27,2,⭐
375,幽门螺杆菌概念,115228615.9,11495198,51,2259384.625490196,-0.36,12,34,5,⭐
376,玻璃玻纤,115061690.0,6377320,15,7670779.333333333,-0.64,3,12,0,⭐
377,北交所概念,112537410.44,9115438,25,4501496.4176,0.0,5,19,1,⭐
378,光伏电池组件,111648810.0,15483351,20,5582440.5,-1.12,3,17,0,⭐
379,智慧灯杆,111413219.0,12003087,26,4285123.807692308,-0.76,5,16,4,⭐
380,被动元件,111321274.0,3226039,16,6957579.625,-0.68,4,12,0,⭐
381,数据确权,110761194.0,11157722,33,3356399.8181818184,-0.05,8,20,3,⭐
382,页岩气,109555964.45,15843201,30,3651865.481666667,-0.64,10,17,3,⭐
383,配电设备,108388779.0,4678529,26,4168799.1923076925,-1.26,5,18,3,⭐
384,环保设备Ⅱ,108170492.0,8401489,26,4160403.5384615385,0.26,12,13,1,⭐
385,钨,107236017.0,3004000,4,26809004.25,0.87,2,2,0,⭐
386,工业大麻,106740080.28,8676770,35,3049716.5794285713,-0.75,5,25,5,⭐
387,家电零部件Ⅲ,106332348.0,5414600,31,3430075.7419354836,-0.15,8,19,4,⭐
388,家电零部件Ⅱ,106332348.0,5414600,31,3430075.7419354836,-0.15,8,19,4,⭐
389,阿兹海默,105727196.4,15906863,21,5034628.4,-0.77,3,15,3,⭐
390,综合Ⅱ,105395489.0,15308600,17,6199734.647058823,-0.28,5,11,0,⭐
391,综合Ⅲ,105395489.0,15308600,17,6199734.647058823,-0.28,5,11,0,⭐
392,体外诊断概念,105111358.92,4606125,68,1545755.2782352942,-0.17,23,40,4,⭐
393,通信工程及服务,104248733.0,13533100,19,5486775.421052632,-0.36,5,13,1,⭐
394,机器人执行器,103414445.0,2784243,35,2954698.4285714286,-0.28,8,25,2,⭐
395,能源及重型设备,103194457.0,10787540,56,1842758.1607142857,-0.89,7,45,3,⭐
396,统一大市场,102633213.0,29018800,40,2565830.325,-0.34,12,20,6,⭐
397,预制菜概念,101937577.08,16796201,61,1671107.8209836066,-0.37,17,35,8,⭐
398,玻纤制造,101934333.0,3932220,8,12741791.625,-0.91,2,6,0,⭐
399,C2M概念,101526038.7,14265765,37,2743946.991891892,-0.96,6,26,5,⭐
400,虚拟机器人,100939638.84,4308146,15,6729309.256,-0.89,0,14,1,⭐
401,其他自动化设备,100838239.36,948233,25,4033529.5744,-1.45,6,18,1,⭐
402,生态农业,99953790.0,10520854,39,2562917.6923076925,-0.46,11,21,7,⭐
403,稀土,99761456.0,2162900,4,24940364.0,1.76,4,0,0,⭐
404,调味品概念,96745538.18,7584544,32,3023298.068125,0.23,15,11,6,⭐
405,地下管网,96741616.74,10308896,47,2058332.2710638298,0.07,16,24,6,⭐
406,知识产权,96706810.91999999,5923112,41,2358702.7053658534,-0.63,9,27,5,⭐
407,医疗器械概念,96205409.0,2988870,85,1131828.3411764705,-0.58,21,52,8,⭐
408,风电零部件,96144136.0,4014600,25,3845765.44,-1.04,3,22,0,⭐
409,纳米银,95748727.0,7110900,7,13678389.57142857,-0.73,1,6,0,⭐
410,炼油化工,95392927.0,11622672,10,9539292.7,-0.22,4,4,2,⭐
411,多元金融,94930093.0,16667438,26,3651157.423076923,0.14,8,16,2,⭐
412,PVDF概念,94446143.0,3193400,16,5902883.9375,-0.14,4,12,0,⭐
413,汽车电子电气系统,92527979.53999999,9951224,39,2372512.295897436,-0.32,11,27,1,⭐
414,专业工程,92364304.0,8922500,38,2430639.5789473685,-1.24,8,24,5,⭐
415,一般零售,92224942.92,23955413,57,1617981.454736842,-0.28,14,37,6,⭐
416,医药生物,91481961.0,1914864,72,1270582.7916666667,-0.53,23,39,8,⭐
417,逆变器,90980875.0,918112,9,10108986.111111112,-0.37,3,5,1,⭐
418,人造肉,90974900.75999999,7998891,18,5054161.153333332,-0.7,6,9,3,⭐
419,土壤修复,90229002.16,12096955,34,2653794.1811764706,-0.34,8,21,4,⭐
420,光伏主材,89837481.0,5389153,3,29945827.0,-3.01,0,3,0,⭐
421,零食,88362344.62,4663301,11,8032940.420000001,0.57,7,4,0,⭐
422,交运设备,85313905.0,8685340,43,1984044.3023255814,-0.51,14,22,5,⭐
423,建筑节能,85062792.0,8683000,45,1890284.2666666666,-0.71,12,31,1,⭐
424,航海装备Ⅲ,84509807.0,3815212,10,8450980.7,-0.6,2,7,1,⭐
425,航海装备Ⅱ,84509807.0,3815212,10,8450980.7,-0.6,2,7,1,⭐
426,医疗器械,83356136.4,2323589,90,926179.2933333335,-0.39,23,57,6,⭐
427,生物制品,82602125.0,4136762,54,1529668.9814814816,-0.79,11,37,5,⭐
428,基因测序,82490485.0,9206137,39,2115140.641025641,-0.01,12,24,3,⭐
429,光伏辅材,81573811.0,1668969,16,5098363.1875,-0.45,3,13,0,⭐
430,海绵城市,81379515.74,10676534,35,2325129.021142857,-0.34,11,16,7,⭐
431,其他通用设备,80569764.0,3904784,49,1644280.8979591837,-0.66,10,33,3,⭐
432,空间站概念,79628266.58,2274611,20,3981413.329,-0.14,6,12,2,⭐
433,轨交设备Ⅲ,79392471.0,8441713,30,2646415.7,-0.48,8,16,4,⭐
434,物流,78329703.0,6707800,45,1740660.0666666667,0.14,17,18,9,⭐
435,PLC概念,78070332.0,1507722,10,7807033.2,0.55,4,5,1,⭐
436,房屋建设Ⅱ,77892318.0,16797794,8,9736539.75,-0.64,2,4,2,⭐
437,冰雪经济,77699099.0,7343200,42,1849978.5476190476,0.15,13,22,6,⭐
438,调味发酵品Ⅲ,77635135.18,5982844,14,5545366.798571429,0.04,6,3,5,⭐
439,调味发酵品Ⅱ,77635135.18,5982844,14,5545366.798571429,0.04,6,3,5,⭐
440,煤炭,77561252.0,8697380,32,2423789.125,-0.66,3,24,5,⭐
441,轮胎轮毂,77078867.0,7277500,21,3670422.238095238,-0.48,7,13,0,⭐
442,零售概念,76544201.6,8532732,62,1234583.8967741935,-0.21,15,40,7,⭐
443,环氧丙烷,75464870.0,4340966,20,3773243.5,-0.64,3,16,1,⭐
444,全息技术,75457209.93,2017346,11,6859746.357272728,-0.67,0,8,3,⭐
445,蓄电池及其他电池,75270879.5,2476029,9,8363431.055555556,-0.13,3,5,0,⭐
446,镍,74831760.0,1176600,1,74831760.0,-1.79,0,1,0,⭐
447,航天装备Ⅲ,74735397.0,1553853,9,8303933.0,-0.04,4,5,0,⭐
448,核污染防治,74500862.0,6182782,30,2483362.066666667,-0.59,4,21,5,⭐
449,上海自贸,74402932.0,5469024,34,2188321.529411765,-0.29,10,21,3,⭐
450,煤炭开采,73891757.0,7743580,25,2955670.28,-0.72,3,18,4,⭐
451,电子车牌,73552804.97,13973108,18,4086266.9427777776,0.26,4,11,2,⭐
452,UWB概念,73047616.58,3347953,19,3844611.3989473684,-0.48,3,15,1,⭐
453,氟化工,73038121.0,2496900,10,7303812.1,-0.67,2,8,0,⭐
454,免疫治疗,72101474.88,5223868,44,1638669.8836363635,-0.34,10,27,6,⭐
455,碳基材料,71629162.0,3905369,19,3769955.8947368423,-1.35,2,16,1,⭐
456,中药Ⅲ,71503765.4,7323820,63,1134980.4031746034,-0.13,13,38,11,⭐
457,中药Ⅱ,71503765.4,7323820,63,1134980.4031746034,-0.13,13,38,11,⭐
458,REITs概念,70926416.0,9595800,24,2955267.3333333335,-0.42,5,15,4,⭐
459,食品安全,70062482.48,5769905,47,1490691.1165957449,-0.55,12,29,6,⭐
460,化妆品概念,68581811.6,6058678,56,1224675.2071428571,-0.35,13,38,5,⭐
461,房屋检测,67140800.0,10560712,37,1814616.2162162163,-0.17,10,20,7,⭐
462,基础建设,66969871.0,10856488,43,1557438.8604651163,-0.1,12,21,8,⭐
463,风力发电,66417331.0,10185873,15,4427822.066666666,-1.03,4,11,0,⭐
464,保险Ⅲ,65114626.0,1470300,5,13022925.2,0.01,2,3,0,⭐
465,纺织化学制品,64565919.2,8215840,13,4966609.169230769,-0.72,3,10,0,⭐
466,氮肥,64442526.0,13243300,6,10740421.0,-0.52,2,4,0,⭐
467,家居用品,63085367.55,4651777,72,876185.6604166667,-0.71,12,55,5,⭐
468,低碳冶金,62867179.0,25235500,8,7858397.375,0.53,3,5,0,⭐
469,国资云概念,62561443.0,2797000,19,3292707.5263157897,-0.74,2,15,1,⭐
470,维生素,62161121.6,3861265,31,2005197.470967742,-0.36,4,19,6,⭐
471,基建市政工程,61141717.0,10019488,26,2351604.5,0.03,9,14,3,⭐
472,猪肉概念,60450061.08,8884001,35,1727144.6022857141,-0.23,9,20,5,⭐
473,社区团购,59971545.18,13141001,38,1578198.557368421,0.12,16,17,4,⭐
474,金属新材料,59950539.0,1459130,32,1873454.34375,-0.26,10,20,2,⭐
475,其他汽车零部件,59585924.14,2852808,51,1168351.4537254903,-0.34,15,29,6,⭐
476,沪企改革,59297437.0,8156429,40,1482435.925,-0.54,9,25,6,⭐
477,纺织制造,58609150.0,6544700,31,1890617.7419354839,-0.6,7,19,5,⭐
478,彩票概念,56737511.0,7578800,19,2986184.789473684,-0.42,4,13,2,⭐
479,电网自动化设备,56135218.36,2327896,26,2159046.86,-0.23,10,15,1,⭐
480,膜材料,55713491.0,3914810,20,2785674.55,-0.16,4,13,3,⭐
481,其他专业工程,55666043.0,3648800,19,2929791.736842105,-1.66,4,11,3,⭐
482,电子身份证,55101579.0,3845960,37,1489231.8648648649,-0.71,6,28,2,⭐
483,华为欧拉,53959240.0,2945990,14,3854231.4285714286,-0.45,2,11,1,⭐
484,种植业,53758910.72,5053159,19,2829416.3536842107,-0.35,6,12,1,⭐
485,首发经济,52860976.0,5284380,40,1321524.4,0.04,10,22,6,⭐
486,纸包装,52696141.0,4409400,19,2773481.1052631577,-0.6,3,14,2,⭐
487,土地流转,52646587.0,8930417,44,1196513.3409090908,-0.4,8,29,6,⭐
488,屏下摄像,52250130.36,6818799,9,5805570.04,-1.21,0,9,0,⭐
489,抗菌面料,52046525.0,2518400,16,3252907.8125,-0.36,2,11,3,⭐
490,其他石化,51493967.0,4137311,14,3678140.5,0.03,5,9,0,⭐
491,食品加工,51470173.08,2371401,25,2058806.9231999998,0.25,8,11,4,⭐
492,精准医疗,51465889.0,3576338,44,1169679.2954545454,-0.28,11,29,4,⭐
493,商用车,51312569.0,2354400,13,3947120.6923076925,-0.19,3,7,3,⭐
494,特色药,50538562.0,5030453,40,1263464.05,-0.14,7,29,4,⭐
495,其他金属新材料,49970063.0,1057778,18,2776114.611111111,-0.31,7,11,0,⭐
496,白银,49544275.0,2826900,3,16514758.333333334,-1.18,0,3,0,⭐
497,动力煤,48630230.0,4107580,15,3242015.3333333335,-0.57,2,10,3,⭐
498,汽车一体化压铸,48023109.4,2962260,28,1715111.05,-0.33,10,14,3,⭐
499,造纸印刷,47659523.34,8919641,35,1361700.666857143,-0.37,6,24,5,⭐
500,综合环境治理,47657721.16,8903855,15,3177181.4106666665,-0.03,5,7,1,⭐
501,股权转让,47181763.0,5121618,39,1209788.7948717948,-0.09,10,25,4,⭐
502,其他生物制品,47102226.88,1476347,35,1345777.9108571429,-0.79,9,22,3,⭐
503,民爆概念,45773113.6,5098998,21,2179672.0761904763,-0.64,6,14,1,⭐
504,独家药品,45745216.0,3999802,42,1089171.8095238095,-0.43,4,36,2,⭐
505,工程咨询服务Ⅱ,45652663.74,3074462,41,1113479.6034146342,-0.17,14,23,4,⭐
506,医废处理,44726512.0,5970800,31,1442790.7096774194,-0.6,7,21,2,⭐
507,钾肥,44224154.0,964500,4,11056038.5,-0.58,1,3,0,⭐
508,电视广播Ⅲ,43793391.68,5411608,13,3368722.436923077,-0.62,3,7,3,⭐
509,电视广播Ⅱ,43793391.68,5411608,13,3368722.436923077,-0.62,3,7,3,⭐
510,制冷空调设备,43582814.0,1266300,17,2563694.9411764704,-0.45,3,11,3,⭐
511,其他纺织,43562655.0,4773000,15,2904177.0,-0.53,3,11,1,⭐
512,医疗耗材,43300891.18,2479267,50,866017.8236,-0.22,16,30,3,⭐
513,商用载货车,42945813.0,1776700,8,5368226.625,-0.07,2,4,2,⭐
514,地摊经济,42408220.0,3688900,30,1413607.3333333333,-0.38,8,19,2,⭐
515,啤酒概念,42207123.56,4029197,19,2221427.555789474,-0.14,3,9,6,⭐
516,预加工食品,41828973.0,1015400,10,4182897.3,0.51,5,4,1,⭐
517,旅游酒店,41816502.0,3047800,35,1194757.2,0.06,13,16,6,⭐
518,食品及饲料添加剂,41179546.0,1771914,22,1871797.5454545454,-0.59,6,12,3,⭐
519,生物质能发电,40772893.76,5144716,29,1405961.8537931035,-0.41,8,16,4,⭐
520,医药商业,40641938.0,5542900,30,1354731.2666666666,-0.57,6,19,5,⭐
521,非白酒,40386161.0,3825200,15,2692410.7333333334,0.37,4,5,5,⭐
522,广告媒体,40375680.0,6440500,3,13458560.0,1.21,2,0,1,⭐
523,水务及水治理,39588397.0,4028676,52,761315.3269230769,-0.5,15,27,10,⭐
524,厨房小家电,39141412.0,2372900,9,4349045.777777778,-1.72,1,7,1,⭐
525,资源开采概念,38864817.0,3267600,18,2159156.5,-0.33,4,9,4,⭐
526,ERP概念,38788787.9,2373986,21,1847085.138095238,-0.31,7,12,2,⭐
527,第四代半导体,38246577.2,2790724,5,7649315.44,-0.74,0,5,0,⭐
528,机床工具,37870624.57,2791278,18,2103923.5872222222,-0.9,3,13,2,⭐
529,数字阅读,37770785.0,1837200,19,1987936.0526315789,-0.43,3,16,0,⭐
530,培育钻石,37543946.0,1403918,15,2502929.7333333334,-0.63,2,12,1,⭐
531,粮食概念,37239171.72,4960259,27,1379228.5822222221,-0.43,7,19,1,⭐
532,租售同权,37219137.0,12998400,17,2189361.0,-0.52,2,11,4,⭐
533,电能综合服务,37187545.0,5580700,16,2324221.5625,-0.56,4,12,0,⭐
534,地热能,35811078.0,2255000,9,3979008.6666666665,-0.74,2,7,0,⭐
535,快递,35761343.0,1619700,4,8940335.75,0.14,2,2,0,⭐
536,热力服务,35515127.0,3365100,18,1973062.611111111,-0.74,2,16,0,⭐
537,饰品,35346788.0,3111100,15,2356452.533333333,-0.08,3,10,2,⭐
538,娱乐用品,35242091.0,3562400,18,1957893.9444444445,-0.37,4,13,1,⭐
539,拼多多概念,34616021.0,2600490,28,1236286.4642857143,-0.25,8,17,2,⭐
540,磨具磨料,34428697.0,1406353,12,2869058.0833333335,0.11,4,7,1,⭐
541,户外露营,34382469.0,3243600,26,1322402.6538461538,-0.01,7,18,1,⭐
542,商业地产,31916860.28,10247706,9,3546317.808888889,0.78,4,2,3,⭐
543,医药流通,31358805.0,4956900,22,1425400.2272727273,-0.77,2,17,3,⭐
544,草甘膦,31060793.0,1987593,13,2389291.769230769,-0.55,4,8,1,⭐
545,裸眼3D,30371740.86,4073973,24,1265489.2025,-0.39,3,17,3,⭐
546,MLOps概念,30284573.0,2484093,10,3028457.3,-0.31,3,6,1,⭐
547,水力发电,28909917.0,2154100,10,2890991.7,-0.84,0,10,0,⭐
548,影视院线,28875719.0,3111900,18,1604206.611111111,0.01,10,5,2,⭐
549,医院,28853376.0,2551000,15,1923558.4,-0.49,2,10,3,⭐
550,代糖概念,28726942.0,2098700,15,1915129.4666666666,-0.13,5,8,2,⭐
551,改性塑料,28628032.0,1456879,19,1506738.5263157894,-0.52,4,13,2,⭐
552,林业Ⅲ,28541192.0,2471800,4,7135298.0,0.19,1,3,0,⭐
553,林业Ⅱ,28541192.0,2471800,4,7135298.0,0.19,1,3,0,⭐
554,肝素概念,28437239.0,2753200,13,2187479.923076923,0.18,5,5,3,⭐
555,DRG/DIP,28231020.0,3290760,18,1568390.0,-0.4,3,14,1,⭐
556,港口,27939505.0,7969864,16,1746219.0625,0.05,3,7,6,⭐
557,橡胶,27167245.0,1347300,17,1598073.2352941176,-1.61,1,15,1,⭐
558,专业服务,26945059.0,1436189,30,898168.6333333333,-0.29,9,17,3,⭐
559,农药,26811773.0,2201493,31,864895.9032258064,-0.65,9,18,4,⭐
560,国有大型银行Ⅲ,26670279.0,3842944,6,4445046.5,-0.09,0,3,3,⭐
561,重组蛋白,26299104.0,1432235,16,1643694.0,-0.38,4,11,1,⭐
562,供销社概念,26069975.0,8894480,14,1862141.0714285714,-0.58,2,7,5,⭐
563,旅游及景区,25828329.0,2028100,24,1076180.375,-0.09,8,12,4,⭐
564,其他家居用品,25480748.0,1008000,23,1107858.608695652,-0.34,5,17,1,⭐
565,焦煤,25261527.0,3636000,10,2526152.7,-0.94,1,8,1,⭐
566,影视动漫制作,24890424.0,2742900,14,1777887.4285714286,0.06,8,3,2,⭐
567,特种纸,24818118.0,5106500,12,2068176.5,-0.74,2,8,2,⭐
568,农商行Ⅲ,24755476.0,6074680,10,2475547.6,0.22,5,1,4,⭐
569,地面兵装Ⅱ,24541429.0,1549725,12,2045119.0833333333,-0.78,3,9,0,⭐
570,地面兵装Ⅲ,24541429.0,1549725,12,2045119.0833333333,-0.78,3,9,0,⭐
571,检测服务,24077652.0,1201989,21,1146554.857142857,-0.4,4,14,3,⭐
572,油气开采Ⅲ,23981899.0,1271343,4,5995474.75,0.35,4,0,0,⭐
573,油气开采Ⅱ,23981899.0,1271343,4,5995474.75,0.35,4,0,0,⭐
574,非金属材料Ⅲ,23529299.0,679686,7,3361328.4285714286,-2.34,1,5,0,⭐
575,饮料乳品,23458155.86,2092889,26,902236.7638461539,-0.21,5,16,5,⭐
576,其他化学原料,23355951.2,2006799,15,1557063.4133333333,-0.48,3,9,3,⭐
577,涤纶,22661552.119999997,2615117,9,2517950.235555555,-1.79,1,7,1,⭐
578,免税概念,22162082.0,2463617,18,1231226.7777777778,-0.27,2,14,2,⭐
579,氯碱,21789861.0,2285800,14,1556418.642857143,-0.24,3,10,1,⭐
580,信托,21752952.0,7464900,3,7250984.0,3.02,2,0,1,⭐
581,贸易Ⅲ,21637769.0,5449000,16,1352360.5625,-0.84,4,12,0,⭐
582,钛白粉概念,21279086.0,2014300,12,1773257.1666666667,-0.23,3,8,1,⭐
583,水泥,21227907.0,3292900,22,964904.8636363636,-0.31,6,13,3,⭐
584,房地产服务,21157840.0,9972500,11,1923440.0,-0.17,4,4,3,⭐
585,原材料供应链服务,21095144.0,2641200,11,1917740.3636363635,0.43,5,5,1,⭐
586,大众出版,20810051.0,1816600,18,1156113.9444444445,-0.42,5,11,2,⭐
587,美容护理,20775517.6,1209980,30,692517.2533333334,-0.31,6,20,4,⭐
588,盲盒经济,20454746.0,1501200,12,1704562.1666666667,0.05,3,9,0,⭐
589,鸡肉概念,20422818.0,1909400,20,1021140.9,-0.21,6,10,4,⭐
590,啤酒,19987191.0,1426200,7,2855313.0,0.65,2,1,3,⭐
591,机器人,19896406.0,695526,17,1170376.8235294118,-0.63,3,11,2,⭐
592,物业管理,19563357.0,9465000,7,2794765.285714286,-0.25,3,3,1,⭐
593,黑色家电,19348508.0,1676737,10,1934850.8,-0.52,2,8,0,⭐
594,照明设备Ⅱ,19112652.0,4469400,12,1592721.0,-0.92,2,8,2,⭐
595,照明设备Ⅲ,19112652.0,4469400,12,1592721.0,-0.92,2,8,2,⭐
596,其他种植业,19003721.0,1874100,5,3800744.2,0.17,2,3,0,⭐
597,教育运营及其他,18114885.0,3984629,3,6038295.0,-2.08,0,2,1,⭐
598,铁路公路,17917685.0,3082025,33,542960.1515151515,-0.28,8,17,8,⭐
599,彩电,17592151.0,1525400,4,4398037.75,-0.51,1,3,0,⭐
600,无机盐,17533890.0,861300,10,1753389.0,0.19,4,4,2,⭐
601,其他橡胶制品,16805874.0,797700,9,1867319.3333333333,-1.35,0,8,1,⭐
602,金融信息服务,16689752.0,1231400,3,5563250.666666667,-0.78,0,3,0,⭐
603,水产概念,15828880.0,2131500,16,989305.0,-0.58,4,11,1,⭐
604,SPD概念,15427602.0,1386700,13,1186738.6153846155,-1.0,3,8,2,⭐
605,航空机场,14932719.0,3079717,13,1148670.6923076923,-0.28,1,8,4,⭐
606,资产管理,14901220.0,2227600,3,4967073.333333333,1.38,1,2,0,⭐
607,退税商店,14582408.0,1445881,12,1215200.6666666667,-0.18,3,8,1,⭐
608,清洁小家电,14398589.0,802407,8,1799823.625,-0.77,3,5,0,⭐
609,乳品,14199212.200000001,1179988,18,788845.1222222223,-0.12,4,10,4,⭐
610,毛发医疗,13886552.0,1479300,18,771475.1111111111,-0.4,3,13,2,⭐
611,其他家电Ⅱ,13733681.0,2093200,3,4577893.666666667,-2.18,0,2,1,⭐
612,其他家电Ⅲ,13733681.0,2093200,3,4577893.666666667,-2.18,0,2,1,⭐
613,玻璃制造,13127357.0,2445100,7,1875336.7142857143,-0.33,1,6,0,⭐
614,化妆品,13098086.0,686200,14,935577.5714285715,-0.22,4,7,3,⭐
615,油田服务,12997313.0,1217200,6,2166218.8333333335,0.08,2,2,2,⭐
616,农用机械,12659216.0,2694780,8,1582402.0,0.44,5,2,1,⭐
617,跨境物流,12588370.0,1649500,12,1049030.8333333333,-0.22,3,6,3,⭐
618,饲料,12510338.0,1732100,16,781896.125,-0.09,4,11,1,⭐
619,熔盐储能,12498115.0,729700,10,1249811.5,-0.52,1,8,1,⭐
620,培训教育,12419865.0,3321461,10,1241986.5,0.03,3,7,0,⭐
621,自然景区,12109162.0,968100,12,1009096.8333333334,-0.2,4,6,2,⭐
622,互联网电商,12077187.2,1150578,18,670954.8444444444,-0.36,4,13,1,⭐
623,水泥制造,11822420.0,1879800,13,909416.9230769231,-0.34,3,8,2,⭐
624,复合肥,11334082.0,1563800,9,1259342.4444444445,-0.22,1,4,4,⭐
625,国际工程,10971866.0,1135500,4,2742966.5,-0.65,2,2,0,⭐
626,厨卫电器,10524610.0,709330,9,1169401.111111111,-0.88,0,8,1,⭐
627,租赁,10403235.0,1993400,3,3467745.0,0.13,1,1,1,⭐
628,酒店餐饮,10093831.0,927600,9,1121536.7777777778,0.54,4,3,2,⭐
629,瓷砖地板,10008798.55,913281,12,834066.5458333334,-0.59,3,8,1,⭐
630,综合电力设备商,10005394.0,468400,2,5002697.0,-0.37,0,2,0,⭐
631,粘胶,9906593.0,2074200,3,3302197.6666666665,-1.04,0,3,0,⭐
632,大气治理,9669275.0,587800,6,1611545.8333333333,-0.71,2,4,0,⭐
633,专业连锁Ⅲ,9613591.0,715600,7,1373370.142857143,-0.12,2,5,0,⭐
634,专业连锁Ⅱ,9613591.0,715600,7,1373370.142857143,-0.12,2,5,0,⭐
635,可燃冰,9572637.0,1080300,9,1063626.3333333333,-0.86,2,6,1,⭐
636,水泥制品,9405487.0,1413100,9,1045054.1111111111,-0.26,3,5,1,⭐
637,棉纺,9351115.0,1425500,8,1168889.375,-0.64,0,5,3,⭐
638,农产品加工,9348453.0,915000,22,424929.6818181818,-0.24,8,12,1,⭐
639,品牌化妆品,9312829.0,361000,8,1164103.625,-0.17,3,4,1,⭐
640,线下药店,9283133.0,586000,8,1160391.625,-0.02,4,2,2,⭐
641,软饮料,9258943.66,912901,8,1157367.9575,-0.43,1,6,1,⭐
642,多业态零售,9238717.0,1511100,14,659908.3571428572,-0.39,4,7,3,⭐
643,铁矿石,9121860.0,527400,5,1824372.0,-1.31,1,4,0,⭐
